,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1953,13.2,0.6,0.0,21.5,43.4,136.7,149.6,190.6,183.7,234.8,15.6,0.3,990.0,13.8,64.9,660.6,250.7
1,arunachal pradesh,1953,56.4,106.9,236.0,214.9,314.9,409.9,512.5,245.3,449.8,,10.4,23.4,,163.3,765.8,1617.5,
2,assam,1953,18.0,13.3,227.3,157.4,377.7,405.5,461.9,284.5,451.5,144.0,5.8,13.1,2559.9,31.3,762.4,1603.4,162.9
3,west bengal,1953,27.0,12.4,46.45,39.05,157.55,369.4,556.75,329.3,409.6,80.85,19.5,2.05,2049.9,39.45,243.05,1665.05,102.4
4,bihar,1953,29.7,4.2,8.7,16.7,37.4,224.7,431.8,263.3,342.2,18.4,0.9,0.8,1378.7,33.9,62.7,1262.0,20.2
5,chhattisgarh,1953,24.3,5.1,0.1,22.7,5.8,140.8,421.3,483.6,209.1,55.0,2.4,0.0,1370.2,29.4,28.6,1254.8,57.4
6,delhi,1953,39.5,1.6,0.0,4.1,5.9,58.9,241.0,154.9,48.4,0.9,0.0,6.6,561.9,41.1,10.0,503.3,7.5
7,goa,1953,0.0,0.0,0.0,15.4,0.0,910.3,1321.9,713.3,210.5,156.1,0.2,0.0,3327.8,0.0,15.4,3156.0,156.3
8,gujarat,1953,12.6,0.0,0.0,0.1,0.3,143.6,240.0,552.9,104.5,1.0,0.0,0.4,1055.5,12.6,0.4,1041.0,1.4
9,haryana,1953,39.5,1.6,0.0,4.1,5.9,58.9,241.0,154.9,48.4,0.9,0.0,6.6,561.9,41.1,10.0,503.3,7.5
10,himachal pradesh,1953,149.2,51.9,98.3,86.6,36.9,107.6,390.9,330.3,90.2,11.6,9.3,62.8,1425.7,201.1,221.8,919.1,83.7
11,jammu & kashmir,1953,135.5,46.6,98.6,97.2,29.6,75.4,248.7,257.5,117.5,51.3,16.0,55.8,1229.6,182.0,225.4,699.1,123.1
12,jharkhand,1953,35.3,11.0,0.8,7.4,28.5,213.0,440.0,416.2,314.5,23.4,19.3,0.0,1509.4,46.3,36.6,1383.7,42.7
13,karnataka,1953,0.27,0.73,0.27,52.7,16.27,319.23,730.33,305.57,153.07,289.7,1.83,0.17,1870.13,0.97,69.23,1508.23,291.7
14,kerala,1953,13.1,22.6,18.5,132.4,55.4,340.5,1027.6,356.4,100.5,410.5,62.2,5.1,2544.9,35.7,206.3,1825.1,477.8
15,madhya pradesh,1953,17.75,2.4,0.0,4.55,1.55,57.65,340.65,326.1,133.95,15.4,0.0,0.35,900.4,20.2,6.1,858.35,15.75
16,maharashtra,1953,1.2,0.0,0.1,24.5,2.0,186.3,216.5,220.2,126.8,116.1,0.0,0.0,893.6,1.2,26.5,749.8,116.1
17,meghalaya,1953,18.0,13.3,227.3,157.4,377.7,405.5,461.9,284.5,451.5,144.0,5.8,13.1,2559.9,31.3,762.4,1603.4,162.9
18,orissa,1953,39.9,5.9,0.2,13.8,23.7,182.8,318.9,512.1,231.5,59.2,49.8,0.0,1437.7,45.8,37.7,1245.3,109.0
19,punjab,1953,47.1,1.5,0.0,8.2,2.2,54.3,262.7,153.3,72.1,0.5,0.4,9.3,611.5,48.6,10.4,542.3,10.2
20,rajasthan,1953,19.1,0.0,0.0,1.1,4.4,37.75,117.6,226.35,36.95,1.15,0.0,0.65,445.15,19.1,5.55,418.65,1.9
21,sikkim,1953,28.2,10.7,88.1,64.5,253.2,427.7,755.2,315.5,540.7,105.7,0.4,4.1,2594.0,39.0,405.8,2039.1,110.2
22,tamil nadu,1953,13.0,15.8,4.8,97.8,45.8,67.6,111.7,86.2,131.1,278.2,97.1,18.9,968.0,28.8,148.5,396.5,394.2
23,tripura,1953,7.4,16.5,98.4,90.0,453.5,570.9,387.0,424.3,443.8,136.2,25.0,8.7,2661.6,23.8,641.9,1825.9,169.9
24,uttar pradesh,1953,34.65,3.4,0.65,4.65,11.15,101.5,432.15,258.25,164.35,2.35,0.0,1.1,1014.35,38.1,16.45,956.35,3.5
25,uttarakhand,1953,118.1,14.8,18.3,34.7,71.2,181.8,617.5,338.9,125.8,9.8,0.0,35.0,1565.8,132.9,124.2,1263.9,44.8
26,manipur,1953,7.4,16.5,98.4,90.0,453.5,570.9,387.0,424.3,443.8,136.2,25.0,8.7,2661.6,23.8,641.9,1825.9,169.9
27,mizoram,1953,7.4,16.5,98.4,90.0,453.5,570.9,387.0,424.3,443.8,136.2,25.0,8.7,2661.6,23.8,641.9,1825.9,169.9
28,nagaland,1953,7.4,16.5,98.4,90.0,453.5,570.9,387.0,424.3,443.8,136.2,25.0,8.7,2661.6,23.8,641.9,1825.9,169.9
