,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,2008,3.2,61.6,93.8,18.5,34.9,119.8,208.5,276.2,166.8,51.6,71.4,1.2,1107.5,64.8,147.1,771.4,124.2
1,arunachal pradesh,2008,76.7,39.7,122.6,192.4,185.0,423.6,456.1,439.3,189.7,115.1,1.7,2.6,2244.4,116.4,499.9,1508.7,119.4
2,assam,2008,29.7,14.5,107.5,156.2,210.6,414.6,493.2,508.6,267.5,133.4,2.2,1.6,2339.7,44.2,474.4,1683.9,137.2
3,west bengal,2008,41.3,17.25,45.65,92.3,132.9,470.5,498.05,444.25,282.0,85.1,8.45,4.85,2122.55,58.55,270.9,1694.8,98.35
4,bihar,2008,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,30.0,62.6,1083.5,21.6
5,chhattisgarh,2008,6.7,9.7,22.2,11.2,9.5,236.4,280.5,305.1,215.4,10.7,1.2,0.0,1108.5,16.4,42.9,1037.4,11.8
6,delhi,2008,2.4,0.4,0.6,13.4,72.9,193.5,124.3,174.2,114.5,8.4,5.5,0.2,710.4,2.8,86.9,606.6,14.1
7,goa,2008,0.0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1,0.1,43.0,2949.3,60.6
8,gujarat,2008,0.0,0.0,0.0,3.1,0.1,58.2,261.9,369.5,204.3,11.6,0.1,2.3,911.1,0.0,3.3,893.9,14.0
9,haryana,2008,2.4,0.4,0.6,13.4,72.9,193.5,124.3,174.2,114.5,8.4,5.5,0.2,710.4,2.8,86.9,606.6,14.1
10,himachal pradesh,2008,129.9,63.2,6.3,44.4,42.9,187.3,194.9,224.7,142.6,33.9,5.3,38.9,1114.2,193.1,93.6,749.4,78.0
11,jammu & kashmir,2008,153.5,130.8,9.9,97.7,63.3,134.9,266.3,166.0,44.7,42.4,25.2,89.8,1224.5,284.2,170.8,612.0,157.4
12,jharkhand,2008,19.4,3.6,6.2,10.7,42.9,366.3,377.9,310.5,152.9,34.0,1.0,0.0,1325.3,22.9,59.7,1207.7,35.0
13,karnataka,2008,0.4,14.9,126.5,27.03,53.27,357.37,323.93,434.6,225.73,87.6,27.13,8.0,1686.47,15.3,206.8,1341.6,122.73
14,kerala,2008,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349.0,347.0,343.4,55.4,17.0,2524.5,31.1,406.7,1670.9,415.7
15,madhya pradesh,2008,0.9,2.05,5.7,2.5,4.55,250.9,245.0,238.0,127.9,14.2,5.25,0.2,897.15,2.95,12.75,861.85,19.7
16,maharashtra,2008,0.0,0.0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9,0.0,19.9,835.9,61.1
17,meghalaya,2008,29.7,14.5,107.5,156.2,210.6,414.6,493.2,508.6,267.5,133.4,2.2,1.6,2339.7,44.2,474.4,1683.9,137.2
18,orissa,2008,27.5,10.4,17.5,28.2,37.4,343.5,306.4,388.3,355.0,22.1,2.7,0.0,1538.9,37.9,83.1,1393.2,24.8
19,punjab,2008,12.0,4.1,0.0,19.7,40.6,155.5,101.9,312.2,59.8,9.9,0.6,0.9,717.1,16.1,60.3,629.3,11.4
20,rajasthan,2008,0.85,0.1,0.65,13.6,23.4,108.35,111.6,150.6,67.85,1.7,1.4,4.2,484.35,0.95,37.6,438.4,7.3
21,sikkim,2008,33.2,22.1,79.8,141.8,171.4,526.5,657.7,636.3,296.7,97.9,16.9,9.5,2689.9,55.3,393.0,2117.3,124.3
22,tamil nadu,2008,11.7,29.1,164.7,31.5,53.7,51.1,73.1,126.5,70.7,242.7,298.5,50.1,1203.4,40.8,250.0,321.5,591.2
23,tripura,2008,30.7,13.8,49.6,54.9,200.8,327.4,333.3,358.6,223.7,150.2,4.7,1.2,1748.9,44.4,305.3,1243.0,156.1
24,uttar pradesh,2008,2.0,1.3,0.1,3.5,20.45,208.75,300.05,228.5,101.8,7.7,2.3,0.0,876.6,3.35,24.05,839.15,10.0
25,uttarakhand,2008,55.6,11.7,18.1,93.0,67.3,332.4,313.3,245.8,190.8,23.1,11.9,0.6,1363.7,67.3,178.4,1082.3,35.7
26,manipur,2008,30.7,13.8,49.6,54.9,200.8,327.4,333.3,358.6,223.7,150.2,4.7,1.2,1748.9,44.4,305.3,1243.0,156.1
27,mizoram,2008,30.7,13.8,49.6,54.9,200.8,327.4,333.3,358.6,223.7,150.2,4.7,1.2,1748.9,44.4,305.3,1243.0,156.1
28,nagaland,2008,30.7,13.8,49.6,54.9,200.8,327.4,333.3,358.6,223.7,150.2,4.7,1.2,1748.9,44.4,305.3,1243.0,156.1
