,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1955,5.1,0.3,18.6,14.2,250.1,118.8,128.9,263.6,177.0,325.9,76.2,0.3,1378.9,5.4,282.9,688.2,402.4
1,assam,1955,9.2,9.5,143.5,210.2,328.8,546.5,567.0,415.8,283.3,149.3,89.6,8.5,2761.2,18.7,682.5,1812.6,247.4
2,west bengal,1955,20.0,6.7,2.3,11.9,28.2,172.5,505.7,268.7,192.2,35.7,0.3,0.1,1244.2,26.7,42.5,1139.0,36.1
3,chhattisgarh,1955,15.1,1.2,3.2,13.5,23.3,242.1,283.1,406.0,276.6,174.2,2.4,0.0,1440.7,16.3,39.9,1207.8,176.6
4,delhi,1955,32.8,1.9,7.7,7.3,12.7,66.1,100.3,173.1,159.3,129.4,2.8,0.6,694.1,34.7,27.7,498.8,132.8
5,goa,1955,0.2,0.0,2.2,11.6,34.2,779.2,995.9,1299.8,463.0,297.1,14.2,0.0,3897.5,0.2,48.0,3537.9,311.3
6,gujarat,1955,0.3,0.1,0.1,0.7,3.1,104.9,109.9,393.5,311.4,51.4,0.1,0.0,975.7,0.4,4.0,919.8,51.5
7,haryana,1955,32.8,1.9,7.7,7.3,12.7,66.1,100.3,173.1,159.3,129.4,2.8,0.6,694.1,34.7,27.7,498.8,132.8
8,himachal pradesh,1955,165.0,42.0,141.4,87.7,114.7,86.2,320.9,337.5,194.4,413.6,0.3,15.5,1919.2,207.0,343.8,939.0,429.4
9,jammu & kashmir,1955,47.9,14.9,124.4,64.4,113.5,20.8,160.0,329.4,89.2,170.6,0.0,21.4,1156.4,62.8,302.2,599.3,192.0
10,jharkhand,1955,43.6,9.8,5.9,5.1,23.9,137.7,347.1,240.5,155.4,96.9,14.8,0.1,1080.8,53.4,34.8,880.7,111.8
11,karnataka,1955,0.43,0.03,8.37,36.43,206.97,409.1,289.63,359.03,285.53,222.73,20.37,1.9,1840.53,0.47,251.8,1343.3,244.97
12,kerala,1955,4.2,6.3,28.2,125.9,544.2,782.4,392.8,236.0,438.5,378.2,178.1,19.8,3134.7,10.5,698.3,1849.7,576.1
13,madhya pradesh,1955,48.85,2.6,1.1,2.25,2.45,212.6,178.95,434.1,272.6,129.55,0.0,0.0,1285.1,51.45,5.85,1098.25,129.55
14,maharashtra,1955,3.2,0.0,6.8,12.2,25.8,140.9,149.6,254.3,218.9,159.0,10.4,0.0,981.0,3.2,44.7,763.7,169.4
15,meghalaya,1955,9.2,9.5,143.5,210.2,328.8,546.5,567.0,415.8,283.3,149.3,89.6,8.5,2761.2,18.7,682.5,1812.6,247.4
16,orissa,1955,0.1,0.2,8.4,29.6,76.5,201.7,238.0,355.9,371.4,262.7,52.3,0.3,1597.0,0.3,114.4,1167.0,315.3
17,punjab,1955,33.0,3.6,24.9,20.5,18.6,38.0,148.7,169.7,144.2,370.3,0.0,2.6,973.9,36.5,64.0,500.6,372.8
18,rajasthan,1955,5.95,2.85,2.0,0.45,6.05,61.45,34.4,294.6,162.35,47.65,0.0,0.2,617.95,8.85,8.5,552.7,47.9
19,sikkim,1955,4.6,2.8,34.6,71.5,220.5,541.0,1064.6,626.2,365.0,51.3,6.1,4.6,2992.9,7.4,326.6,2596.9,62.0
20,tamil nadu,1955,35.7,1.3,10.3,85.3,149.4,47.8,73.4,88.1,128.2,165.2,130.6,145.3,1060.6,37.0,245.0,337.4,441.1
21,tripura,1955,6.2,5.7,161.3,213.6,280.6,461.4,559.2,514.7,253.8,183.5,220.2,5.1,2865.0,11.9,655.5,1789.0,408.7
22,uttar pradesh,1955,39.6,7.65,1.8,2.6,3.3,150.1,364.65,303.0,223.45,146.4,0.0,0.05,1242.6,47.25,7.65,1041.25,146.45
23,uttarakhand,1955,84.7,14.2,51.9,41.1,19.8,151.4,356.1,429.0,236.3,271.2,0.0,11.3,1666.9,98.9,112.8,1172.8,282.4
24,bihar,1955,6.2,5.7,161.3,213.6,280.6,461.4,559.2,514.7,253.8,183.5,220.2,5.1,2865.0,11.9,655.5,1789.0,408.7
25,arunachal pradesh,1955,6.2,5.7,161.3,213.6,280.6,461.4,559.2,514.7,253.8,183.5,220.2,5.1,2865.0,11.9,655.5,1789.0,408.7
26,manipur,1955,6.2,5.7,161.3,213.6,280.6,461.4,559.2,514.7,253.8,183.5,220.2,5.1,2865.0,11.9,655.5,1789.0,408.7
27,mizoram,1955,6.2,5.7,161.3,213.6,280.6,461.4,559.2,514.7,253.8,183.5,220.2,5.1,2865.0,11.9,655.5,1789.0,408.7
28,nagaland,1955,6.2,5.7,161.3,213.6,280.6,461.4,559.2,514.7,253.8,183.5,220.2,5.1,2865.0,11.9,655.5,1789.0,408.7
