,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1979,0.6,30.2,0.1,15.2,125.1,108.7,97.3,95.5,233.2,52.2,160.6,15.5,934.1,30.7,140.4,534.6,228.3
1,arunachal pradesh,1979,47.4,81.6,138.2,158.8,210.3,239.4,665.4,296.9,417.5,409.6,27.4,81.2,2773.6,129.0,507.2,1619.2,518.3
2,assam,1979,3.3,8.7,38.2,93.8,225.6,307.8,640.1,252.4,342.3,216.6,23.4,36.2,2188.5,12.0,357.7,1542.6,276.3
3,west bengal,1979,12.05,27.05,11.75,64.3,82.15,272.3,519.05,331.0,297.0,167.25,21.6,29.25,1834.8,39.1,158.2,1419.4,218.1
4,bihar,1979,23.4,19.4,2.3,21.3,6.2,90.6,435.5,166.1,113.0,88.5,25.2,10.3,1001.9,42.9,29.8,805.2,124.0
5,chhattisgarh,1979,20.7,24.7,0.6,4.4,4.4,176.3,209.8,267.2,155.5,26.1,11.3,3.6,904.6,45.4,9.4,808.8,41.0
6,delhi,1979,23.2,45.5,10.7,3.5,30.0,33.6,122.7,39.7,19.9,3.6,2.8,6.3,341.5,68.7,44.1,215.9,12.7
7,goa,1979,0.0,0.7,0.1,0.0,0.3,653.1,797.2,687.2,266.5,26.8,77.3,0.0,2509.2,0.7,0.4,2404.0,104.1
8,gujarat,1979,1.0,4.6,0.0,0.0,0.3,132.3,174.2,441.3,46.3,11.5,92.8,0.1,904.5,5.6,0.4,794.1,104.3
9,haryana,1979,23.2,45.5,10.7,3.5,30.0,33.6,122.7,39.7,19.9,3.6,2.8,6.3,341.5,68.7,44.1,215.9,12.7
10,himachal pradesh,1979,170.0,115.3,157.4,31.9,85.1,64.8,163.4,119.0,43.5,7.0,34.0,29.6,1021.0,285.2,274.4,390.7,70.7
11,jammu & kashmir,1979,65.6,98.4,228.6,58.4,147.1,51.6,103.8,115.9,71.0,7.6,89.9,39.5,1077.4,164.0,434.0,342.3,137.1
12,jharkhand,1979,22.4,38.7,6.1,19.5,6.1,129.1,286.0,174.9,134.2,36.1,18.7,11.0,882.8,61.1,31.6,724.3,65.8
13,karnataka,1979,1.03,14.17,2.23,16.77,40.63,356.6,425.8,332.03,249.87,87.9,107.17,1.6,1635.8,15.17,59.63,1364.3,196.67
14,kerala,1979,2.4,30.0,11.7,42.0,127.7,582.9,662.2,383.7,211.7,163.8,261.7,23.3,2503.0,32.4,181.3,1840.5,448.8
15,madhya pradesh,1979,34.4,40.3,5.5,0.3,10.25,104.5,219.75,243.35,49.7,6.05,79.5,2.15,795.85,74.75,16.15,617.3,87.7
16,maharashtra,1979,3.5,1.8,5.3,1.0,7.1,129.7,194.5,299.0,249.9,46.0,88.4,0.5,1026.8,5.3,13.4,873.2,134.9
17,meghalaya,1979,3.3,8.7,38.2,93.8,225.6,307.8,640.1,252.4,342.3,216.6,23.4,36.2,2188.5,12.0,357.7,1542.6,276.3
18,orissa,1979,6.7,14.9,3.2,22.7,25.1,198.5,240.2,251.8,171.7,46.5,7.3,7.4,995.9,21.5,50.9,862.2,61.2
19,punjab,1979,25.9,71.9,45.7,6.8,22.2,37.3,147.5,46.6,45.1,2.0,7.8,5.1,464.0,97.8,74.8,276.5,14.9
20,rajasthan,1979,4.75,25.65,2.25,0.8,24.05,33.3,162.55,100.8,15.7,6.95,32.8,2.2,411.65,30.4,27.05,312.3,41.9
21,sikkim,1979,8.1,26.8,15.1,100.6,142.0,261.7,741.7,432.4,427.0,286.5,31.7,38.1,2511.7,34.9,257.7,1862.9,356.3
22,tamil nadu,1979,0.7,43.5,12.5,15.3,35.1,60.2,75.2,80.2,183.1,132.6,416.7,48.2,1103.4,44.2,62.9,398.7,597.5
23,tripura,1979,1.3,8.3,72.9,55.4,158.8,361.8,370.0,309.7,272.9,57.9,47.1,33.1,1749.2,9.6,287.1,1314.4,138.1
24,uttar pradesh,1979,36.35,39.6,6.45,4.55,20.95,70.95,280.7,93.9,29.1,10.1,26.1,8.5,627.25,75.95,31.95,474.6,44.75
25,uttarakhand,1979,50.6,68.4,65.9,23.6,64.0,110.2,323.5,276.1,37.7,11.7,8.2,32.4,1072.3,119.0,153.5,747.5,52.3
26,manipur,1979,1.3,8.3,72.9,55.4,158.8,361.8,370.0,309.7,272.9,57.9,47.1,33.1,1749.2,9.6,287.1,1314.4,138.1
27,mizoram,1979,1.3,8.3,72.9,55.4,158.8,361.8,370.0,309.7,272.9,57.9,47.1,33.1,1749.2,9.6,287.1,1314.4,138.1
28,nagaland,1979,1.3,8.3,72.9,55.4,158.8,361.8,370.0,309.7,272.9,57.9,47.1,33.1,1749.2,9.6,287.1,1314.4,138.1
