,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1936,8.7,127.1,5.8,22.4,145.2,162.7,211.9,188.3,123.9,233.4,91.2,8.1,1328.7,135.7,173.4,686.8,332.7
1,arunachal pradesh,1936,105.9,175.2,151.7,374.7,295.7,833.1,1132.8,668.4,584.3,216.5,122.8,127.6,4788.9,281.1,822.2,3218.6,467.0
2,assam,1936,13.6,58.7,75.7,217.8,422.8,456.1,559.9,356.4,283.5,179.6,24.0,23.2,2671.3,72.2,716.3,1655.9,226.8
3,west bengal,1936,6.75,10.75,33.5,51.05,249.3,355.15,497.6,380.05,394.95,93.95,2.05,7.9,2082.95,17.45,333.9,1627.7,103.85
4,bihar,1936,7.7,6.9,4.6,7.7,84.3,188.9,462.2,261.5,449.2,88.8,0.4,10.3,1572.5,14.6,96.6,1361.9,99.5
5,chhattisgarh,1936,31.9,44.7,14.6,4.3,46.6,413.1,463.8,434.5,258.0,90.4,18.2,6.1,1826.2,76.6,65.5,1569.4,114.7
6,delhi,1936,1.6,18.2,6.8,0.7,3.3,141.3,124.4,125.7,61.3,0.1,1.2,26.5,511.1,19.8,10.8,452.7,27.7
7,goa,1936,0.0,0.0,0.1,0.3,23.2,993.2,712.9,534.9,376.2,62.1,79.1,1.3,2783.4,0.0,23.7,2617.2,142.5
8,gujarat,1936,0.0,1.8,1.3,0.0,0.8,189.4,133.4,52.9,175.8,1.3,52.5,0.0,609.3,1.8,2.1,551.5,53.9
9,haryana,1936,1.6,18.2,6.8,0.7,3.3,141.3,124.4,125.7,61.3,0.1,1.2,26.5,511.1,19.8,10.8,452.7,27.7
10,himachal pradesh,1936,11.5,111.1,118.2,61.0,42.8,193.6,240.9,173.8,107.9,9.1,0.5,87.5,1158.0,122.7,221.9,716.2,97.1
11,jammu & kashmir,1936,59.9,168.9,242.1,62.4,21.8,96.0,163.6,140.2,54.7,16.7,19.9,94.7,1140.8,228.8,326.3,454.4,131.3
12,jharkhand,1936,15.9,18.9,13.5,5.4,93.0,279.1,378.9,346.2,356.8,135.2,11.4,10.1,1664.3,34.8,111.8,1361.0,156.7
13,karnataka,1936,0.0,8.5,21.3,14.57,97.07,454.1,400.17,244.47,169.37,119.9,82.6,3.87,1615.93,8.53,132.9,1268.13,206.4
14,kerala,1936,1.2,16.5,116.0,34.0,466.5,620.8,672.1,367.9,286.7,231.7,211.1,18.6,3043.3,17.7,616.6,1947.5,461.5
15,madhya pradesh,1936,6.4,18.8,19.75,6.45,13.45,212.75,287.35,313.4,207.7,24.8,87.95,3.85,1202.7,25.25,39.65,1021.15,116.6
16,maharashtra,1936,1.3,6.2,4.3,3.8,21.1,169.2,113.9,106.3,161.5,17.2,130.4,0.3,735.6,7.5,29.2,550.9,147.9
17,meghalaya,1936,13.6,58.7,75.7,217.8,422.8,456.1,559.9,356.4,283.5,179.6,24.0,23.2,2671.3,72.2,716.3,1655.9,226.8
18,orissa,1936,16.8,42.9,11.7,7.9,155.3,477.6,360.1,384.9,247.3,154.4,11.5,5.5,1876.0,59.7,174.9,1469.9,171.4
19,punjab,1936,1.3,58.8,17.3,10.9,5.4,105.0,170.2,165.5,57.7,6.2,0.2,27.9,626.4,60.1,33.7,498.4,34.3
20,rajasthan,1936,0.9,4.75,7.8,0.3,2.1,95.1,74.4,129.5,72.4,0.0,14.0,2.55,403.8,5.6,10.15,371.45,16.55
21,sikkim,1936,3.7,8.9,46.7,85.7,274.8,410.4,663.8,508.7,536.0,113.2,0.1,8.3,2660.3,12.5,407.3,2118.8,121.6
22,tamil nadu,1936,1.9,51.1,55.3,35.7,74.4,56.3,85.5,59.4,122.0,103.7,234.5,64.7,944.5,53.0,165.3,323.2,402.9
23,tripura,1936,19.3,73.1,104.6,227.5,489.5,418.3,529.7,507.6,309.4,202.6,22.6,13.0,2917.1,92.4,821.6,1765.0,238.2
24,uttar pradesh,1936,4.9,24.0,8.0,3.55,20.85,255.35,476.35,319.15,223.3,14.95,8.1,23.5,1381.95,28.85,32.35,1274.2,46.5
25,uttarakhand,1936,6.9,54.7,42.2,33.6,92.8,345.1,570.8,390.4,241.2,19.8,2.1,112.7,1912.3,61.6,168.6,1547.5,134.6
26,manipur,1936,19.3,73.1,104.6,227.5,489.5,418.3,529.7,507.6,309.4,202.6,22.6,13.0,2917.1,92.4,821.6,1765.0,238.2
27,mizoram,1936,19.3,73.1,104.6,227.5,489.5,418.3,529.7,507.6,309.4,202.6,22.6,13.0,2917.1,92.4,821.6,1765.0,238.2
28,nagaland,1936,19.3,73.1,104.6,227.5,489.5,418.3,529.7,507.6,309.4,202.6,22.6,13.0,2917.1,92.4,821.6,1765.0,238.2
