,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1971,1.0,26.4,12.7,104.1,88.3,86.4,99.8,205.3,222.0,186.2,1.0,0.0,1033.2,27.4,205.1,613.5,187.2
1,arunachal pradesh,1971,56.0,67.8,47.1,121.8,222.4,446.0,385.5,288.2,239.6,235.1,67.8,7.3,2184.5,123.8,391.3,1359.3,310.2
2,assam,1971,36.9,18.4,37.6,142.9,236.3,437.1,407.9,474.8,231.6,199.5,80.0,12.1,2315.1,55.3,416.8,1551.3,291.6
3,west bengal,1971,29.5,17.75,33.9,207.0,183.3,508.95,536.0,557.7,314.1,246.1,28.1,0.95,2663.3,47.25,424.25,1916.7,275.15
4,bihar,1971,17.3,14.6,5.1,91.4,81.5,278.0,307.0,367.9,129.2,138.6,1.9,0.0,1432.6,31.9,178.0,1082.2,140.5
5,chhattisgarh,1971,20.3,24.8,11.6,48.8,68.6,384.1,354.6,398.8,127.9,89.6,4.7,0.0,1533.8,45.1,129.0,1265.4,94.3
6,delhi,1971,17.0,18.9,1.1,7.5,58.7,61.3,148.4,259.2,51.6,11.3,1.8,0.0,636.8,35.9,67.4,520.5,13.1
7,goa,1971,0.0,0.0,0.0,0.3,85.1,1011.9,650.8,602.0,362.6,40.4,0.9,0.0,2754.0,0.0,85.4,2627.2,41.3
8,gujarat,1971,0.0,0.1,0.0,0.3,5.0,176.2,253.6,194.1,134.9,5.0,0.0,0.0,769.2,0.1,5.3,758.8,5.0
9,haryana,1971,17.0,18.9,1.1,7.5,58.7,61.3,148.4,259.2,51.6,11.3,1.8,0.0,636.8,35.9,67.4,520.5,13.1
10,himachal pradesh,1971,53.1,76.5,13.7,57.5,71.8,252.7,352.8,301.2,67.0,13.8,12.2,2.6,1275.1,129.6,143.1,973.7,28.6
11,jammu & kashmir,1971,28.1,112.0,10.4,111.0,34.5,93.2,117.6,192.7,13.5,3.6,27.1,20.8,764.7,140.2,155.9,417.1,51.5
12,jharkhand,1971,43.4,24.3,2.1,95.6,83.5,272.3,503.1,526.1,237.5,104.0,6.7,0.1,1898.6,67.7,181.2,1539.0,110.8
13,karnataka,1971,0.97,1.8,1.13,28.43,146.03,473.3,415.2,278.1,162.1,102.9,8.33,4.27,1622.5,2.77,175.6,1328.67,115.47
14,kerala,1971,31.6,18.5,20.0,113.0,317.5,889.6,648.6,385.2,331.2,220.9,38.3,62.3,3076.8,50.1,450.6,2254.6,321.5
15,madhya pradesh,1971,20.0,5.15,6.3,8.2,23.85,270.25,477.4,253.3,184.4,78.25,0.1,0.0,1327.2,25.1,38.4,1185.35,78.35
16,maharashtra,1971,0.0,0.0,0.1,3.8,43.3,155.6,124.9,204.0,185.6,56.0,0.0,0.0,773.2,0.0,47.1,670.1,56.0
17,meghalaya,1971,36.9,18.4,37.6,142.9,236.3,437.1,407.9,474.8,231.6,199.5,80.0,12.1,2315.1,55.3,416.8,1551.3,291.6
18,orissa,1971,16.1,23.5,1.9,76.9,82.2,290.8,290.9,411.0,171.5,229.9,2.1,0.0,1596.8,39.6,161.0,1164.2,232.1
19,punjab,1971,5.2,42.0,3.3,11.8,42.6,99.0,251.4,255.9,27.2,1.6,8.1,0.0,748.0,47.2,57.6,633.5,9.6
20,rajasthan,1971,3.1,0.55,0.15,1.15,28.45,120.6,186.3,100.7,68.85,7.9,0.3,0.0,517.95,3.65,29.7,476.4,8.2
21,sikkim,1971,28.4,21.3,63.0,239.8,244.5,757.6,599.5,542.0,375.4,328.7,24.8,1.9,3226.8,49.7,547.4,2274.4,355.4
22,tamil nadu,1971,19.3,11.1,37.8,40.6,75.7,46.9,87.2,127.8,109.0,221.3,71.3,199.6,1047.6,30.4,154.2,370.9,492.2
23,tripura,1971,28.4,67.6,12.4,312.6,248.0,543.2,624.0,553.1,421.2,171.3,94.6,4.5,3080.7,96.0,572.9,2141.5,270.5
24,uttar pradesh,1971,13.3,12.05,5.0,25.55,49.6,170.8,289.95,333.6,173.75,80.05,3.35,0.0,1157.1,25.35,80.25,968.15,83.45
25,uttarakhand,1971,52.4,101.4,45.3,69.0,270.2,297.8,332.8,377.0,155.9,79.5,22.0,0.3,1803.8,153.9,384.5,1163.6,101.9
26,manipur,1971,28.4,67.6,12.4,312.6,248.0,543.2,624.0,553.1,421.2,171.3,94.6,4.5,3080.7,96.0,572.9,2141.5,270.5
27,mizoram,1971,28.4,67.6,12.4,312.6,248.0,543.2,624.0,553.1,421.2,171.3,94.6,4.5,3080.7,96.0,572.9,2141.5,270.5
28,nagaland,1971,28.4,67.6,12.4,312.6,248.0,543.2,624.0,553.1,421.2,171.3,94.6,4.5,3080.7,96.0,572.9,2141.5,270.5
