,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1970,0.9,9.7,22.3,18.7,95.0,174.0,182.5,243.5,133.3,183.3,0.8,0.0,1064.2,10.6,136.0,733.4,184.1
1,arunachal pradesh,1970,49.2,78.8,57.4,108.8,213.4,409.6,377.9,245.4,287.4,138.6,6.9,0.0,1973.4,128.0,379.7,1320.2,145.5
2,assam,1970,47.0,35.8,89.7,204.8,493.4,658.3,475.3,389.2,390.7,246.4,17.8,0.1,3048.4,82.8,787.9,1913.5,264.3
3,west bengal,1970,14.4,14.25,19.2,89.65,113.1,439.9,508.1,322.6,516.7,127.85,9.55,0.0,2175.4,28.65,222.0,1787.3,137.5
4,bihar,1970,22.1,13.4,3.2,17.9,39.2,194.6,284.2,235.6,229.5,34.5,0.4,0.0,1074.7,35.5,60.2,944.0,35.0
5,chhattisgarh,1970,12.1,11.9,44.9,18.9,23.2,237.9,453.2,443.1,236.4,19.9,0.0,0.0,1501.5,24.0,87.0,1370.6,19.9
6,delhi,1970,35.4,35.4,9.4,0.0,11.5,67.2,65.7,207.9,104.9,0.8,0.0,0.0,538.2,70.8,20.9,445.7,0.8
7,goa,1970,0.0,0.0,0.0,1.5,74.5,963.3,993.8,1164.8,312.7,85.8,0.0,0.2,3596.6,0.0,76.0,3434.6,86.0
8,gujarat,1970,0.2,1.0,0.1,0.1,5.3,262.6,261.2,495.8,321.8,5.8,0.0,0.0,1353.8,1.1,5.4,1341.4,5.8
9,haryana,1970,35.4,35.4,9.4,0.0,11.5,67.2,65.7,207.9,104.9,0.8,0.0,0.0,538.2,70.8,20.9,445.7,0.8
10,himachal pradesh,1970,116.5,39.0,37.9,7.3,43.5,163.2,223.4,280.4,164.4,6.6,0.2,0.3,1082.5,155.4,88.6,831.4,7.1
11,jammu & kashmir,1970,51.7,44.5,94.1,36.0,37.5,79.5,67.2,99.8,84.4,57.3,0.0,4.9,657.0,96.2,167.5,331.0,62.2
12,jharkhand,1970,24.3,16.6,28.0,8.4,29.7,182.4,300.0,252.8,380.7,67.0,1.5,0.0,1291.5,40.9,66.1,1116.0,68.5
13,karnataka,1970,0.6,1.87,2.43,37.3,155.5,341.3,533.6,512.27,210.3,157.03,16.53,0.07,1968.87,2.43,195.27,1597.5,173.63
14,kerala,1970,12.9,17.6,25.8,132.7,289.1,535.3,558.1,554.8,212.5,278.3,80.5,5.7,2703.5,30.5,447.7,1860.7,364.6
15,madhya pradesh,1970,40.25,20.75,22.3,0.95,12.35,226.3,227.5,413.9,258.2,5.2,0.0,0.0,1227.7,61.0,35.55,1125.95,5.2
16,maharashtra,1970,1.0,0.0,0.6,17.9,39.1,195.4,200.1,254.9,161.3,70.9,0.0,0.0,941.4,1.0,57.6,811.8,70.9
17,meghalaya,1970,47.0,35.8,89.7,204.8,493.4,658.3,475.3,389.2,390.7,246.4,17.8,0.1,3048.4,82.8,787.9,1913.5,264.3
18,orissa,1970,4.6,27.5,47.2,32.3,60.8,307.9,307.8,348.8,205.9,66.9,2.4,0.2,1412.3,32.1,140.2,1170.5,69.5
19,punjab,1970,40.1,20.6,7.3,0.3,12.8,119.8,75.4,260.7,109.4,4.2,0.0,0.0,650.6,60.7,20.3,565.3,4.2
20,rajasthan,1970,5.6,21.85,2.0,0.15,4.85,62.3,104.65,240.85,92.4,2.4,0.0,0.0,537.05,27.45,7.0,500.2,2.4
21,sikkim,1970,18.0,13.4,7.6,162.5,162.7,556.6,731.2,425.4,560.8,60.7,3.3,0.0,2702.3,31.4,332.9,2273.9,64.1
22,tamil nadu,1970,15.9,18.0,9.2,61.8,85.4,51.6,88.9,98.5,102.4,195.1,199.9,15.3,942.1,34.0,156.5,341.3,410.3
23,tripura,1970,45.8,306.3,103.6,160.1,315.9,541.7,976.7,836.7,486.2,425.6,116.7,1.0,4316.2,352.1,579.6,2841.3,543.2
24,uttar pradesh,1970,34.55,42.95,8.85,1.1,22.9,153.55,165.75,271.2,263.15,34.05,0.05,0.0,998.05,77.45,32.8,853.6,34.15
25,uttarakhand,1970,85.9,44.0,32.7,5.7,68.9,192.9,319.2,355.3,157.8,30.0,0.8,0.2,1293.5,129.9,107.3,1025.3,31.1
26,manipur,1970,45.8,306.3,103.6,160.1,315.9,541.7,976.7,836.7,486.2,425.6,116.7,1.0,4316.2,352.1,579.6,2841.3,543.2
27,mizoram,1970,45.8,306.3,103.6,160.1,315.9,541.7,976.7,836.7,486.2,425.6,116.7,1.0,4316.2,352.1,579.6,2841.3,543.2
28,nagaland,1970,45.8,306.3,103.6,160.1,315.9,541.7,976.7,836.7,486.2,425.6,116.7,1.0,4316.2,352.1,579.6,2841.3,543.2
