,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1926,13.7,7.7,78.7,57.1,36.4,72.4,191.4,173.3,162.8,76.7,0.5,0.0,870.7,21.4,172.2,599.9,77.2
1,arunachal pradesh,1926,38.1,40.8,179.1,249.7,248.1,675.2,978.7,445.6,286.9,311.5,18.6,49.3,3521.6,78.9,676.9,2386.4,379.4
2,assam,1926,23.4,23.2,156.9,140.8,253.9,559.3,576.5,354.7,189.2,193.7,6.4,33.6,2511.7,46.6,551.6,1679.7,233.8
3,west bengal,1926,19.55,6.2,88.9,34.65,160.8,342.25,716.55,413.85,287.75,90.85,0.55,9.5,2171.55,25.75,284.4,1760.45,100.95
4,bihar,1926,16.3,0.6,29.7,12.8,47.0,48.1,451.5,276.0,211.6,17.6,1.8,8.7,1121.8,16.9,89.6,987.2,28.1
5,chhattisgarh,1926,33.2,10.7,99.7,63.3,45.3,55.3,374.4,555.5,330.5,63.4,0.2,3.3,1634.9,43.9,208.3,1315.8,66.9
6,delhi,1926,9.4,9.3,39.2,10.3,33.4,18.4,190.0,257.4,45.5,0.6,2.4,0.1,615.9,18.7,82.8,511.3,3.0
7,goa,1926,31.8,0.0,0.0,0.0,1.5,306.1,1203.6,1149.6,432.9,39.2,1.1,0.0,3165.9,31.8,1.5,3092.3,40.3
8,gujarat,1926,6.5,0.0,0.9,2.0,8.5,20.1,406.1,471.0,359.1,0.1,0.1,0.0,1274.5,6.5,11.5,1256.4,0.2
9,haryana,1926,9.4,9.3,39.2,10.3,33.4,18.4,190.0,257.4,45.5,0.6,2.4,0.1,615.9,18.7,82.8,511.3,3.0
10,himachal pradesh,1926,52.9,48.6,179.7,86.3,114.4,23.9,349.6,422.9,127.9,4.2,25.1,14.3,1450.0,101.5,380.5,924.3,43.7
11,jammu & kashmir,1926,52.6,61.7,182.4,123.9,92.0,33.9,185.8,245.1,109.2,0.3,2.5,34.1,1123.6,114.4,398.3,574.0,36.9
12,jharkhand,1926,33.5,3.4,95.0,13.5,41.5,55.7,466.5,391.2,309.6,44.6,2.9,21.0,1478.4,36.9,150.0,1223.0,68.5
13,karnataka,1926,20.03,1.13,3.1,16.43,38.83,280.47,444.57,387.63,196.23,85.13,4.13,0.43,1478.13,21.17,58.37,1308.9,89.7
14,kerala,1926,28.6,5.8,23.1,55.8,222.6,563.9,885.2,536.0,322.7,216.7,88.8,16.2,2965.4,34.4,301.5,2307.8,321.7
15,madhya pradesh,1926,18.55,1.95,29.0,21.75,19.75,24.1,297.75,490.2,341.1,74.35,0.7,1.2,1320.3,20.5,70.5,1153.2,76.25
16,maharashtra,1926,34.3,0.6,0.1,0.2,11.2,85.9,230.6,258.0,147.7,8.1,8.3,2.2,787.1,34.9,11.5,722.2,18.6
17,meghalaya,1926,23.4,23.2,156.9,140.8,253.9,559.3,576.5,354.7,189.2,193.7,6.4,33.6,2511.7,46.6,551.6,1679.7,233.8
18,orissa,1926,34.8,11.3,83.2,34.1,59.2,71.7,296.5,565.3,288.9,88.1,0.0,2.6,1535.8,46.1,176.5,1222.4,90.7
19,punjab,1926,14.1,7.5,50.2,16.2,34.9,7.2,189.0,228.4,54.1,0.1,1.3,4.4,607.3,21.6,101.2,478.7,5.8
20,rajasthan,1926,5.75,0.7,24.05,1.65,20.0,8.95,155.85,261.0,157.95,0.1,0.0,0.25,636.3,6.5,45.7,583.75,0.35
21,sikkim,1926,12.7,2.9,66.5,43.7,236.1,580.8,853.8,396.4,331.8,102.8,0.2,9.9,2637.7,15.6,346.4,2162.8,112.9
22,tamil nadu,1926,88.0,2.2,30.4,41.4,53.7,38.7,73.8,70.5,120.2,151.5,119.2,26.1,815.6,90.2,125.5,303.2,296.7
23,tripura,1926,24.0,70.1,155.5,177.1,229.7,361.1,477.6,441.7,287.3,155.6,36.4,47.1,2463.2,94.1,562.3,1567.7,239.1
24,uttar pradesh,1926,12.15,5.35,49.15,14.3,21.95,17.3,323.9,286.1,196.7,24.5,0.9,0.95,953.25,17.45,85.4,824.05,26.3
25,uttarakhand,1926,22.0,28.2,143.0,52.0,57.8,34.8,475.3,400.7,133.3,10.2,22.0,2.0,1381.2,50.2,252.8,1044.1,34.2
26,manipur,1926,24.0,70.1,155.5,177.1,229.7,361.1,477.6,441.7,287.3,155.6,36.4,47.1,2463.2,94.1,562.3,1567.7,239.1
27,mizoram,1926,24.0,70.1,155.5,177.1,229.7,361.1,477.6,441.7,287.3,155.6,36.4,47.1,2463.2,94.1,562.3,1567.7,239.1
28,nagaland,1926,24.0,70.1,155.5,177.1,229.7,361.1,477.6,441.7,287.3,155.6,36.4,47.1,2463.2,94.1,562.3,1567.7,239.1
