,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1906,3.9,23.5,9.9,2.3,11.0,252.6,155.8,241.1,126.9,92.1,21.5,80.8,1021.5,27.4,23.2,776.4,194.5
1,assam,1906,9.7,59.2,88.4,263.5,271.3,388.4,541.8,585.9,264.2,165.7,24.9,0.2,2663.4,68.9,623.3,1780.4,190.8
2,west bengal,1906,14.4,56.9,8.6,0.9,44.7,191.3,366.2,430.1,118.7,32.9,0.4,0.0,1265.1,71.3,54.2,1106.2,33.3
3,chhattisgarh,1906,25.0,91.0,52.5,0.0,4.1,210.1,445.2,258.3,242.3,41.2,10.2,14.7,1394.6,115.9,56.7,1155.8,66.1
4,delhi,1906,3.6,64.1,31.4,0.1,1.4,70.2,128.9,103.8,185.2,0.0,0.0,5.0,593.6,67.7,32.9,488.0,5.0
5,goa,1906,5.0,0.9,0.0,0.0,2.9,547.4,1090.9,506.7,222.5,31.6,10.2,0.7,2418.9,5.9,2.9,2367.5,42.6
6,gujarat,1906,0.0,12.7,0.0,0.0,0.1,177.5,311.5,247.1,134.8,5.9,0.0,0.9,890.6,12.7,0.2,870.9,6.8
7,haryana,1906,3.6,64.1,31.4,0.1,1.4,70.2,128.9,103.8,185.2,0.0,0.0,5.0,593.6,67.7,32.9,488.0,5.0
8,himachal pradesh,1906,44.1,143.9,89.5,5.3,29.9,152.6,168.7,433.7,230.9,2.9,0.0,15.9,1317.5,188.0,124.7,986.0,18.8
9,jammu & kashmir,1906,81.0,160.4,167.2,49.3,39.4,52.2,107.0,257.4,237.0,5.3,0.0,36.9,1193.1,241.4,255.9,653.6,42.1
10,jharkhand,1906,45.8,128.5,35.9,1.7,33.9,170.9,355.6,251.6,185.4,96.8,7.1,1.1,1314.3,174.3,71.5,963.5,105.0
11,karnataka,1906,19.47,0.5,0.8,2.63,35.3,284.0,501.67,324.47,166.27,129.37,20.97,56.1,1541.43,19.97,38.7,1276.37,206.43
12,kerala,1906,26.7,7.4,9.9,59.4,160.8,414.9,954.2,442.8,131.2,251.7,163.1,86.0,2708.0,34.1,230.0,1943.1,500.8
13,madhya pradesh,1906,6.05,19.65,18.8,0.0,2.0,203.05,394.35,194.35,341.6,4.3,0.95,4.85,1189.95,25.7,20.85,1133.3,10.1
14,maharashtra,1906,10.5,0.8,0.0,0.1,9.3,184.8,199.3,205.0,88.8,19.1,15.5,11.1,744.3,11.3,9.4,677.8,45.8
15,meghalaya,1906,9.7,59.2,88.4,263.5,271.3,388.4,541.8,585.9,264.2,165.7,24.9,0.2,2663.4,68.9,623.3,1780.4,190.8
16,orissa,1906,19.8,88.3,40.9,5.0,46.3,219.0,348.8,261.8,251.7,86.2,13.0,27.4,1408.2,108.1,92.2,1081.3,126.7
17,punjab,1906,5.3,83.1,50.5,1.5,4.7,38.3,99.4,190.5,181.5,0.5,0.0,22.2,677.5,88.4,56.6,509.8,22.7
18,rajasthan,1906,0.15,31.1,7.0,0.0,0.9,40.9,158.1,77.05,139.25,1.3,0.0,2.7,458.45,31.25,7.9,415.3,4.0
19,sikkim,1906,9.3,49.2,30.4,13.0,198.1,438.0,706.4,816.0,208.6,140.5,8.0,0.4,2618.0,58.5,241.5,2169.0,149.0
20,tamil nadu,1906,52.4,12.9,17.0,8.5,39.6,43.6,76.0,195.2,65.3,162.8,189.1,127.7,990.2,65.4,65.1,380.0,479.6
21,tripura,1906,7.0,71.5,72.5,99.0,302.7,417.4,475.2,439.2,439.1,142.8,44.9,3.2,2514.4,78.5,474.2,1770.9,190.9
22,uttar pradesh,1906,4.5,60.7,14.1,0.1,8.45,173.55,290.85,231.75,198.05,3.1,0.0,2.9,988.2,65.25,22.75,894.2,6.0
23,uttarakhand,1906,26.1,162.0,36.8,10.1,44.6,195.6,363.9,440.9,232.2,11.6,0.4,13.8,1537.9,188.1,91.5,1232.6,25.8
24,bihar,1906,7.0,71.5,72.5,99.0,302.7,417.4,475.2,439.2,439.1,142.8,44.9,3.2,2514.4,78.5,474.2,1770.9,190.9
25,arunachal pradesh,1906,7.0,71.5,72.5,99.0,302.7,417.4,475.2,439.2,439.1,142.8,44.9,3.2,2514.4,78.5,474.2,1770.9,190.9
26,manipur,1906,7.0,71.5,72.5,99.0,302.7,417.4,475.2,439.2,439.1,142.8,44.9,3.2,2514.4,78.5,474.2,1770.9,190.9
27,mizoram,1906,7.0,71.5,72.5,99.0,302.7,417.4,475.2,439.2,439.1,142.8,44.9,3.2,2514.4,78.5,474.2,1770.9,190.9
28,nagaland,1906,7.0,71.5,72.5,99.0,302.7,417.4,475.2,439.2,439.1,142.8,44.9,3.2,2514.4,78.5,474.2,1770.9,190.9
