,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1990,10.3,81.1,84.5,24.2,507.7,107.4,102.5,223.2,158.5,248.7,58.9,4.3,1611.1,91.4,616.4,591.5,311.9
1,arunachal pradesh,1990,54.8,112.4,149.0,289.9,366.2,857.2,534.0,352.8,625.5,240.6,2.0,19.7,3604.0,167.2,805.1,2369.5,262.3
2,assam,1990,19.2,46.9,96.7,333.7,304.1,513.8,446.4,348.8,441.1,208.3,7.0,5.2,2771.2,66.1,734.4,1750.2,220.5
3,west bengal,1990,3.0,86.05,99.55,118.8,252.9,411.45,667.15,576.45,370.65,144.6,24.15,8.6,2763.3,89.0,471.3,2025.7,177.35
4,bihar,1990,0.3,30.2,13.8,14.0,83.3,156.6,485.5,204.4,201.2,49.7,0.0,0.2,1239.4,30.6,111.1,1047.8,49.9
5,chhattisgarh,1990,0.5,18.5,9.2,7.4,122.3,293.6,393.9,375.9,268.2,143.6,9.4,1.4,1643.8,19.0,138.9,1331.5,154.4
6,delhi,1990,0.0,79.5,4.9,2.2,21.9,25.3,201.2,137.7,194.5,2.7,14.1,19.2,703.1,79.5,28.9,558.7,36.0
7,goa,1990,0.0,0.0,0.1,0.0,193.9,802.1,873.7,1164.2,323.2,190.0,20.8,0.0,3568.0,0.0,194.0,3163.2,210.8
8,gujarat,1990,0.0,3.3,0.2,0.0,32.9,79.0,221.6,530.5,226.2,16.0,4.8,3.8,1118.4,3.3,33.2,1057.3,24.6
9,haryana,1990,0.0,79.5,4.9,2.2,21.9,25.3,201.2,137.7,194.5,2.7,14.1,19.2,703.1,79.5,28.9,558.7,36.0
10,himachal pradesh,1990,36.2,161.2,217.7,52.5,61.8,80.2,302.3,221.8,162.8,15.6,10.1,140.6,1462.7,197.4,332.0,767.0,166.3
11,jammu & kashmir,1990,110.2,206.5,309.8,98.4,28.6,69.1,193.3,133.5,115.6,38.6,10.5,259.7,1574.0,316.7,436.9,511.5,308.9
12,jharkhand,1990,0.8,48.0,22.2,15.4,90.6,197.4,430.7,230.8,226.0,128.1,14.2,0.3,1404.2,48.7,128.2,1084.8,142.6
13,karnataka,1990,3.5,0.03,1.73,9.4,195.2,418.93,451.83,483.6,129.53,146.37,54.63,1.23,1895.97,3.57,206.27,1483.87,202.27
14,kerala,1990,14.9,4.8,18.0,41.8,488.5,528.6,635.4,370.8,103.3,323.2,158.8,5.2,2693.1,19.7,548.3,1638.0,487.2
15,madhya pradesh,1990,0.75,20.2,1.75,1.55,30.7,238.2,299.85,334.95,294.8,30.25,1.4,7.55,1262.0,20.95,34.1,1167.8,39.25
16,maharashtra,1990,2.6,0.2,0.0,0.2,78.2,150.5,227.3,294.6,94.9,154.9,17.2,1.9,1022.5,2.8,78.4,767.3,174.1
17,meghalaya,1990,19.2,46.9,96.7,333.7,304.1,513.8,446.4,348.8,441.1,208.3,7.0,5.2,2771.2,66.1,734.4,1750.2,220.5
18,orissa,1990,0.4,50.0,89.8,57.3,178.1,237.2,282.9,371.4,260.7,245.6,130.7,1.0,1905.0,50.3,325.2,1152.3,377.2
19,punjab,1990,1.9,57.7,32.7,4.2,13.8,18.6,200.3,188.8,194.4,0.6,5.6,36.1,754.7,59.7,50.7,602.0,42.2
20,rajasthan,1990,0.0,26.35,0.6,1.05,18.3,47.5,196.7,211.25,102.6,4.3,3.1,0.8,612.55,26.35,19.9,558.05,8.15
21,sikkim,1990,3.8,109.9,80.1,158.3,358.2,554.7,814.1,916.6,440.6,115.0,0.4,13.7,3565.3,113.6,596.6,2726.0,129.1
22,tamil nadu,1990,84.8,10.2,36.2,24.3,94.9,28.9,40.0,80.1,119.6,194.1,144.0,46.1,903.2,95.0,155.3,268.7,384.2
23,tripura,1990,0.2,32.5,197.6,274.9,314.6,380.0,387.9,344.7,339.4,168.2,99.3,42.9,2582.3,32.7,787.2,1452.0,310.4
24,uttar pradesh,1990,0.0,55.05,9.35,1.25,36.05,90.8,411.5,204.05,202.15,7.85,1.75,12.4,1032.05,55.05,46.65,908.5,21.9
25,uttarakhand,1990,0.8,97.1,91.3,20.4,81.6,120.3,473.0,413.6,179.1,14.6,6.1,67.1,1564.9,97.9,193.3,1185.8,87.8
26,manipur,1990,0.2,32.5,197.6,274.9,314.6,380.0,387.9,344.7,339.4,168.2,99.3,42.9,2582.3,32.7,787.2,1452.0,310.4
27,mizoram,1990,0.2,32.5,197.6,274.9,314.6,380.0,387.9,344.7,339.4,168.2,99.3,42.9,2582.3,32.7,787.2,1452.0,310.4
28,nagaland,1990,0.2,32.5,197.6,274.9,314.6,380.0,387.9,344.7,339.4,168.2,99.3,42.9,2582.3,32.7,787.2,1452.0,310.4
