,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1968,11.3,11.8,13.6,42.9,28.0,70.8,170.2,45.5,164.8,197.2,78.1,4.8,838.9,23.1,84.4,451.3,280.0
1,arunachal pradesh,1968,54.2,41.4,135.9,117.6,307.2,510.1,404.8,227.5,243.5,75.8,12.5,8.4,2139.0,95.7,560.7,1385.9,96.8
2,assam,1968,22.9,19.8,78.2,170.8,432.3,595.0,494.1,346.0,231.7,113.8,23.9,2.3,2530.8,42.7,681.3,1666.8,140.0
3,west bengal,1968,16.0,6.15,21.0,51.7,136.4,507.75,622.9,533.2,315.0,215.1,62.55,0.55,2488.25,22.15,209.05,1978.8,278.2
4,bihar,1968,29.1,1.7,7.0,3.0,17.3,261.8,329.6,293.1,79.2,113.3,0.0,4.9,1140.1,30.8,27.3,963.7,118.2
5,chhattisgarh,1968,25.6,26.1,16.3,19.5,4.5,176.2,354.9,269.9,210.7,59.7,0.7,3.9,1168.0,51.7,40.2,1011.7,64.4
6,delhi,1968,14.1,15.9,17.3,0.0,2.3,28.3,211.2,90.1,0.1,7.0,0.0,2.0,388.3,30.0,19.6,329.6,9.1
7,goa,1968,0.0,0.3,0.1,6.0,1.5,556.9,1134.7,318.7,202.1,130.4,8.6,0.0,2359.4,0.3,7.6,2212.4,139.0
8,gujarat,1968,0.1,0.3,1.2,0.0,0.1,33.8,279.1,297.1,45.8,10.3,0.1,0.0,668.0,0.4,1.4,655.9,10.3
9,haryana,1968,14.1,15.9,17.3,0.0,2.3,28.3,211.2,90.1,0.1,7.0,0.0,2.0,388.3,30.0,19.6,329.6,9.1
10,himachal pradesh,1968,188.5,114.1,80.8,50.9,44.9,99.3,277.2,181.1,16.3,47.2,9.1,58.8,1168.2,302.6,176.6,573.8,115.2
11,jammu & kashmir,1968,117.2,72.4,85.2,63.0,58.6,52.1,259.3,183.2,20.9,65.6,29.8,58.2,1065.6,189.7,206.8,515.5,153.6
12,jharkhand,1968,34.4,9.4,5.5,4.7,22.0,272.6,351.5,420.5,97.2,71.2,0.5,3.7,1293.4,43.9,32.2,1141.8,75.5
13,karnataka,1968,1.3,7.93,5.83,44.13,41.07,346.53,665.63,209.53,239.03,139.73,27.8,1.27,1729.77,9.23,91.0,1460.77,168.73
14,kerala,1968,7.3,30.5,89.2,133.3,90.0,696.4,1308.9,380.7,325.4,178.9,119.4,32.7,3392.7,37.8,312.5,2711.4,331.0
15,madhya pradesh,1968,22.45,7.05,9.25,2.35,0.7,68.15,379.95,286.6,122.8,17.25,0.0,0.95,917.4,29.5,12.25,857.4,18.25
16,maharashtra,1968,1.6,3.6,9.4,11.2,2.5,95.4,238.9,213.3,172.1,60.6,15.1,0.3,824.0,5.2,23.2,719.6,76.0
17,meghalaya,1968,22.9,19.8,78.2,170.8,432.3,595.0,494.1,346.0,231.7,113.8,23.9,2.3,2530.8,42.7,681.3,1666.8,140.0
18,orissa,1968,33.4,29.7,20.7,26.5,45.7,186.7,311.6,335.4,236.6,191.6,45.5,0.7,1464.1,63.1,92.9,1070.3,237.8
19,punjab,1968,24.7,30.5,32.7,2.1,1.6,42.6,239.4,142.1,0.5,11.7,0.5,7.8,536.2,55.2,36.4,424.6,20.0
20,rajasthan,1968,5.75,3.85,4.75,0.05,5.6,2.8,196.5,102.9,5.65,2.8,0.0,0.1,330.9,9.6,10.45,307.9,2.9
21,sikkim,1968,26.3,4.7,34.3,90.8,237.3,646.7,827.6,594.2,514.8,314.3,87.3,0.5,3378.8,31.0,362.4,2583.3,402.1
22,tamil nadu,1968,4.6,5.6,36.5,85.9,46.9,47.9,53.7,65.0,137.7,111.8,121.1,72.7,789.4,10.2,169.3,304.3,305.6
23,tripura,1968,17.3,20.9,80.9,142.2,253.8,396.1,531.9,391.0,178.3,68.9,28.7,0.0,2110.0,38.1,476.9,1497.4,97.6
24,uttar pradesh,1968,25.3,6.95,7.25,1.45,0.9,70.75,315.3,228.05,84.4,24.25,0.0,1.9,766.65,32.25,9.6,698.65,26.2
25,uttarakhand,1968,173.1,122.8,62.9,49.0,15.0,218.6,393.6,280.6,109.6,13.0,1.4,38.9,1478.6,296.0,126.9,1002.4,53.3
26,manipur,1968,17.3,20.9,80.9,142.2,253.8,396.1,531.9,391.0,178.3,68.9,28.7,0.0,2110.0,38.1,476.9,1497.4,97.6
27,mizoram,1968,17.3,20.9,80.9,142.2,253.8,396.1,531.9,391.0,178.3,68.9,28.7,0.0,2110.0,38.1,476.9,1497.4,97.6
28,nagaland,1968,17.3,20.9,80.9,142.2,253.8,396.1,531.9,391.0,178.3,68.9,28.7,0.0,2110.0,38.1,476.9,1497.4,97.6
