,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1929,2.7,37.4,1.5,19.7,41.0,190.0,78.3,138.4,146.3,173.1,5.3,25.4,859.1,40.2,62.2,553.0,203.8
1,arunachal pradesh,1929,144.8,59.2,124.3,492.3,615.8,853.0,614.4,670.0,384.3,188.0,64.5,109.5,4320.2,204.1,1232.4,2521.8,362.0
2,assam,1929,83.9,3.8,84.1,321.7,570.2,643.4,385.0,333.2,292.8,196.0,17.6,22.1,2953.8,87.7,976.0,1654.4,235.7
3,west bengal,1929,46.25,7.6,38.35,84.1,143.75,401.05,476.55,344.95,284.6,389.05,5.25,22.85,2244.3,53.85,266.25,1507.15,417.15
4,bihar,1929,51.6,1.1,11.4,16.2,33.1,190.2,328.8,326.3,124.7,231.4,0.0,44.4,1359.2,52.7,60.6,970.1,275.8
5,chhattisgarh,1929,23.1,28.9,1.2,14.4,5.6,216.2,597.9,461.1,179.2,94.3,0.0,41.9,1663.8,51.9,21.2,1454.5,136.2
6,delhi,1929,15.2,0.1,0.0,9.5,3.7,18.7,135.2,82.8,11.4,3.8,0.0,26.2,306.6,15.4,13.2,248.1,30.0
7,goa,1929,1.0,0.0,3.2,14.9,6.2,773.8,767.6,516.0,250.9,152.4,11.2,12.1,2509.4,1.0,24.3,2308.3,175.8
8,gujarat,1929,1.9,0.0,0.0,5.5,0.9,123.6,353.7,150.7,20.6,7.2,0.6,11.6,676.3,1.9,6.4,648.6,19.4
9,haryana,1929,15.2,0.1,0.0,9.5,3.7,18.7,135.2,82.8,11.4,3.8,0.0,26.2,306.6,15.4,13.2,248.1,30.0
10,himachal pradesh,1929,109.0,52.3,17.6,48.0,24.9,101.7,363.9,423.7,50.3,57.3,0.0,176.0,1424.7,161.2,90.5,939.6,233.3
11,jammu & kashmir,1929,121.2,66.4,40.3,53.0,42.6,60.0,182.6,266.7,20.9,60.4,2.0,186.6,1102.7,187.6,135.9,530.2,249.0
12,jharkhand,1929,63.9,15.2,12.7,11.4,29.5,111.4,541.7,412.2,124.6,236.4,0.0,52.5,1611.5,79.1,53.5,1190.0,288.8
13,karnataka,1929,2.87,12.93,2.37,94.1,84.6,538.97,382.43,229.57,206.13,158.03,51.3,2.2,1765.5,15.83,181.07,1357.1,211.5
14,kerala,1929,12.8,29.8,58.9,210.7,148.0,946.6,844.0,293.9,268.9,350.4,158.2,39.4,3361.6,42.6,417.6,2353.5,548.0
15,madhya pradesh,1929,18.15,13.1,0.15,8.0,1.2,101.4,406.45,307.35,95.9,9.65,0.0,26.7,988.05,31.25,9.35,911.1,36.35
16,maharashtra,1929,1.0,6.4,2.0,37.1,6.4,155.9,168.2,73.7,151.6,82.5,3.4,2.2,690.4,7.4,45.5,549.4,88.1
17,meghalaya,1929,83.9,3.8,84.1,321.7,570.2,643.4,385.0,333.2,292.8,196.0,17.6,22.1,2953.8,87.7,976.0,1654.4,235.7
18,orissa,1929,18.0,18.8,4.5,25.0,37.8,193.4,525.0,423.4,190.9,185.7,0.0,15.3,1637.8,36.8,67.2,1332.7,201.1
19,punjab,1929,8.9,1.1,0.0,11.5,1.7,45.6,163.3,111.6,8.5,10.2,0.0,60.6,423.0,10.0,13.2,329.0,70.8
20,rajasthan,1929,2.95,0.75,0.0,2.9,9.55,31.0,217.15,148.9,19.15,0.45,0.0,6.75,439.65,3.7,12.45,416.3,7.2
21,sikkim,1929,49.7,2.0,37.9,126.4,235.0,594.0,554.5,392.6,400.9,513.5,10.5,14.3,2931.3,51.7,399.4,1942.0,538.3
22,tamil nadu,1929,20.4,29.2,9.4,107.3,50.7,63.2,48.9,70.7,135.1,161.2,192.0,89.6,977.7,49.6,167.4,317.9,442.8
23,tripura,1929,38.3,7.7,48.0,242.7,433.0,859.1,385.0,371.4,314.8,121.7,11.3,26.4,2859.4,46.0,723.7,1930.4,159.4
24,uttar pradesh,1929,34.35,1.95,7.45,3.7,4.05,123.35,248.7,294.65,40.6,35.85,0.4,37.6,832.45,36.25,15.15,707.25,73.8
25,uttarakhand,1929,52.9,33.2,16.9,21.7,20.6,138.7,279.7,403.2,65.2,44.5,0.0,135.5,1212.2,86.1,59.3,886.9,180.0
26,manipur,1929,38.3,7.7,48.0,242.7,433.0,859.1,385.0,371.4,314.8,121.7,11.3,26.4,2859.4,46.0,723.7,1930.4,159.4
27,mizoram,1929,38.3,7.7,48.0,242.7,433.0,859.1,385.0,371.4,314.8,121.7,11.3,26.4,2859.4,46.0,723.7,1930.4,159.4
28,nagaland,1929,38.3,7.7,48.0,242.7,433.0,859.1,385.0,371.4,314.8,121.7,11.3,26.4,2859.4,46.0,723.7,1930.4,159.4
