,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1904,1.3,0.0,5.4,3.0,136.3,107.8,120.2,117.7,116.8,240.9,0.0,10.7,860.2,1.3,144.7,462.6,251.6
1,assam,1904,11.1,56.1,51.9,457.1,375.2,385.7,477.6,438.8,245.9,115.9,46.4,2.5,2664.1,67.1,884.2,1548.0,164.8
2,west bengal,1904,6.3,1.7,3.5,5.3,118.7,191.6,394.4,351.3,84.4,98.1,10.6,3.8,1269.5,7.9,127.4,1021.8,112.4
3,chhattisgarh,1904,0.0,8.6,32.3,0.2,77.5,369.5,303.6,483.6,86.8,129.3,1.0,0.0,1492.4,8.6,110.0,1243.5,130.4
4,delhi,1904,7.6,0.7,48.0,0.5,29.3,34.3,109.7,162.9,102.3,1.5,10.4,20.3,527.8,8.3,77.8,409.3,32.3
5,goa,1904,0.0,0.1,6.6,6.3,4.6,975.8,771.7,321.3,217.0,90.3,0.0,0.0,2393.7,0.1,17.5,2285.8,90.3
6,gujarat,1904,0.8,10.6,16.8,0.2,3.9,48.3,194.8,71.8,138.0,6.1,0.1,1.2,492.6,11.3,20.9,453.0,7.4
7,haryana,1904,7.6,0.7,48.0,0.5,29.3,34.3,109.7,162.9,102.3,1.5,10.4,20.3,527.8,8.3,77.8,409.3,32.3
8,himachal pradesh,1904,79.3,22.4,131.7,48.0,90.3,33.1,241.1,184.3,56.4,51.6,17.3,32.0,987.6,101.7,270.0,515.0,100.9
9,jammu & kashmir,1904,110.6,17.3,145.2,64.5,67.8,25.9,182.3,132.2,62.3,50.0,24.8,99.2,982.2,128.0,277.5,402.7,174.0
10,jharkhand,1904,2.5,17.0,38.1,9.1,116.1,308.9,494.1,336.1,125.6,30.6,2.3,0.4,1480.7,19.6,163.3,1264.6,33.3
11,karnataka,1904,1.2,0.27,6.17,26.07,94.73,465.57,452.9,195.77,166.67,111.37,1.07,0.1,1521.83,1.47,126.93,1280.9,112.53
12,kerala,1904,23.7,3.0,32.2,71.5,235.7,1098.2,725.5,351.8,222.7,328.1,33.9,3.3,3129.7,26.7,339.4,2398.2,365.3
13,madhya pradesh,1904,2.6,15.4,31.5,0.0,10.3,103.25,358.1,267.6,130.75,24.05,2.5,13.25,959.3,18.0,41.8,859.65,39.85
14,maharashtra,1904,0.4,4.7,1.7,3.0,18.7,114.6,126.5,59.5,183.0,91.1,0.0,0.4,603.5,5.1,23.4,483.6,91.4
15,meghalaya,1904,11.1,56.1,51.9,457.1,375.2,385.7,477.6,438.8,245.9,115.9,46.4,2.5,2664.1,67.1,884.2,1548.0,164.8
16,orissa,1904,0.2,12.2,20.6,10.1,100.2,342.9,336.7,350.4,227.8,111.8,0.0,1.9,1514.8,12.4,130.9,1257.8,113.7
17,punjab,1904,24.2,1.7,87.8,1.2,13.8,22.0,59.9,124.0,73.8,7.4,9.8,25.9,451.5,25.9,102.9,279.7,43.1
18,rajasthan,1904,4.05,4.2,19.0,0.45,19.45,32.25,164.75,134.55,35.8,1.45,4.35,10.9,431.2,8.2,38.95,367.35,16.7
19,sikkim,1904,3.4,29.2,0.9,124.3,333.6,274.2,500.4,468.5,260.6,164.8,8.9,1.1,2169.9,32.5,458.8,1503.7,174.8
20,tamil nadu,1904,35.2,0.1,0.7,19.5,121.9,34.9,89.0,40.4,85.7,163.2,23.6,49.1,663.1,35.3,142.1,249.9,235.8
21,tripura,1904,2.3,46.9,47.5,290.3,230.5,455.3,423.5,423.6,375.8,128.9,90.0,5.0,2519.8,49.3,568.3,1678.2,224.0
22,uttar pradesh,1904,6.8,1.75,19.0,0.4,26.75,108.25,359.1,319.95,96.05,26.65,16.35,27.25,1008.2,8.5,46.15,883.3,70.25
23,uttarakhand,1904,40.0,5.2,78.3,13.6,61.1,180.1,449.6,417.2,174.1,6.3,35.6,31.0,1492.0,45.2,153.0,1221.0,72.9
24,bihar,1904,2.3,46.9,47.5,290.3,230.5,455.3,423.5,423.6,375.8,128.9,90.0,5.0,2519.8,49.3,568.3,1678.2,224.0
25,arunachal pradesh,1904,2.3,46.9,47.5,290.3,230.5,455.3,423.5,423.6,375.8,128.9,90.0,5.0,2519.8,49.3,568.3,1678.2,224.0
26,manipur,1904,2.3,46.9,47.5,290.3,230.5,455.3,423.5,423.6,375.8,128.9,90.0,5.0,2519.8,49.3,568.3,1678.2,224.0
27,mizoram,1904,2.3,46.9,47.5,290.3,230.5,455.3,423.5,423.6,375.8,128.9,90.0,5.0,2519.8,49.3,568.3,1678.2,224.0
28,nagaland,1904,2.3,46.9,47.5,290.3,230.5,455.3,423.5,423.6,375.8,128.9,90.0,5.0,2519.8,49.3,568.3,1678.2,224.0
