,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1951,1.2,0.0,27.9,46.1,75.4,133.7,285.2,186.5,174.1,89.7,74.2,2.2,1096.1,1.2,149.4,779.4,166.1
1,arunachal pradesh,1951,31.8,65.3,309.9,441.0,344.5,757.8,554.7,278.5,383.7,101.8,46.2,39.1,3354.2,97.1,1095.3,1974.7,187.1
2,assam,1951,4.9,3.3,53.5,242.9,250.4,588.8,550.5,387.4,209.7,270.5,46.2,5.8,2613.8,8.2,546.9,1736.3,322.5
3,west bengal,1951,0.5,0.45,42.4,41.2,153.6,363.6,515.9,382.0,263.1,149.0,36.65,0.2,1948.55,0.95,237.2,1524.5,185.95
4,bihar,1951,7.3,1.5,5.8,8.2,22.8,144.5,307.8,204.5,114.3,28.7,4.7,0.1,850.2,8.8,36.8,771.1,33.5
5,chhattisgarh,1951,4.5,2.8,102.3,59.8,34.5,145.1,338.4,459.4,166.5,96.8,1.5,0.0,1411.6,7.3,196.6,1109.4,98.2
6,delhi,1951,8.2,0.4,33.6,11.6,9.1,21.3,56.0,135.4,35.0,0.2,27.4,0.0,338.2,8.7,54.2,247.7,27.7
7,goa,1951,0.0,0.0,2.5,9.8,22.7,730.4,1114.7,507.6,129.0,296.3,36.3,0.0,2849.4,0.0,35.1,2481.7,332.6
8,gujarat,1951,0.0,0.0,0.4,0.3,2.1,65.6,218.6,162.6,7.3,13.9,7.3,0.3,478.3,0.0,2.7,454.1,21.5
9,haryana,1951,8.2,0.4,33.6,11.6,9.1,21.3,56.0,135.4,35.0,0.2,27.4,0.0,338.2,8.7,54.2,247.7,27.7
10,himachal pradesh,1951,112.3,69.4,87.4,90.4,89.1,38.8,217.3,309.3,124.5,19.3,69.6,11.1,1238.5,181.7,266.8,690.0,100.0
11,jammu & kashmir,1951,107.3,99.3,120.6,90.1,94.6,64.8,116.9,160.6,27.4,23.0,25.4,32.8,963.0,206.6,305.3,369.8,81.3
12,jharkhand,1951,5.1,0.4,48.9,24.2,25.1,177.5,259.1,267.0,186.1,69.2,9.0,0.0,1071.7,5.5,98.2,889.7,78.2
13,karnataka,1951,0.07,0.0,6.13,44.53,89.9,389.83,489.37,198.43,198.6,128.77,39.97,0.4,1586.0,0.07,140.57,1276.23,169.1
14,kerala,1951,6.6,6.5,41.6,175.9,148.5,774.1,544.6,190.6,313.8,250.6,229.6,23.2,2705.5,13.1,366.0,1823.0,503.5
15,madhya pradesh,1951,12.3,10.7,25.25,8.5,6.7,113.25,258.75,293.95,153.55,27.4,2.2,0.0,912.65,23.0,40.45,819.55,29.55
16,maharashtra,1951,0.1,0.0,0.5,9.3,29.5,150.1,250.2,136.3,71.7,128.9,20.1,0.0,797.0,0.1,39.4,608.3,149.1
17,meghalaya,1951,4.9,3.3,53.5,242.9,250.4,588.8,550.5,387.4,209.7,270.5,46.2,5.8,2613.8,8.2,546.9,1736.3,322.5
18,orissa,1951,2.2,0.0,89.7,37.1,48.0,172.5,339.1,349.5,165.5,155.6,37.1,0.0,1396.2,2.2,174.8,1026.6,192.6
19,punjab,1951,23.9,4.3,53.5,10.4,21.5,5.1,207.8,122.2,12.5,1.9,34.5,1.9,499.5,28.2,85.3,347.6,38.3
20,rajasthan,1951,1.0,0.0,6.3,3.95,12.2,36.0,65.7,119.8,9.8,0.45,16.2,0.0,271.35,1.05,22.45,231.25,16.6
21,sikkim,1951,1.0,0.5,22.7,69.3,239.8,546.5,778.3,503.7,326.1,158.0,37.3,0.0,2683.1,1.5,331.7,2154.5,195.4
22,tamil nadu,1951,11.7,0.8,26.7,115.2,83.0,30.8,83.6,94.7,113.4,98.3,187.2,9.6,855.1,12.6,224.9,322.5,295.1
23,tripura,1951,3.9,0.2,62.4,360.1,233.7,495.0,436.2,440.5,191.1,310.6,54.9,20.8,2609.3,4.1,656.3,1562.7,386.2
24,uttar pradesh,1951,21.9,9.55,28.25,6.35,7.0,73.05,140.1,250.4,184.1,9.6,10.35,0.05,740.7,31.45,41.65,647.65,20.0
25,uttarakhand,1951,54.0,41.8,46.8,30.7,61.7,74.0,200.9,403.0,204.2,13.5,43.8,0.1,1174.3,95.7,139.1,882.0,57.4
26,manipur,1951,3.9,0.2,62.4,360.1,233.7,495.0,436.2,440.5,191.1,310.6,54.9,20.8,2609.3,4.1,656.3,1562.7,386.2
27,mizoram,1951,3.9,0.2,62.4,360.1,233.7,495.0,436.2,440.5,191.1,310.6,54.9,20.8,2609.3,4.1,656.3,1562.7,386.2
28,nagaland,1951,3.9,0.2,62.4,360.1,233.7,495.0,436.2,440.5,191.1,310.6,54.9,20.8,2609.3,4.1,656.3,1562.7,386.2
