,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,2003,6.2,19.4,40.7,19.4,12.2,104.0,241.7,158.3,130.2,252.3,11.5,101.1,1096.8,25.6,72.3,634.1,364.9
1,arunachal pradesh,2003,22.9,83.2,109.6,182.0,173.5,424.3,645.3,327.2,259.9,182.6,25.0,16.2,2451.8,106.1,465.2,1656.6,223.9
2,assam,2003,9.5,41.5,96.9,213.8,235.8,551.4,481.2,290.7,250.0,231.8,13.0,18.6,2434.1,51.0,546.5,1573.3,263.4
3,west bengal,2003,8.75,45.45,80.05,103.85,146.8,398.55,478.2,296.65,238.2,282.25,12.65,18.45,2110.0,54.25,330.75,1411.65,313.4
4,bihar,2003,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,52.9,73.5,1082.3,145.2
5,chhattisgarh,2003,3.7,17.7,12.1,2.6,0.7,128.7,446.6,519.7,384.1,157.6,5.8,14.9,1694.3,21.4,15.5,1479.1,178.2
6,delhi,2003,14.7,29.9,4.0,1.8,7.5,26.6,277.6,165.3,58.9,0.0,0.1,11.0,597.6,44.6,13.3,528.5,11.2
7,goa,2003,0.5,0.6,0.8,1.2,11.2,865.3,1013.9,593.7,298.7,54.4,1.9,0.0,2842.3,1.2,13.2,2771.6,56.3
8,gujarat,2003,0.0,6.1,0.1,0.0,0.0,209.3,518.7,314.6,109.5,1.9,0.0,0.0,1160.3,6.1,0.1,1152.2,1.9
9,haryana,2003,14.7,29.9,4.0,1.8,7.5,26.6,277.6,165.3,58.9,0.0,0.1,11.0,597.6,44.6,13.3,528.5,11.2
10,himachal pradesh,2003,39.5,116.6,113.0,52.9,35.9,61.4,187.7,228.7,135.5,0.3,22.5,40.4,1034.5,156.1,201.9,613.3,63.2
11,jammu & kashmir,2003,26.9,267.2,170.9,117.5,111.3,41.0,136.0,185.5,126.1,13.3,33.7,81.7,1311.1,294.2,399.7,488.5,128.8
12,jharkhand,2003,3.3,30.5,33.6,17.9,21.5,152.4,247.5,245.1,224.0,255.5,6.2,7.4,1245.0,33.9,73.1,869.0,269.1
13,karnataka,2003,0.17,3.1,14.57,32.87,7.77,386.3,409.17,297.9,117.4,156.07,8.8,1.93,1436.07,3.3,55.2,1210.83,166.73
14,kerala,2003,0.7,50.9,82.1,134.4,91.0,566.7,532.0,350.3,93.6,407.0,76.4,9.7,2394.9,51.6,307.5,1542.6,493.1
15,madhya pradesh,2003,0.9,40.35,1.15,1.0,0.35,124.3,337.15,299.1,374.1,10.7,0.35,2.7,1192.25,41.25,2.55,1134.7,13.7
16,maharashtra,2003,0.8,2.2,1.5,5.7,15.1,210.8,208.7,178.4,116.2,29.5,3.5,0.1,772.6,3.0,22.3,714.2,33.1
17,meghalaya,2003,9.5,41.5,96.9,213.8,235.8,551.4,481.2,290.7,250.0,231.8,13.0,18.6,2434.1,51.0,546.5,1573.3,263.4
18,orissa,2003,0.1,16.2,21.6,24.7,22.6,178.9,367.5,425.1,264.3,287.4,11.0,28.8,1648.2,16.3,68.9,1235.7,327.3
19,punjab,2003,10.6,56.4,19.4,3.0,3.9,40.7,136.7,94.7,52.2,0.0,2.2,5.0,424.6,67.0,26.2,324.3,7.1
20,rajasthan,2003,3.3,21.3,0.65,0.3,2.65,60.9,217.1,136.05,53.75,0.15,0.0,1.2,497.35,24.55,3.6,467.75,1.4
21,sikkim,2003,17.0,79.2,90.1,171.4,211.7,516.6,703.0,354.0,321.4,223.0,16.4,19.2,2723.3,96.3,473.3,1895.1,258.7
22,tamil nadu,2003,0.3,4.1,18.0,17.1,19.8,22.5,38.7,49.3,26.1,86.0,59.5,7.1,348.5,4.4,54.8,136.6,152.6
23,tripura,2003,3.8,11.5,78.0,158.9,265.6,590.9,262.4,281.7,288.4,175.1,5.1,40.9,2162.2,15.3,502.4,1423.4,221.1
24,uttar pradesh,2003,16.2,38.65,2.55,6.6,3.95,99.5,285.4,257.8,345.2,4.15,0.4,11.45,1071.95,54.85,13.15,987.9,16.0
25,uttarakhand,2003,40.7,126.0,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,1734.3,166.7,220.9,1316.6,30.2
26,manipur,2003,3.8,11.5,78.0,158.9,265.6,590.9,262.4,281.7,288.4,175.1,5.1,40.9,2162.2,15.3,502.4,1423.4,221.1
27,mizoram,2003,3.8,11.5,78.0,158.9,265.6,590.9,262.4,281.7,288.4,175.1,5.1,40.9,2162.2,15.3,502.4,1423.4,221.1
28,nagaland,2003,3.8,11.5,78.0,158.9,265.6,590.9,262.4,281.7,288.4,175.1,5.1,40.9,2162.2,15.3,502.4,1423.4,221.1
