,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1961,9.6,28.4,2.3,9.0,44.4,138.6,199.8,172.9,181.2,282.3,48.7,2.1,1119.2,37.9,55.7,692.5,333.2
1,arunachal pradesh,1961,50.0,204.2,289.6,181.0,492.3,595.5,738.3,547.9,256.2,260.5,57.1,3.9,3676.5,254.2,962.9,2137.9,321.5
2,assam,1961,11.5,19.7,253.8,123.0,355.8,335.4,352.9,347.4,226.1,128.1,34.8,6.9,2195.3,31.2,732.6,1261.7,169.8
3,west bengal,1961,11.3,57.35,13.2,26.45,185.2,361.65,310.15,397.4,316.2,114.25,1.45,2.75,1797.3,68.6,224.85,1385.45,118.45
4,bihar,1961,11.7,35.8,1.4,2.0,33.9,239.7,211.6,317.5,157.5,236.0,0.8,10.1,1258.1,47.5,37.3,926.3,246.9
5,chhattisgarh,1961,2.5,44.1,5.0,10.9,16.1,377.4,533.2,467.6,401.2,102.8,5.8,7.3,1974.0,46.6,32.0,1779.5,115.9
6,delhi,1961,40.2,29.9,0.4,4.6,11.0,46.2,150.1,251.4,52.4,25.8,6.6,9.2,627.9,70.2,16.0,500.1,41.6
7,goa,1961,0.0,5.2,0.0,2.3,182.2,738.0,1543.3,712.6,486.1,248.9,2.4,0.0,3921.0,5.2,184.5,3480.1,251.3
8,gujarat,1961,0.0,0.6,0.0,0.0,0.6,90.2,365.1,174.6,297.7,16.1,0.1,0.0,945.1,0.6,0.6,927.6,16.2
9,haryana,1961,40.2,29.9,0.4,4.6,11.0,46.2,150.1,251.4,52.4,25.8,6.6,9.2,627.9,70.2,16.0,500.1,41.6
10,himachal pradesh,1961,153.8,157.2,68.8,104.2,34.2,88.7,320.3,314.3,153.1,46.2,37.6,37.2,1515.5,311.0,207.1,876.3,121.0
11,jammu & kashmir,1961,103.3,57.9,54.5,107.5,55.1,107.3,199.6,217.4,118.3,28.8,53.2,35.0,1138.2,161.2,217.2,642.7,117.1
12,jharkhand,1961,8.9,84.3,1.0,4.6,30.0,298.6,296.3,358.2,317.2,155.3,1.6,4.6,1560.5,93.2,35.6,1270.2,161.5
13,karnataka,1961,0.73,1.33,3.3,47.43,299.57,436.37,874.33,409.4,276.57,206.63,13.63,1.37,2570.67,2.03,350.3,1996.67,221.7
14,kerala,1961,13.7,31.3,11.4,94.1,500.5,1005.2,1146.5,678.3,399.3,274.2,85.9,17.5,4257.8,45.0,606.0,3229.3,377.6
15,madhya pradesh,1961,25.5,6.5,2.15,3.25,7.65,103.45,405.35,390.85,458.9,97.1,7.9,7.5,1516.25,32.1,13.1,1358.6,112.5
16,maharashtra,1961,0.3,0.1,0.5,9.8,104.2,163.5,411.9,135.0,104.8,128.0,10.0,2.5,1070.5,0.4,114.5,815.2,140.4
17,meghalaya,1961,11.5,19.7,253.8,123.0,355.8,335.4,352.9,347.4,226.1,128.1,34.8,6.9,2195.3,31.2,732.6,1261.7,169.8
18,orissa,1961,15.9,116.2,3.2,15.9,59.7,324.8,406.2,327.9,483.2,178.2,11.3,2.7,1945.3,132.1,78.9,1542.1,192.2
19,punjab,1961,51.7,39.5,3.0,14.2,4.6,43.0,216.1,199.3,87.0,22.8,2.8,6.1,690.1,91.2,21.8,545.4,31.7
20,rajasthan,1961,8.55,9.75,0.1,3.1,5.75,71.0,150.0,146.1,230.55,12.5,3.55,1.35,642.25,18.3,8.9,597.65,17.4
21,sikkim,1961,11.5,38.9,19.6,39.3,279.2,448.3,448.9,542.0,341.5,127.5,2.1,5.4,2304.2,50.4,338.1,1780.8,135.0
22,tamil nadu,1961,76.0,12.7,2.2,23.9,71.9,73.8,99.4,110.4,122.2,154.7,107.5,56.1,910.7,88.6,98.0,405.7,318.3
23,tripura,1961,9.5,37.5,193.3,76.9,212.1,332.5,316.5,342.8,258.8,96.1,24.4,0.8,1901.2,47.0,482.4,1250.5,121.3
24,uttar pradesh,1961,34.6,29.35,0.05,1.85,7.1,83.05,293.8,437.25,134.15,172.45,1.25,11.2,1206.3,64.0,9.05,948.25,184.95
25,uttarakhand,1961,126.3,133.7,24.1,20.5,41.0,181.2,490.1,511.6,226.4,122.7,13.1,57.5,1948.3,260.0,85.6,1409.4,193.3
26,manipur,1961,9.5,37.5,193.3,76.9,212.1,332.5,316.5,342.8,258.8,96.1,24.4,0.8,1901.2,47.0,482.4,1250.5,121.3
27,mizoram,1961,9.5,37.5,193.3,76.9,212.1,332.5,316.5,342.8,258.8,96.1,24.4,0.8,1901.2,47.0,482.4,1250.5,121.3
28,nagaland,1961,9.5,37.5,193.3,76.9,212.1,332.5,316.5,342.8,258.8,96.1,24.4,0.8,1901.2,47.0,482.4,1250.5,121.3
