,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1947,10.3,3.0,0.8,15.4,18.3,86.5,217.4,216.1,209.8,154.7,58.3,135.5,1126.2,13.4,34.5,729.8,348.5
1,arunachal pradesh,1947,37.8,68.5,158.6,460.2,494.4,650.2,1245.0,417.9,503.8,297.3,9.5,25.9,4369.1,106.3,1113.2,2816.9,332.6
2,assam,1947,3.9,9.0,83.9,243.4,380.2,486.4,570.8,285.0,362.3,202.2,3.0,13.1,2643.3,12.9,707.6,1704.6,218.3
3,west bengal,1947,2.5,6.95,68.35,47.2,137.55,275.2,518.5,365.6,389.7,118.9,1.2,17.0,1948.55,9.45,253.1,1548.9,137.1
4,bihar,1947,5.6,5.6,10.2,7.5,57.7,89.4,394.4,244.6,215.3,61.5,0.1,0.3,1092.1,11.2,75.4,943.7,61.9
5,chhattisgarh,1947,31.0,29.9,12.0,6.7,9.7,140.1,510.6,476.4,283.2,80.0,4.5,15.6,1599.6,60.9,28.4,1410.2,100.1
6,delhi,1947,17.2,15.8,7.2,0.6,3.0,13.7,22.9,80.6,292.9,4.5,0.0,6.2,464.5,33.0,10.8,410.0,10.7
7,goa,1947,4.9,0.0,5.8,67.3,7.5,398.3,1133.9,919.2,497.5,50.8,2.0,2.9,3090.1,4.9,80.6,2948.8,55.8
8,gujarat,1947,0.4,0.0,0.0,40.4,0.0,5.4,216.7,257.1,252.7,8.3,2.3,0.0,783.4,0.4,40.4,731.9,10.7
9,haryana,1947,17.2,15.8,7.2,0.6,3.0,13.7,22.9,80.6,292.9,4.5,0.0,6.2,464.5,33.0,10.8,410.0,10.7
10,himachal pradesh,1947,78.0,38.2,82.8,4.5,32.2,50.3,260.1,257.3,438.1,14.6,0.0,57.3,1313.2,116.2,119.4,1005.7,71.9
11,jammu & kashmir,1947,64.7,81.9,68.3,5.7,61.3,39.2,130.0,182.0,177.9,14.6,8.9,79.4,914.0,146.6,135.3,529.2,102.9
12,jharkhand,1947,12.1,24.1,45.9,2.8,35.7,143.8,291.1,302.8,253.5,106.2,2.3,14.3,1234.5,36.2,84.3,991.2,122.8
13,karnataka,1947,6.13,7.27,11.67,27.17,33.63,272.33,554.1,450.9,230.17,71.57,11.9,17.5,1694.2,13.37,72.43,1507.43,100.93
14,kerala,1947,22.2,27.3,98.0,142.2,85.7,556.1,669.3,739.6,394.5,183.7,32.4,47.0,2998.1,49.5,325.9,2359.5,263.2
15,madhya pradesh,1947,34.4,15.2,10.95,2.75,2.15,69.75,403.7,394.6,275.85,21.65,1.9,9.25,1242.1,49.65,15.75,1143.85,32.8
16,maharashtra,1947,18.7,1.4,4.4,31.0,19.6,63.0,230.6,272.8,216.2,23.0,10.3,14.6,905.7,20.0,55.0,782.7,48.0
17,meghalaya,1947,3.9,9.0,83.9,243.4,380.2,486.4,570.8,285.0,362.3,202.2,3.0,13.1,2643.3,12.9,707.6,1704.6,218.3
18,orissa,1947,21.8,19.3,14.7,17.3,38.5,210.9,341.5,374.9,173.3,127.1,10.3,61.3,1410.9,41.1,70.4,1100.7,198.6
19,punjab,1947,23.2,14.5,9.4,0.0,5.4,3.5,57.4,177.4,270.8,3.0,0.0,36.3,600.9,37.7,14.8,509.1,39.3
20,rajasthan,1947,4.55,2.0,0.4,0.25,0.75,7.4,68.3,212.3,177.2,8.0,0.05,2.85,484.0,6.55,1.4,465.1,10.85
21,sikkim,1947,1.6,0.8,93.4,76.0,171.1,377.7,688.1,439.2,542.0,141.9,1.9,0.5,2534.1,2.4,340.5,2046.9,144.3
22,tamil nadu,1947,59.5,14.8,54.4,92.8,40.9,54.1,125.5,113.4,127.6,205.9,30.5,20.0,939.5,74.3,188.2,420.7,256.4
23,tripura,1947,3.0,4.3,44.3,176.0,374.4,723.9,640.5,491.1,415.6,306.0,1.7,29.7,3210.2,7.3,594.6,2271.1,337.3
24,uttar pradesh,1947,17.7,9.75,11.15,0.45,8.7,67.7,328.35,213.65,226.3,19.4,0.0,4.5,907.75,27.5,20.3,836.0,23.9
25,uttarakhand,1947,46.8,52.2,47.7,1.6,49.0,126.8,383.4,274.2,350.5,16.6,0.4,10.8,1359.8,98.9,98.3,1134.8,27.8
26,manipur,1947,3.0,4.3,44.3,176.0,374.4,723.9,640.5,491.1,415.6,306.0,1.7,29.7,3210.2,7.3,594.6,2271.1,337.3
27,mizoram,1947,3.0,4.3,44.3,176.0,374.4,723.9,640.5,491.1,415.6,306.0,1.7,29.7,3210.2,7.3,594.6,2271.1,337.3
28,nagaland,1947,3.0,4.3,44.3,176.0,374.4,723.9,640.5,491.1,415.6,306.0,1.7,29.7,3210.2,7.3,594.6,2271.1,337.3
