,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,2007,0.0,5.1,0.1,8.5,13.0,300.1,141.0,164.4,287.1,167.7,11.9,0.5,1099.2,5.1,21.6,892.5,180.0
1,arunachal pradesh,2007,13.4,97.4,48.1,292.4,250.4,530.2,761.0,364.6,529.3,102.6,24.3,6.9,3020.7,110.8,590.9,2185.1,133.9
2,assam,2007,1.5,73.7,23.5,242.7,219.8,489.7,682.7,308.0,494.7,164.7,47.7,4.0,2752.8,75.2,486.1,1975.1,216.4
3,west bengal,2007,3.5,68.65,42.95,99.4,156.9,355.7,648.2,370.2,459.25,67.65,16.7,1.0,2290.15,72.15,299.2,1833.35,85.35
4,bihar,2007,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,34.3,140.2,1369.4,56.2
5,chhattisgarh,2007,0.0,15.7,6.2,11.4,10.4,259.4,309.9,338.8,259.1,67.8,2.0,0.5,1281.2,15.7,28.0,1167.2,70.3
6,delhi,2007,0.5,76.0,40.1,2.0,12.4,88.7,82.0,87.9,55.2,0.1,0.3,1.4,446.6,76.5,54.6,313.7,1.7
7,goa,2007,0.0,0.0,0.1,3.3,33.4,939.3,841.3,980.2,609.0,45.6,16.0,0.1,3468.5,0.0,36.9,3369.9,61.7
8,gujarat,2007,0.1,0.4,0.0,0.0,0.3,94.0,567.8,345.6,169.4,0.0,1.4,0.0,1178.9,0.5,0.3,1176.7,1.4
9,haryana,2007,0.5,76.0,40.1,2.0,12.4,88.7,82.0,87.9,55.2,0.1,0.3,1.4,446.6,76.5,54.6,313.7,1.7
10,himachal pradesh,2007,1.3,121.0,177.0,9.6,39.3,155.7,155.2,234.3,85.7,18.7,1.0,35.6,1034.5,122.3,225.9,631.0,55.4
11,jammu & kashmir,2007,12.3,116.7,259.3,15.0,65.6,143.9,132.4,196.8,33.0,1.6,0.0,47.0,1023.5,129.0,339.8,506.1,48.6
12,jharkhand,2007,1.7,48.4,25.5,22.3,58.1,125.4,430.4,353.6,324.7,39.6,7.6,0.0,1437.3,50.1,105.8,1234.1,47.2
13,karnataka,2007,3.93,2.37,3.07,35.67,58.9,461.4,462.93,456.43,344.8,115.27,23.07,8.2,1976.03,6.3,97.7,1725.53,146.53
14,kerala,2007,0.5,5.6,7.3,138.5,192.7,705.9,966.3,489.6,526.7,357.2,87.4,11.9,3489.6,6.1,338.4,2688.5,456.5
15,madhya pradesh,2007,4.35,18.9,5.6,1.75,10.4,87.35,256.7,191.6,134.2,1.55,16.65,1.05,730.15,23.3,17.75,669.8,19.3
16,maharashtra,2007,1.3,0.4,0.0,2.1,5.5,266.9,293.5,274.2,189.2,3.4,3.9,0.0,1040.4,1.7,7.6,1023.7,7.3
17,meghalaya,2007,1.5,73.7,23.5,242.7,219.8,489.7,682.7,308.0,494.7,164.7,47.7,4.0,2752.8,75.2,486.1,1975.1,216.4
18,orissa,2007,0.7,32.5,8.0,21.0,62.8,321.0,285.1,420.6,401.7,66.4,14.0,0.0,1633.8,33.2,91.8,1428.4,80.4
19,punjab,2007,1.2,68.8,48.2,10.0,5.9,64.4,95.1,215.4,73.7,0.6,0.9,10.6,594.8,70.0,64.1,448.6,12.1
20,rajasthan,2007,0.35,25.85,16.3,1.9,4.65,52.1,156.75,118.65,65.85,0.0,0.05,0.7,443.25,26.25,22.85,393.4,0.75
21,sikkim,2007,3.1,81.1,46.6,160.1,215.1,485.1,686.3,412.4,458.6,79.5,8.8,2.0,2638.9,84.2,421.7,2042.5,90.3
22,tamil nadu,2007,7.2,7.5,1.8,58.0,44.9,73.1,101.0,136.5,89.1,248.9,79.2,219.9,1067.2,14.7,104.7,399.7,548.0
23,tripura,2007,7.9,54.7,28.7,220.4,276.7,446.3,430.0,373.8,426.6,180.5,82.6,10.1,2538.2,62.6,525.8,1676.6,273.2
24,uttar pradesh,2007,0.25,56.75,31.6,2.05,19.65,76.45,210.15,166.3,84.25,8.2,0.0,1.25,656.85,57.0,53.25,537.15,9.45
25,uttarakhand,2007,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,1924.3,140.6,243.0,1491.2,49.6
26,manipur,2007,7.9,54.7,28.7,220.4,276.7,446.3,430.0,373.8,426.6,180.5,82.6,10.1,2538.2,62.6,525.8,1676.6,273.2
27,mizoram,2007,7.9,54.7,28.7,220.4,276.7,446.3,430.0,373.8,426.6,180.5,82.6,10.1,2538.2,62.6,525.8,1676.6,273.2
28,nagaland,2007,7.9,54.7,28.7,220.4,276.7,446.3,430.0,373.8,426.6,180.5,82.6,10.1,2538.2,62.6,525.8,1676.6,273.2
