,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1920,9.6,23.8,4.7,25.1,78.4,83.0,71.6,124.9,113.6,176.5,12.2,0.0,723.5,33.3,108.2,393.2,188.7
1,arunachal pradesh,1920,14.0,196.3,605.6,364.7,173.6,840.6,535.4,896.5,376.7,103.3,0.0,0.0,4106.7,210.3,1143.9,2649.2,103.3
2,assam,1920,4.8,51.0,228.1,184.8,282.7,523.8,309.8,521.5,382.6,129.5,3.3,1.8,2623.6,55.8,695.6,1737.6,134.6
3,west bengal,1920,0.6,30.45,116.5,40.3,112.95,371.5,385.05,451.55,480.0,133.55,1.35,0.0,2123.85,31.1,269.7,1688.1,134.95
4,bihar,1920,0.0,19.2,31.0,2.6,28.8,108.9,361.6,228.5,337.6,5.6,0.0,0.0,1123.9,19.3,62.4,1036.6,5.6
5,chhattisgarh,1920,1.7,2.6,21.9,25.6,23.4,97.0,542.5,391.5,92.0,5.2,0.0,0.0,1203.4,4.3,70.9,1123.0,5.2
6,delhi,1920,11.2,12.9,13.2,0.2,21.6,73.0,194.8,30.8,9.6,1.4,0.0,0.1,368.8,24.1,35.1,308.1,1.5
7,goa,1920,14.0,1.2,0.0,12.0,5.1,424.9,824.0,360.8,226.7,52.4,2.9,0.0,1924.1,15.3,17.2,1836.4,55.3
8,gujarat,1920,44.1,1.8,0.0,0.2,63.2,189.3,268.1,110.4,31.7,0.0,0.0,0.0,708.9,45.9,63.4,599.5,0.0
9,haryana,1920,11.2,12.9,13.2,0.2,21.6,73.0,194.8,30.8,9.6,1.4,0.0,0.1,368.8,24.1,35.1,308.1,1.5
10,himachal pradesh,1920,53.0,58.1,126.1,32.8,109.4,55.6,385.1,168.0,76.0,3.3,0.0,17.4,1084.8,111.1,268.3,684.7,20.7
11,jammu & kashmir,1920,82.9,126.4,199.8,97.2,63.3,40.2,81.2,98.1,48.0,17.3,0.8,34.7,889.9,209.2,360.4,267.5,52.8
12,jharkhand,1920,0.0,19.5,62.6,8.8,41.9,109.4,660.2,321.6,184.7,6.3,0.0,0.0,1415.0,19.5,113.3,1275.9,6.3
13,karnataka,1920,4.37,0.13,0.6,46.87,40.03,337.9,477.1,204.43,133.7,95.33,22.3,0.03,1362.8,4.5,87.53,1153.17,117.6
14,kerala,1920,35.2,5.5,24.1,172.0,87.7,964.3,940.8,235.0,178.0,350.1,302.3,8.2,3303.1,40.6,283.7,2318.2,660.6
15,madhya pradesh,1920,33.15,1.35,9.55,3.25,18.05,106.95,364.85,192.1,77.9,0.05,0.0,0.0,807.15,34.5,30.85,741.8,0.05
16,maharashtra,1920,41.5,0.2,0.1,9.7,8.0,120.7,185.9,94.1,113.8,26.0,0.3,0.0,600.3,41.7,17.8,514.5,26.3
17,meghalaya,1920,4.8,51.0,228.1,184.8,282.7,523.8,309.8,521.5,382.6,129.5,3.3,1.8,2623.6,55.8,695.6,1737.6,134.6
18,orissa,1920,3.3,18.2,50.7,26.9,51.2,173.2,561.4,303.9,167.2,44.9,1.6,0.0,1402.6,21.5,128.8,1205.8,46.5
19,punjab,1920,25.7,18.3,21.3,0.6,20.0,42.7,148.0,81.3,23.3,0.4,0.0,1.5,383.1,44.0,41.9,295.3,1.9
20,rajasthan,1920,5.65,2.6,1.85,1.0,47.5,105.4,195.05,57.75,5.7,0.05,0.0,0.0,422.7,8.25,50.4,363.9,0.05
21,sikkim,1920,0.8,24.2,80.5,66.0,148.9,615.2,389.8,608.7,788.8,161.0,0.2,0.0,2884.1,25.1,295.3,2402.5,161.2
22,tamil nadu,1920,135.9,3.1,3.7,67.3,59.6,47.3,37.3,74.8,156.3,159.4,404.9,4.7,1154.2,139.0,130.5,315.7,569.0
23,tripura,1920,5.1,56.8,272.7,143.7,167.9,363.3,443.6,449.6,326.2,137.0,7.1,2.7,2375.8,61.9,584.3,1582.7,146.9
24,uttar pradesh,1920,2.6,10.9,11.65,0.6,17.8,107.15,400.4,124.8,63.15,2.45,0.0,0.0,741.5,13.55,30.0,695.5,2.45
25,uttarakhand,1920,6.1,52.7,100.7,10.0,65.3,221.7,472.5,307.1,76.9,12.9,0.0,2.6,1328.4,58.8,176.0,1078.1,15.4
26,manipur,1920,5.1,56.8,272.7,143.7,167.9,363.3,443.6,449.6,326.2,137.0,7.1,2.7,2375.8,61.9,584.3,1582.7,146.9
27,mizoram,1920,5.1,56.8,272.7,143.7,167.9,363.3,443.6,449.6,326.2,137.0,7.1,2.7,2375.8,61.9,584.3,1582.7,146.9
28,nagaland,1920,5.1,56.8,272.7,143.7,167.9,363.3,443.6,449.6,326.2,137.0,7.1,2.7,2375.8,61.9,584.3,1582.7,146.9
