,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1996,3.4,5.8,4.4,23.7,23.8,236.8,206.9,225.2,160.5,240.0,68.9,11.4,1210.9,9.3,51.9,829.4,320.3
1,arunachal pradesh,1996,35.7,56.2,163.6,171.4,398.2,316.2,593.0,372.1,191.2,212.5,9.1,1.4,2520.5,91.8,733.1,1472.5,223.0
2,assam,1996,12.8,23.2,101.6,99.2,415.6,397.7,499.6,421.8,224.4,267.2,3.5,0.2,2466.9,36.0,616.4,1543.5,271.0
3,west bengal,1996,20.95,23.7,34.95,62.1,234.6,335.3,557.45,508.55,240.7,131.6,2.25,0.0,2152.15,44.65,331.55,1642.0,133.9
4,bihar,1996,26.0,21.7,0.2,3.0,18.2,220.1,238.5,350.9,162.5,66.2,0.0,0.0,1107.2,47.7,21.4,972.0,66.2
5,chhattisgarh,1996,11.1,5.6,3.6,4.8,2.2,195.2,352.4,429.4,156.8,25.0,0.8,0.2,1187.0,16.7,10.6,1133.8,26.0
6,delhi,1996,16.0,30.5,11.6,0.6,5.1,109.4,85.8,249.2,116.3,19.9,0.0,0.3,644.6,46.5,17.3,560.7,20.2
7,goa,1996,0.1,0.0,0.0,0.6,1.4,535.7,1232.0,594.6,308.4,245.9,1.2,0.9,2920.7,0.1,1.9,2670.8,248.0
8,gujarat,1996,1.0,0.0,0.0,0.0,0.0,123.9,374.6,228.5,151.3,23.3,0.1,0.0,902.8,1.0,0.0,878.3,23.4
9,haryana,1996,16.0,30.5,11.6,0.6,5.1,109.4,85.8,249.2,116.3,19.9,0.0,0.3,644.6,46.5,17.3,560.7,20.2
10,himachal pradesh,1996,118.6,117.8,112.5,50.6,68.5,173.7,210.6,348.3,138.5,38.3,0.6,6.4,1384.4,236.4,231.6,871.1,45.3
11,jammu & kashmir,1996,127.5,115.7,213.6,85.4,125.5,182.0,136.0,441.5,52.3,96.4,25.8,18.8,1620.4,243.2,424.4,811.8,141.0
12,jharkhand,1996,17.1,24.4,4.9,8.0,18.5,302.7,274.1,384.3,133.6,23.9,0.1,0.0,1191.7,41.5,31.4,1094.8,24.1
13,karnataka,1996,0.47,0.07,0.8,30.2,34.7,376.63,469.37,323.5,225.7,182.2,15.3,22.63,1681.57,0.53,65.67,1395.23,220.13
14,kerala,1996,2.8,9.1,14.4,124.3,74.3,572.4,696.0,327.4,342.7,294.1,89.9,62.5,2610.0,11.8,213.0,1938.5,446.6
15,madhya pradesh,1996,24.7,10.3,2.85,1.15,1.15,57.9,375.45,367.9,141.85,52.3,0.55,0.0,1036.0,35.0,5.1,943.05,52.85
16,maharashtra,1996,0.1,0.0,0.1,4.1,5.7,162.3,281.0,184.1,161.4,171.3,4.8,0.4,975.2,0.1,9.9,788.7,176.5
17,meghalaya,1996,12.8,23.2,101.6,99.2,415.6,397.7,499.6,421.8,224.4,267.2,3.5,0.2,2466.9,36.0,616.4,1543.5,271.0
18,orissa,1996,14.6,10.1,11.7,28.1,28.6,211.9,264.8,319.4,113.2,49.9,8.4,0.9,1061.8,24.8,68.4,909.3,59.3
19,punjab,1996,32.7,38.9,19.0,2.8,3.7,118.6,87.9,194.1,72.4,18.8,0.0,0.7,589.7,71.6,25.5,473.0,19.6
20,rajasthan,1996,3.0,4.2,1.95,2.65,15.25,130.7,125.1,160.1,60.15,8.45,0.15,0.0,511.8,7.2,19.85,476.05,8.65
21,sikkim,1996,30.9,34.2,59.5,85.0,401.7,334.6,863.6,545.1,337.9,107.3,0.4,0.0,2800.3,65.1,546.1,2081.3,107.8
22,tamil nadu,1996,7.6,3.6,5.0,91.5,34.0,125.3,55.4,112.4,141.2,149.7,106.0,237.6,1069.4,11.3,130.5,434.3,493.3
23,tripura,1996,8.1,30.0,153.9,97.3,284.2,314.0,395.1,363.5,341.3,179.7,18.8,8.7,2194.5,38.1,535.3,1413.9,207.2
24,uttar pradesh,1996,40.2,47.7,1.65,1.45,2.45,115.6,205.65,344.15,158.9,58.0,0.0,0.0,975.75,87.9,5.6,824.25,58.0
25,uttarakhand,1996,49.7,89.6,67.1,28.4,18.3,181.6,308.1,441.1,185.6,31.4,0.5,0.0,1401.4,139.4,113.8,1116.4,31.9
26,manipur,1996,8.1,30.0,153.9,97.3,284.2,314.0,395.1,363.5,341.3,179.7,18.8,8.7,2194.5,38.1,535.3,1413.9,207.2
27,mizoram,1996,8.1,30.0,153.9,97.3,284.2,314.0,395.1,363.5,341.3,179.7,18.8,8.7,2194.5,38.1,535.3,1413.9,207.2
28,nagaland,1996,8.1,30.0,153.9,97.3,284.2,314.0,395.1,363.5,341.3,179.7,18.8,8.7,2194.5,38.1,535.3,1413.9,207.2
