,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1941,2.6,13.8,4.1,8.2,58.5,192.7,83.0,97.4,184.1,266.4,107.8,7.8,1026.5,16.4,70.8,557.3,382.0
1,arunachal pradesh,1941,37.4,101.7,157.9,245.4,652.4,518.1,935.9,729.2,687.0,89.7,19.6,45.9,4220.2,139.1,1055.7,2870.3,155.2
2,assam,1941,4.5,32.7,53.8,245.1,522.4,541.7,409.4,361.8,368.1,143.3,16.7,9.9,2709.5,37.2,821.2,1681.0,170.0
3,west bengal,1941,16.55,3.35,6.7,56.5,233.15,423.1,474.6,489.3,318.6,187.05,48.15,2.45,2259.55,19.9,296.45,1705.6,237.65
4,bihar,1941,16.2,2.8,0.7,4.6,67.1,177.7,248.8,466.0,190.2,47.8,1.1,0.0,1223.1,19.0,72.5,1082.7,48.9
5,chhattisgarh,1941,20.8,13.8,18.4,3.3,27.1,240.8,218.6,238.7,146.0,70.9,6.5,0.2,1005.1,34.6,48.8,844.1,77.6
6,delhi,1941,59.2,5.1,2.2,0.0,16.2,96.3,41.0,90.1,46.4,3.9,0.0,3.5,363.9,64.3,18.4,273.8,7.4
7,goa,1941,17.1,0.2,0.1,1.0,5.1,602.7,718.0,282.0,194.6,61.4,0.2,7.3,1889.6,17.3,6.2,1797.3,68.8
8,gujarat,1941,1.0,12.5,0.1,0.7,0.9,42.5,671.9,187.7,40.7,3.3,0.0,0.4,961.8,13.5,1.8,942.9,3.7
9,haryana,1941,59.2,5.1,2.2,0.0,16.2,96.3,41.0,90.1,46.4,3.9,0.0,3.5,363.9,64.3,18.4,273.8,7.4
10,himachal pradesh,1941,44.5,49.4,70.1,21.5,70.6,92.8,182.0,231.6,83.5,12.5,2.9,34.1,895.5,93.9,162.3,589.9,49.5
11,jammu & kashmir,1941,81.7,52.5,109.6,40.1,41.3,44.0,120.2,100.8,163.2,11.4,19.9,87.0,871.6,134.2,191.0,428.1,118.3
12,jharkhand,1941,41.6,4.2,2.5,7.0,52.3,287.8,357.2,365.3,196.3,164.7,34.6,0.1,1513.5,45.9,61.7,1206.5,199.3
13,karnataka,1941,5.33,2.47,5.0,24.37,53.07,363.1,294.2,265.6,173.1,94.57,13.8,34.87,1329.47,7.77,82.43,1096.0,143.23
14,kerala,1941,15.9,4.6,12.7,101.9,417.5,797.6,517.9,458.5,257.9,221.6,220.5,84.6,3111.1,20.5,532.0,2031.8,526.7
15,madhya pradesh,1941,24.6,27.8,10.35,1.9,5.1,88.75,192.9,325.15,102.1,5.05,0.0,0.05,783.75,52.4,17.35,708.95,5.1
16,maharashtra,1941,28.2,8.0,1.8,5.4,4.2,96.1,338.6,103.7,143.3,44.5,0.1,0.4,774.3,36.2,11.4,681.7,45.0
17,meghalaya,1941,4.5,32.7,53.8,245.1,522.4,541.7,409.4,361.8,368.1,143.3,16.7,9.9,2709.5,37.2,821.2,1681.0,170.0
18,orissa,1941,28.3,1.4,8.2,14.5,62.3,288.2,356.5,272.4,186.0,155.9,61.5,0.1,1435.2,29.7,85.0,1103.0,217.5
19,punjab,1941,55.3,8.5,12.4,1.0,15.2,89.5,111.4,152.1,41.0,9.8,0.0,10.2,506.3,63.8,28.6,394.0,19.9
20,rajasthan,1941,10.2,4.75,1.6,0.0,10.15,30.9,92.1,166.95,44.7,0.75,0.0,3.05,365.35,14.95,11.85,334.75,3.8
21,sikkim,1941,3.8,6.3,12.7,85.4,378.8,470.1,544.9,582.1,452.8,154.5,22.0,4.5,2718.0,10.1,477.0,2049.9,181.0
22,tamil nadu,1941,31.7,4.4,1.4,58.6,70.9,47.1,69.6,84.7,166.4,148.1,216.4,107.5,1006.9,36.1,130.9,367.8,472.1
23,tripura,1941,14.1,63.1,34.1,256.6,563.1,689.4,489.5,372.6,288.2,143.3,44.2,7.9,2966.2,77.2,853.8,1839.7,195.5
24,uttar pradesh,1941,27.3,6.95,1.0,0.1,17.55,112.95,99.5,259.55,127.0,4.2,0.1,1.0,657.3,34.25,18.65,599.05,5.35
25,uttarakhand,1941,58.2,37.3,14.0,4.4,67.4,200.3,171.5,354.1,95.7,32.3,0.5,25.9,1061.6,95.5,85.8,821.5,58.8
26,manipur,1941,14.1,63.1,34.1,256.6,563.1,689.4,489.5,372.6,288.2,143.3,44.2,7.9,2966.2,77.2,853.8,1839.7,195.5
27,mizoram,1941,14.1,63.1,34.1,256.6,563.1,689.4,489.5,372.6,288.2,143.3,44.2,7.9,2966.2,77.2,853.8,1839.7,195.5
28,nagaland,1941,14.1,63.1,34.1,256.6,563.1,689.4,489.5,372.6,288.2,143.3,44.2,7.9,2966.2,77.2,853.8,1839.7,195.5
