,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1909,1.3,1.3,0.2,112.2,34.0,109.7,154.2,193.1,169.8,13.4,3.1,75.2,867.6,2.6,146.5,626.8,91.7
1,assam,1909,19.0,8.9,4.4,195.0,310.4,639.4,345.0,445.2,216.4,162.4,24.6,6.3,2377.0,27.9,509.8,1646.0,193.3
2,bihar,1909,7.0,6.3,0.0,72.8,25.8,446.0,256.2,352.4,175.4,43.1,0.0,5.6,1390.5,13.3,98.6,1229.9,48.7
3,west bengal,1909,5.9,13.1,0.0,78.1,2.8,123.7,228.7,118.9,162.4,3.1,0.0,32.7,769.3,19.0,80.9,633.7,35.8
4,chhattisgarh,1909,11.3,5.8,3.1,112.8,6.1,266.1,473.9,210.8,142.8,6.7,0.0,44.7,1284.1,17.1,122.0,1093.6,51.4
5,delhi,1909,5.9,13.1,0.0,78.1,2.8,123.7,228.7,118.9,162.4,3.1,0.0,32.7,769.3,19.0,80.9,633.7,35.8
6,goa,1909,0.1,0.0,0.1,0.3,7.8,759.5,1301.8,381.5,384.4,17.5,7.4,0.1,2860.5,0.1,8.2,2827.2,25.0
7,gujarat,1909,0.1,0.5,0.1,5.5,2.6,160.5,415.6,242.6,143.3,1.5,0.0,5.5,977.8,0.6,8.2,962.0,7.0
8,haryana,1909,5.9,13.1,0.0,78.1,2.8,123.7,228.7,118.9,162.4,3.1,0.0,32.7,769.3,19.0,80.9,633.7,35.8
9,himachal pradesh,1909,111.0,82.1,25.4,31.7,19.0,107.6,292.4,234.5,105.9,17.6,0.0,49.9,1077.0,193.0,76.1,740.4,67.5
10,jammu & kashmir,1909,91.9,149.3,56.1,48.0,43.1,68.2,252.2,264.7,237.7,55.2,0.1,73.4,1339.9,241.2,147.2,822.9,128.7
11,jharkhand,1909,32.2,10.1,0.9,78.8,27.2,314.0,319.9,360.3,267.8,23.4,0.0,13.3,1447.9,42.3,106.9,1262.0,36.7
12,karnataka,1909,8.73,0.77,6.83,20.07,140.67,397.43,557.17,227.23,169.67,80.1,31.87,4.83,1645.37,9.5,167.53,1351.53,116.83
13,kerala,1909,54.1,11.8,61.3,93.8,473.2,704.7,782.3,258.0,195.4,212.1,171.1,32.3,3050.2,65.9,628.3,1940.4,415.5
14,madhya pradesh,1909,11.65,9.2,2.85,48.6,8.0,179.25,316.6,249.2,115.2,0.55,0.0,35.05,976.1,20.85,59.45,860.2,35.6
15,maharashtra,1909,1.2,0.1,0.7,1.4,38.5,179.6,247.0,101.6,146.2,31.1,3.1,4.7,755.2,1.3,40.6,674.4,38.9
16,meghalaya,1909,19.0,8.9,4.4,195.0,310.4,639.4,345.0,445.2,216.4,162.4,24.6,6.3,2377.0,27.9,509.8,1646.0,193.3
17,orissa,1909,5.7,11.9,4.8,148.4,53.1,288.2,452.7,234.3,234.0,42.3,1.8,58.1,1535.5,17.7,206.3,1209.2,102.2
18,punjab,1909,34.0,21.0,0.2,48.6,1.8,81.3,240.9,178.7,197.2,1.5,0.0,40.5,846.1,55.1,50.7,698.2,42.1
19,rajasthan,1909,3.4,3.95,0.0,33.45,3.75,72.25,228.8,140.65,98.5,1.15,0.0,18.1,603.9,7.3,37.1,540.2,19.2
20,sikkim,1909,2.1,8.6,0.0,147.8,191.9,896.0,340.9,600.5,340.2,136.8,3.6,1.8,2670.1,10.7,339.7,2177.5,142.2
21,tamil nadu,1909,116.5,11.2,7.7,68.6,117.4,30.8,36.1,206.6,106.1,158.0,74.7,20.8,954.6,127.7,193.8,379.7,253.6
22,tripura,1909,6.0,4.7,3.1,201.8,235.1,415.3,348.9,540.0,245.8,167.7,71.4,69.0,2308.7,10.7,439.9,1549.9,308.1
23,uttar pradesh,1909,12.55,5.75,0.05,67.8,4.7,206.1,374.8,181.0,121.05,5.05,0.0,25.95,1004.95,18.35,72.55,883.0,31.0
24,uttarakhand,1909,75.8,43.1,8.7,64.6,16.5,306.5,565.8,464.2,94.4,8.0,0.7,69.5,1717.7,118.9,89.8,1430.8,78.2
25,arunachal pradesh,1909,6.0,4.7,3.1,201.8,235.1,415.3,348.9,540.0,245.8,167.7,71.4,69.0,2308.7,10.7,439.9,1549.9,308.1
26,manipur,1909,6.0,4.7,3.1,201.8,235.1,415.3,348.9,540.0,245.8,167.7,71.4,69.0,2308.7,10.7,439.9,1549.9,308.1
27,mizoram,1909,6.0,4.7,3.1,201.8,235.1,415.3,348.9,540.0,245.8,167.7,71.4,69.0,2308.7,10.7,439.9,1549.9,308.1
28,nagaland,1909,6.0,4.7,3.1,201.8,235.1,415.3,348.9,540.0,245.8,167.7,71.4,69.0,2308.7,10.7,439.9,1549.9,308.1
