,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1964,0.7,11.2,1.1,6.0,33.5,116.9,170.1,226.4,353.6,76.2,64.6,0.7,1061.0,11.9,40.6,867.0,141.5
1,arunachal pradesh,1964,55.4,90.3,81.1,219.7,286.4,1432.8,1506.1,492.1,465.1,246.2,12.2,71.9,4959.3,145.7,587.2,3896.1,330.3
2,assam,1964,9.6,22.6,80.7,268.3,297.4,557.9,600.3,340.4,326.3,205.1,8.3,12.8,2729.6,32.2,646.4,1824.8,226.2
3,west bengal,1964,1.35,6.15,13.7,92.65,134.7,374.7,681.65,328.45,353.35,137.5,5.7,0.05,2129.95,7.5,241.05,1738.15,143.25
4,bihar,1964,1.4,3.3,2.4,21.9,59.3,134.7,453.6,157.7,219.0,66.3,2.7,0.0,1122.5,4.7,83.6,965.1,69.1
5,chhattisgarh,1964,1.0,21.9,3.9,6.5,4.5,269.2,371.6,515.3,201.8,109.1,4.1,0.0,1509.1,23.0,14.9,1358.0,113.3
6,delhi,1964,4.7,1.5,0.9,0.4,14.6,8.8,370.7,191.5,111.2,0.6,0.1,6.0,710.9,6.2,15.9,682.1,6.7
7,goa,1964,0.0,0.0,0.0,0.9,5.2,690.3,908.3,1031.8,378.9,158.0,18.9,0.4,3192.7,0.0,6.1,3009.4,177.3
8,gujarat,1964,0.1,0.0,0.0,0.0,4.0,106.2,371.0,296.3,114.6,0.5,0.0,0.0,892.7,0.1,4.0,888.1,0.5
9,haryana,1964,4.7,1.5,0.9,0.4,14.6,8.8,370.7,191.5,111.2,0.6,0.1,6.0,710.9,6.2,15.9,682.1,6.7
10,himachal pradesh,1964,176.6,58.8,83.6,97.7,86.8,86.2,278.9,246.8,197.1,0.1,1.8,39.6,1354.1,235.5,268.2,809.1,41.4
11,jammu & kashmir,1964,126.2,60.7,96.0,134.6,41.3,92.7,167.4,99.4,64.0,1.3,4.6,58.0,946.2,186.9,272.0,423.5,63.9
12,jharkhand,1964,2.2,12.2,4.7,18.9,53.8,200.4,306.4,262.0,214.4,71.5,3.9,0.0,1150.3,14.3,77.4,983.2,75.4
13,karnataka,1964,0.0,0.3,2.53,15.43,29.67,283.83,451.9,470.9,278.57,144.17,51.3,7.93,1736.57,0.3,47.6,1485.23,203.43
14,kerala,1964,1.1,7.8,67.2,83.3,94.8,379.4,754.2,548.0,398.2,325.7,191.7,17.8,2869.1,8.8,245.2,2079.8,535.2
15,madhya pradesh,1964,0.1,4.05,2.2,0.65,5.1,121.6,319.45,372.6,194.65,12.05,0.45,0.7,1033.7,4.2,8.0,1008.3,13.25
16,maharashtra,1964,0.0,0.0,4.1,6.2,7.0,139.8,238.9,242.3,223.1,60.0,23.3,0.9,945.7,0.0,17.3,844.0,84.3
17,meghalaya,1964,9.6,22.6,80.7,268.3,297.4,557.9,600.3,340.4,326.3,205.1,8.3,12.8,2729.6,32.2,646.4,1824.8,226.2
18,orissa,1964,1.7,28.3,11.9,33.2,48.8,142.5,372.4,427.9,195.5,84.1,8.2,0.0,1354.7,30.0,94.0,1138.3,92.3
19,punjab,1964,11.0,5.7,3.9,5.2,19.2,10.2,359.3,189.8,95.0,0.0,0.0,9.6,708.8,16.7,28.2,654.3,9.6
20,rajasthan,1964,0.3,0.15,0.25,0.25,22.15,33.7,175.0,215.05,44.05,0.1,0.0,0.8,491.8,0.45,22.65,467.85,0.95
21,sikkim,1964,0.0,1.2,9.4,127.0,184.7,613.2,959.1,445.6,486.8,151.0,3.4,0.1,2981.4,1.2,321.0,2504.7,154.5
22,tamil nadu,1964,1.6,1.2,15.5,11.4,56.8,31.3,174.7,100.8,92.3,187.7,166.4,70.9,910.6,2.7,83.8,399.1,424.9
23,tripura,1964,4.0,37.1,67.9,280.6,303.2,357.8,484.4,242.0,213.3,284.7,46.3,7.5,2328.7,41.1,651.7,1297.4,338.4
24,uttar pradesh,1964,1.95,3.7,1.05,2.15,31.8,60.85,407.5,213.3,276.6,9.95,0.5,10.05,1019.3,5.65,34.95,958.25,20.5
25,uttarakhand,1964,89.7,72.5,75.0,48.4,95.2,162.7,463.8,402.0,327.6,1.3,0.0,31.3,1769.6,162.2,218.6,1356.2,32.6
26,manipur,1964,4.0,37.1,67.9,280.6,303.2,357.8,484.4,242.0,213.3,284.7,46.3,7.5,2328.7,41.1,651.7,1297.4,338.4
27,mizoram,1964,4.0,37.1,67.9,280.6,303.2,357.8,484.4,242.0,213.3,284.7,46.3,7.5,2328.7,41.1,651.7,1297.4,338.4
28,nagaland,1964,4.0,37.1,67.9,280.6,303.2,357.8,484.4,242.0,213.3,284.7,46.3,7.5,2328.7,41.1,651.7,1297.4,338.4
