,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1924,3.7,6.2,0.6,8.8,66.1,66.2,111.6,197.6,349.8,131.0,240.3,0.0,1182.0,9.9,75.6,725.1,371.4
1,arunachal pradesh,1924,85.7,45.1,74.1,162.4,515.7,1165.0,942.7,713.8,410.8,303.3,31.9,0.0,4450.5,130.8,752.2,3232.3,335.2
2,assam,1924,10.6,22.7,20.0,221.9,299.4,473.9,609.0,434.0,346.0,127.0,126.9,0.2,2691.4,33.3,541.3,1862.8,254.0
3,west bengal,1924,4.5,4.4,2.2,74.7,164.8,437.15,520.0,375.95,346.9,105.15,71.95,0.95,2108.7,8.9,241.7,1680.05,178.05
4,bihar,1924,2.5,12.7,1.8,8.8,14.8,170.6,514.0,295.7,320.3,53.1,61.7,0.2,1456.3,15.3,25.5,1300.6,115.0
5,chhattisgarh,1924,32.3,11.1,5.9,9.0,18.0,83.5,310.3,329.5,330.6,79.5,124.5,0.1,1334.2,43.4,32.9,1053.9,204.1
6,delhi,1924,48.5,18.9,2.0,1.3,5.5,18.5,98.3,151.3,247.5,45.5,2.5,15.0,654.8,67.4,8.8,515.6,63.0
7,goa,1924,0.0,0.0,0.1,0.1,0.4,522.5,932.2,641.7,324.4,19.0,3.8,0.0,2444.3,0.0,0.6,2420.9,22.8
8,gujarat,1924,1.4,0.0,0.4,0.0,5.5,117.3,297.3,267.0,198.7,21.0,0.0,1.0,909.6,1.4,6.0,880.3,22.0
9,haryana,1924,48.5,18.9,2.0,1.3,5.5,18.5,98.3,151.3,247.5,45.5,2.5,15.0,654.8,67.4,8.8,515.6,63.0
10,himachal pradesh,1924,50.2,135.1,63.0,26.6,86.7,26.6,419.3,345.5,418.6,12.4,14.9,61.7,1660.7,185.3,176.3,1210.0,89.0
11,jammu & kashmir,1924,89.2,218.7,91.6,87.6,132.2,4.0,138.2,203.9,103.2,1.3,22.3,89.8,1182.2,307.9,311.5,449.5,113.4
12,jharkhand,1924,23.0,16.6,1.9,12.2,26.3,148.7,431.8,269.6,323.6,75.1,103.1,0.0,1431.8,39.5,40.4,1173.7,178.2
13,karnataka,1924,2.0,0.03,8.87,42.23,55.07,361.2,698.9,289.1,190.97,63.57,30.43,6.67,1749.03,2.03,106.17,1540.17,100.67
14,kerala,1924,19.3,2.9,66.6,111.0,185.4,1011.7,1526.5,624.0,289.1,176.5,162.9,50.4,4226.4,22.2,363.0,3451.3,389.9
15,madhya pradesh,1924,20.65,6.2,3.85,0.85,1.7,38.9,446.9,356.65,226.5,49.05,7.0,15.0,1173.3,26.9,6.45,1069.05,71.0
16,maharashtra,1924,2.1,0.0,2.8,19.7,4.6,80.3,173.8,220.6,185.8,49.7,3.6,5.3,748.2,2.1,27.1,660.4,58.6
17,meghalaya,1924,10.6,22.7,20.0,221.9,299.4,473.9,609.0,434.0,346.0,127.0,126.9,0.2,2691.4,33.3,541.3,1862.8,254.0
18,orissa,1924,30.2,5.9,1.3,15.7,83.9,95.3,228.5,312.4,232.0,106.0,152.3,0.0,1263.4,36.1,100.8,868.1,258.3
19,punjab,1924,39.1,42.3,2.6,1.1,17.7,2.3,185.8,109.0,155.0,0.5,1.1,34.4,590.8,81.4,21.3,452.1,36.0
20,rajasthan,1924,9.0,4.0,0.05,0.3,6.9,22.45,178.9,165.8,182.9,20.65,2.0,17.75,610.75,13.05,7.3,550.1,40.35
21,sikkim,1924,0.8,3.5,4.1,110.9,264.7,693.1,732.0,491.2,439.0,128.2,81.4,1.9,2950.9,4.3,379.7,2355.4,211.5
22,tamil nadu,1924,29.7,0.7,31.3,30.2,75.4,54.9,113.9,87.1,170.8,107.1,163.5,30.6,895.1,30.4,136.9,426.7,301.2
23,tripura,1924,3.7,45.2,14.1,170.9,295.1,478.6,462.7,482.2,356.2,179.2,213.7,0.1,2701.7,48.8,480.1,1779.7,393.0
24,uttar pradesh,1924,20.3,13.8,1.6,0.2,4.95,29.95,404.85,248.25,310.5,35.45,6.35,15.85,1092.0,34.1,6.8,993.6,57.6
25,uttarakhand,1924,42.5,60.1,27.7,6.8,43.4,39.4,450.2,414.0,651.5,128.1,0.6,62.8,1927.1,102.7,77.9,1555.1,191.5
26,manipur,1924,3.7,45.2,14.1,170.9,295.1,478.6,462.7,482.2,356.2,179.2,213.7,0.1,2701.7,48.8,480.1,1779.7,393.0
27,mizoram,1924,3.7,45.2,14.1,170.9,295.1,478.6,462.7,482.2,356.2,179.2,213.7,0.1,2701.7,48.8,480.1,1779.7,393.0
28,nagaland,1924,3.7,45.2,14.1,170.9,295.1,478.6,462.7,482.2,356.2,179.2,213.7,0.1,2701.7,48.8,480.1,1779.7,393.0
