,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1923,0.2,58.3,13.5,14.9,39.1,44.3,128.8,53.4,260.6,267.5,245.6,0.1,1126.4,58.5,67.5,487.1,513.2
1,arunachal pradesh,1923,9.4,160.8,34.0,240.9,445.4,408.6,1278.5,251.3,617.3,50.1,8.4,2.8,3507.5,170.2,720.3,2555.7,61.3
2,assam,1923,0.4,59.6,17.1,258.1,397.8,588.6,375.4,267.2,360.9,98.2,11.2,5.9,2440.6,60.0,673.0,1592.1,115.4
3,west bengal,1923,0.05,66.2,6.0,63.15,204.0,345.6,493.55,316.85,307.1,74.35,8.75,1.45,1887.1,66.25,273.15,1463.1,84.6
4,bihar,1923,1.3,35.1,1.5,13.5,38.1,171.7,253.9,243.2,148.9,74.4,0.7,0.4,982.8,36.4,53.1,817.8,75.5
5,chhattisgarh,1923,3.9,27.1,15.2,9.7,5.3,103.8,374.6,582.3,194.9,61.9,8.0,0.5,1387.2,31.0,30.3,1255.6,70.4
6,delhi,1923,17.0,52.7,0.8,0.1,19.7,24.8,183.7,221.3,17.6,9.1,0.3,34.4,581.5,69.7,20.6,447.4,43.8
7,goa,1923,0.0,0.5,4.7,1.3,7.8,259.4,1643.9,480.7,363.7,8.3,0.1,0.0,2770.5,0.5,13.8,2747.7,8.4
8,gujarat,1923,0.0,5.2,1.5,4.0,4.6,2.6,295.0,157.5,81.9,0.9,0.0,0.0,553.2,5.2,10.1,537.0,1.0
9,haryana,1923,17.0,52.7,0.8,0.1,19.7,24.8,183.7,221.3,17.6,9.1,0.3,34.4,581.5,69.7,20.6,447.4,43.8
10,himachal pradesh,1923,113.4,151.2,51.0,27.2,93.0,64.3,320.1,512.1,125.5,60.1,17.5,85.6,1620.9,264.6,171.1,1021.9,163.2
11,jammu & kashmir,1923,185.9,163.2,106.9,60.9,135.7,23.8,176.7,244.9,33.0,71.4,9.3,52.6,1264.3,349.2,303.5,478.3,133.3
12,jharkhand,1923,0.7,68.3,5.3,5.1,26.7,186.0,398.4,552.5,124.0,46.0,18.2,0.6,1431.9,69.0,37.1,1260.9,64.8
13,karnataka,1923,1.57,5.77,30.77,21.0,51.6,242.43,754.9,428.43,182.23,31.27,4.43,3.67,1758.13,7.33,103.33,1608.0,39.43
14,kerala,1923,24.7,0.7,78.9,43.5,80.0,722.5,1008.7,943.0,254.3,203.1,83.9,41.6,3484.7,25.3,202.3,2928.4,328.6
15,madhya pradesh,1923,3.0,6.25,14.2,2.35,2.9,19.65,514.15,486.25,183.5,16.1,0.7,8.4,1257.45,9.3,19.45,1203.5,25.2
16,maharashtra,1923,1.9,1.7,32.7,8.7,10.5,30.7,290.0,126.5,169.5,6.4,0.0,2.3,680.9,3.5,51.9,616.7,8.7
17,meghalaya,1923,0.4,59.6,17.1,258.1,397.8,588.6,375.4,267.2,360.9,98.2,11.2,5.9,2440.6,60.0,673.0,1592.1,115.4
18,orissa,1923,0.2,66.3,9.6,17.1,34.4,106.7,288.7,333.0,210.5,112.6,74.8,4.7,1258.6,66.4,61.1,939.0,192.1
19,punjab,1923,36.4,63.0,7.3,4.9,38.0,21.8,222.2,279.1,12.8,5.7,2.5,44.1,737.9,99.4,50.2,536.0,52.3
20,rajasthan,1923,2.65,6.7,2.2,0.5,11.2,8.6,222.1,190.5,28.75,0.8,0.2,7.5,481.75,9.35,13.95,450.0,8.5
21,sikkim,1923,0.0,40.2,3.8,104.2,336.5,536.9,656.3,228.1,504.1,76.5,0.6,1.7,2489.0,40.2,444.5,1925.4,78.9
22,tamil nadu,1923,136.0,2.5,50.1,26.6,30.8,33.7,40.5,39.8,99.8,220.3,44.3,109.7,834.1,138.5,107.5,213.8,374.3
23,tripura,1923,0.0,64.9,13.5,216.2,296.1,506.2,411.9,488.5,374.9,210.9,93.7,8.7,2685.5,64.9,525.8,1781.5,313.3
24,uttar pradesh,1923,3.05,38.9,0.2,0.05,6.4,25.0,243.2,345.45,232.9,66.45,1.2,26.3,989.25,41.95,6.75,846.55,94.0
25,uttarakhand,1923,80.5,146.6,18.5,10.8,26.9,84.8,372.5,427.9,289.9,69.4,10.0,45.1,1582.9,227.1,56.2,1175.1,124.5
26,manipur,1923,0.0,64.9,13.5,216.2,296.1,506.2,411.9,488.5,374.9,210.9,93.7,8.7,2685.5,64.9,525.8,1781.5,313.3
27,mizoram,1923,0.0,64.9,13.5,216.2,296.1,506.2,411.9,488.5,374.9,210.9,93.7,8.7,2685.5,64.9,525.8,1781.5,313.3
28,nagaland,1923,0.0,64.9,13.5,216.2,296.1,506.2,411.9,488.5,374.9,210.9,93.7,8.7,2685.5,64.9,525.8,1781.5,313.3
