,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1989,0.1,0.1,37.4,7.3,31.9,128.3,329.6,235.5,189.6,55.5,13.2,1.6,1030.0,0.2,76.6,883.0,70.3
1,arunachal pradesh,1989,52.6,171.9,92.9,388.7,239.7,484.2,640.7,305.3,526.5,281.7,77.9,19.6,3281.6,224.5,721.2,1956.8,379.1
2,assam,1989,10.5,51.6,30.4,183.4,260.1,488.8,747.0,267.9,425.8,194.1,16.2,6.5,2682.1,62.0,473.8,1929.5,216.8
3,west bengal,1989,10.7,23.25,25.95,31.75,266.0,434.75,522.15,349.6,438.9,102.2,17.2,17.95,2240.45,33.95,323.65,1745.4,137.35
4,bihar,1989,8.9,8.7,6.9,0.2,100.3,152.9,446.0,171.9,330.9,28.2,1.0,14.0,1269.9,17.5,107.4,1101.7,43.2
5,chhattisgarh,1989,0.1,0.0,10.5,1.0,8.9,226.8,372.1,353.7,173.9,10.4,5.2,24.6,1187.2,0.1,20.4,1126.5,40.2
6,delhi,1989,40.1,0.4,11.7,0.6,2.3,31.6,90.8,152.5,68.7,0.2,5.2,12.4,416.5,40.5,14.6,343.6,17.8
7,goa,1989,0.0,0.0,0.6,1.0,4.0,733.1,943.0,704.9,300.5,80.7,3.6,0.0,2771.5,0.0,5.6,2681.5,84.4
8,gujarat,1989,1.3,0.0,0.0,0.0,0.1,112.5,351.2,298.3,58.0,1.5,0.0,0.0,822.8,1.3,0.1,819.9,1.5
9,haryana,1989,40.1,0.4,11.7,0.6,2.3,31.6,90.8,152.5,68.7,0.2,5.2,12.4,416.5,40.5,14.6,343.6,17.8
10,himachal pradesh,1989,111.0,62.5,89.2,39.4,92.5,59.7,291.1,247.3,64.9,7.3,52.9,59.4,1177.2,173.5,221.2,663.0,119.6
11,jammu & kashmir,1989,74.9,78.2,134.1,114.6,139.0,69.1,293.8,114.9,39.3,40.3,50.7,67.1,1216.0,153.1,387.7,517.1,158.1
12,jharkhand,1989,1.9,0.3,2.8,0.1,66.4,246.0,285.6,258.9,219.0,39.6,8.6,19.7,1149.0,2.2,69.3,1009.5,67.9
13,karnataka,1989,0.0,0.03,14.17,19.03,45.13,409.83,466.77,342.8,195.8,82.77,18.83,6.53,1601.77,0.03,78.33,1415.2,108.17
14,kerala,1989,10.3,0.0,30.1,141.5,169.4,657.5,450.7,285.5,271.1,308.0,92.9,5.6,2422.7,10.3,341.1,1664.7,406.5
15,madhya pradesh,1989,1.35,0.1,13.95,0.1,3.15,160.05,174.1,364.2,106.75,1.0,0.75,14.2,839.7,1.45,17.2,805.15,15.95
16,maharashtra,1989,0.0,0.0,16.3,3.3,11.8,153.5,271.9,152.1,181.6,22.9,1.4,1.7,816.6,0.0,31.4,759.1,26.0
17,meghalaya,1989,10.5,51.6,30.4,183.4,260.1,488.8,747.0,267.9,425.8,194.1,16.2,6.5,2682.1,62.0,473.8,1929.5,216.8
18,orissa,1989,0.0,0.1,12.9,5.0,81.2,332.5,271.7,369.9,196.1,28.6,0.0,1.7,1299.7,0.1,99.2,1170.2,30.2
19,punjab,1989,45.7,4.1,17.6,1.7,4.9,39.6,164.1,151.9,20.7,0.3,8.0,21.8,480.3,49.8,24.2,376.2,30.1
20,rajasthan,1989,7.7,0.05,1.75,0.55,0.3,39.15,105.8,196.4,26.7,0.1,0.35,0.5,379.3,7.75,2.55,368.1,0.95
21,sikkim,1989,21.0,41.6,45.8,58.1,358.4,551.3,629.8,407.8,593.6,98.9,30.7,17.6,2854.6,62.6,462.2,2182.5,147.2
22,tamil nadu,1989,2.7,0.0,27.9,40.8,53.6,57.4,154.9,39.7,137.3,148.6,154.0,39.8,856.5,2.7,122.2,389.2,342.4
23,tripura,1989,0.7,27.1,17.2,139.1,206.9,367.1,470.6,393.6,376.3,352.9,5.3,2.3,2359.0,27.8,363.2,1607.6,360.4
24,uttar pradesh,1989,19.55,2.7,12.35,0.0,4.45,113.45,251.4,208.35,180.5,4.15,2.95,13.8,813.6,22.25,16.8,753.7,20.8
25,uttarakhand,1989,91.0,14.7,30.3,9.9,28.5,117.9,333.4,386.6,183.5,12.3,17.3,38.2,1263.8,105.7,68.7,1021.4,67.9
26,manipur,1989,0.7,27.1,17.2,139.1,206.9,367.1,470.6,393.6,376.3,352.9,5.3,2.3,2359.0,27.8,363.2,1607.6,360.4
27,mizoram,1989,0.7,27.1,17.2,139.1,206.9,367.1,470.6,393.6,376.3,352.9,5.3,2.3,2359.0,27.8,363.2,1607.6,360.4
28,nagaland,1989,0.7,27.1,17.2,139.1,206.9,367.1,470.6,393.6,376.3,352.9,5.3,2.3,2359.0,27.8,363.2,1607.6,360.4
