,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1972,0.0,32.5,0.0,32.1,20.7,125.1,121.3,80.8,191.6,324.2,86.8,13.3,1028.5,32.5,52.8,518.8,424.4
1,arunachal pradesh,1972,39.2,114.2,108.3,231.5,299.5,314.4,438.3,270.7,334.5,83.3,25.9,21.5,2281.3,153.5,639.3,1357.9,130.7
2,assam,1972,18.0,39.6,99.3,260.3,339.3,576.2,441.0,271.0,227.1,99.1,2.9,5.3,2379.1,57.6,698.9,1515.3,107.3
3,west bengal,1972,6.1,42.35,28.1,75.35,156.3,291.55,439.3,439.15,314.8,73.25,7.2,0.45,1873.9,48.4,259.75,1484.8,80.9
4,bihar,1972,12.9,38.0,2.7,3.2,3.4,56.7,163.4,154.9,209.7,48.4,24.6,0.0,717.9,51.0,9.2,584.7,73.0
5,chhattisgarh,1972,0.1,19.2,1.2,15.2,6.2,123.9,319.4,392.0,232.4,49.2,36.3,3.9,1198.9,19.3,22.6,1067.7,89.3
6,delhi,1972,6.8,12.1,5.6,11.6,0.1,24.9,137.1,186.0,12.6,7.7,33.1,3.2,440.8,18.9,17.4,360.6,44.0
7,goa,1972,0.0,0.1,0.0,0.6,10.7,662.0,731.6,293.9,138.8,8.5,26.8,0.0,1873.0,0.1,11.3,1826.2,35.4
8,gujarat,1972,0.1,2.0,0.0,0.0,1.8,87.8,208.4,180.4,23.0,0.2,0.0,0.0,503.8,2.0,1.9,499.7,0.2
9,haryana,1972,6.8,12.1,5.6,11.6,0.1,24.9,137.1,186.0,12.6,7.7,33.1,3.2,440.8,18.9,17.4,360.6,44.0
10,himachal pradesh,1972,55.0,77.0,55.0,82.1,21.3,43.8,184.2,159.9,57.6,31.1,21.3,54.0,842.3,132.0,158.4,445.5,106.4
11,jammu & kashmir,1972,70.2,128.5,169.3,119.5,84.1,31.8,122.4,142.8,67.5,96.7,25.8,87.1,1145.6,198.7,372.9,364.5,209.6
12,jharkhand,1972,8.6,46.5,0.2,9.1,3.2,75.9,248.5,352.7,175.1,54.4,21.6,0.4,996.1,55.1,12.5,852.1,76.3
13,karnataka,1972,0.0,1.33,0.53,21.13,129.93,316.63,461.4,220.4,144.57,128.17,33.13,16.23,1473.43,1.33,151.6,1143.03,177.53
14,kerala,1972,2.6,7.5,2.5,87.5,436.0,401.8,714.4,294.9,185.7,351.5,140.5,114.3,2739.4,10.2,526.0,1596.8,606.4
15,madhya pradesh,1972,0.25,7.05,0.1,1.2,1.05,73.05,184.6,488.5,107.6,14.65,22.5,3.65,904.3,7.35,2.4,853.8,40.8
16,maharashtra,1972,0.0,0.2,0.0,4.0,13.8,90.4,195.1,99.3,88.1,7.3,21.6,0.1,519.9,0.2,17.8,472.8,29.0
17,meghalaya,1972,18.0,39.6,99.3,260.3,339.3,576.2,441.0,271.0,227.1,99.1,2.9,5.3,2379.1,57.6,698.9,1515.3,107.3
18,orissa,1972,0.0,22.0,2.6,25.9,16.3,133.9,333.9,383.4,282.7,83.1,40.9,0.3,1324.9,22.0,44.8,1133.8,124.4
19,punjab,1972,9.1,31.9,10.8,6.5,0.1,23.8,192.9,132.3,26.1,7.9,19.6,10.1,470.9,40.9,17.4,375.1,37.5
20,rajasthan,1972,0.75,2.6,0.0,1.75,1.1,53.7,62.9,181.15,12.05,1.9,1.95,0.25,320.1,3.35,2.9,309.8,4.05
21,sikkim,1972,9.4,41.6,52.1,134.3,287.5,457.2,590.3,335.1,407.1,86.8,12.3,0.9,2414.6,51.0,473.9,1789.7,100.0
22,tamil nadu,1972,4.0,1.2,1.0,14.0,151.1,55.1,49.2,42.7,175.3,273.1,126.0,200.6,1093.4,5.2,166.2,322.3,599.8
23,tripura,1972,4.5,46.3,32.8,145.0,169.1,235.6,262.7,270.8,129.6,45.0,12.5,0.0,1353.8,50.7,347.0,898.7,57.5
24,uttar pradesh,1972,6.85,24.85,3.75,2.1,0.7,29.4,175.85,209.9,143.4,16.05,12.1,1.0,626.0,31.7,6.55,558.6,29.1
25,uttarakhand,1972,30.3,91.7,44.7,50.5,7.4,62.8,315.4,218.8,212.6,18.8,7.9,17.0,1077.8,122.0,102.6,809.6,43.6
26,manipur,1972,4.5,46.3,32.8,145.0,169.1,235.6,262.7,270.8,129.6,45.0,12.5,0.0,1353.8,50.7,347.0,898.7,57.5
27,mizoram,1972,4.5,46.3,32.8,145.0,169.1,235.6,262.7,270.8,129.6,45.0,12.5,0.0,1353.8,50.7,347.0,898.7,57.5
28,nagaland,1972,4.5,46.3,32.8,145.0,169.1,235.6,262.7,270.8,129.6,45.0,12.5,0.0,1353.8,50.7,347.0,898.7,57.5
