,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1914,0.0,10.9,5.8,73.0,77.7,171.7,157.4,178.5,292.4,22.8,17.8,5.1,1013.2,10.9,156.6,800.0,45.7
1,assam,1914,6.3,79.1,69.9,219.6,317.9,403.9,396.4,472.9,292.3,67.6,10.6,7.4,2343.8,85.5,607.4,1565.4,85.6
2,west bengal,1914,0.2,22.7,8.0,29.0,77.0,84.4,269.1,460.4,98.4,10.1,0.0,0.6,1059.8,22.8,114.0,912.3,10.7
3,chhattisgarh,1914,0.0,7.9,21.0,38.6,51.5,186.1,493.8,373.0,234.1,5.0,0.2,6.8,1418.1,7.9,111.1,1287.0,12.0
4,delhi,1914,2.3,7.0,4.7,22.7,21.0,51.1,252.0,100.0,182.9,18.7,2.0,0.3,664.7,9.3,48.4,586.0,21.0
5,goa,1914,0.0,0.8,0.0,0.8,1.6,706.9,1370.3,797.6,549.9,21.9,11.2,3.6,3464.6,0.8,2.5,3424.7,36.6
6,gujarat,1914,0.0,3.7,0.0,0.2,5.4,222.3,488.8,137.7,234.9,8.5,6.0,0.0,1107.5,3.7,5.6,1083.7,14.4
7,haryana,1914,2.3,7.0,4.7,22.7,21.0,51.1,252.0,100.0,182.9,18.7,2.0,0.3,664.7,9.3,48.4,586.0,21.0
8,himachal pradesh,1914,15.9,88.8,105.5,110.8,76.1,135.1,495.4,292.7,269.6,71.6,22.5,51.9,1735.9,104.7,292.4,1192.8,146.1
9,jammu & kashmir,1914,47.8,228.9,155.4,153.7,91.9,86.1,369.9,159.3,103.3,157.3,43.0,95.6,1692.1,276.7,400.9,718.6,295.9
10,jharkhand,1914,0.1,24.6,19.4,23.6,150.1,123.8,354.4,337.0,159.5,16.7,0.0,6.2,1215.5,24.8,193.1,974.7,23.0
11,karnataka,1914,0.0,0.2,0.77,14.23,44.57,295.73,704.77,441.4,187.6,88.7,69.9,26.93,1874.73,0.2,59.53,1629.43,185.53
12,kerala,1914,0.7,6.8,18.1,32.7,164.2,565.3,857.7,402.2,241.0,374.4,100.9,135.2,2899.1,7.6,215.0,2066.1,610.5
13,madhya pradesh,1914,0.05,5.95,31.75,11.95,17.35,117.65,448.55,247.5,146.55,7.35,6.3,2.25,1043.2,6.0,61.05,960.3,15.9
14,maharashtra,1914,0.0,0.4,0.3,3.7,15.2,188.3,348.8,204.3,211.6,22.1,36.6,7.6,1039.0,0.4,19.2,953.0,66.3
15,meghalaya,1914,6.3,79.1,69.9,219.6,317.9,403.9,396.4,472.9,292.3,67.6,10.6,7.4,2343.8,85.5,607.4,1565.4,85.6
16,orissa,1914,0.0,20.2,12.7,64.6,175.0,255.8,397.7,309.7,342.2,12.9,1.0,6.8,1598.5,20.2,252.3,1305.3,20.7
17,punjab,1914,19.8,26.9,15.8,44.6,17.3,58.9,290.9,75.6,193.1,34.7,8.1,8.7,794.4,46.7,77.7,618.5,51.5
18,rajasthan,1914,1.3,1.35,0.5,5.2,4.4,69.95,225.3,89.85,78.05,7.65,5.85,0.0,489.45,2.65,10.1,463.15,13.6
19,sikkim,1914,2.2,70.0,9.1,139.2,247.7,402.2,351.3,741.7,392.8,43.0,14.8,0.3,2414.1,72.2,396.0,1887.9,58.0
20,tamil nadu,1914,5.7,1.9,5.6,34.6,57.1,37.9,37.6,98.4,132.2,281.2,129.1,132.0,953.3,7.6,97.3,306.1,542.3
21,tripura,1914,5.0,93.3,129.7,255.9,276.5,342.6,437.4,501.5,262.0,106.0,13.8,105.4,2529.2,98.4,662.1,1543.5,225.2
22,uttar pradesh,1914,0.7,12.3,21.8,13.1,42.9,42.75,371.45,270.85,152.45,6.95,2.8,0.1,938.15,12.9,77.8,837.5,9.9
23,uttarakhand,1914,0.9,119.9,115.7,50.2,82.3,141.3,563.3,377.8,439.6,27.1,22.3,0.5,1940.9,120.8,248.2,1522.0,49.9
24,bihar,1914,5.0,93.3,129.7,255.9,276.5,342.6,437.4,501.5,262.0,106.0,13.8,105.4,2529.2,98.4,662.1,1543.5,225.2
25,arunachal pradesh,1914,5.0,93.3,129.7,255.9,276.5,342.6,437.4,501.5,262.0,106.0,13.8,105.4,2529.2,98.4,662.1,1543.5,225.2
26,manipur,1914,5.0,93.3,129.7,255.9,276.5,342.6,437.4,501.5,262.0,106.0,13.8,105.4,2529.2,98.4,662.1,1543.5,225.2
27,mizoram,1914,5.0,93.3,129.7,255.9,276.5,342.6,437.4,501.5,262.0,106.0,13.8,105.4,2529.2,98.4,662.1,1543.5,225.2
28,nagaland,1914,5.0,93.3,129.7,255.9,276.5,342.6,437.4,501.5,262.0,106.0,13.8,105.4,2529.2,98.4,662.1,1543.5,225.2
