,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1908,54.1,1.3,1.7,7.2,40.9,57.2,120.9,162.0,320.9,73.9,2.1,0.0,842.3,55.5,49.8,661.1,75.9
1,assam,1908,16.2,25.1,20.7,176.6,332.7,390.8,477.2,339.4,403.4,91.9,3.8,0.0,2277.8,41.3,530.0,1610.8,95.7
2,west bengal,1908,14.7,38.6,6.1,2.2,36.7,94.0,202.3,167.3,149.9,25.4,0.0,0.3,737.5,53.3,45.0,613.6,25.6
3,chhattisgarh,1908,8.4,67.1,6.3,1.5,6.5,182.4,465.9,590.0,146.7,12.9,0.0,1.1,1488.7,75.4,14.3,1385.0,14.0
4,delhi,1908,31.4,6.1,0.1,7.6,22.4,14.5,196.6,398.2,10.1,0.3,1.1,0.6,689.0,37.5,30.1,619.5,2.0
5,goa,1908,0.9,1.1,0.0,2.3,1.0,440.0,1391.8,649.8,222.4,24.6,1.6,0.0,2735.5,2.0,3.3,2704.0,26.2
6,gujarat,1908,5.2,0.3,0.2,0.0,0.1,67.5,562.1,366.0,25.1,1.0,0.0,0.0,1027.5,5.5,0.3,1020.7,1.0
7,haryana,1908,31.4,6.1,0.1,7.6,22.4,14.5,196.6,398.2,10.1,0.3,1.1,0.6,689.0,37.5,30.1,619.5,2.0
8,himachal pradesh,1908,38.4,76.1,12.3,181.7,43.6,46.8,225.6,287.4,43.0,2.8,7.3,22.5,987.6,114.5,237.6,602.9,32.6
9,jammu & kashmir,1908,86.4,51.4,28.1,195.8,45.3,26.1,233.3,345.9,118.9,9.0,1.2,86.0,1227.3,137.7,269.1,724.3,96.2
10,jharkhand,1908,12.2,46.4,4.8,0.6,48.6,210.1,326.2,368.0,171.6,25.5,0.1,0.1,1214.2,58.7,54.0,1075.9,25.6
11,karnataka,1908,3.2,1.93,4.2,35.5,50.4,287.8,774.47,323.6,149.57,47.77,1.6,0.2,1680.27,5.13,90.1,1535.47,49.53
12,kerala,1908,8.0,20.8,38.2,102.9,142.6,592.6,902.2,352.9,175.9,253.3,47.9,11.0,2648.3,28.8,283.7,2023.6,312.2
13,madhya pradesh,1908,15.15,8.8,9.75,1.45,2.65,111.1,448.85,435.25,88.0,6.75,0.4,3.4,1131.6,23.95,13.85,1083.2,10.55
14,maharashtra,1908,0.3,0.0,4.7,6.3,5.8,85.1,263.0,169.9,166.6,16.3,4.0,0.0,722.0,0.3,16.8,684.6,20.3
15,meghalaya,1908,16.2,25.1,20.7,176.6,332.7,390.8,477.2,339.4,403.4,91.9,3.8,0.0,2277.8,41.3,530.0,1610.8,95.7
16,orissa,1908,36.2,0.6,12.2,9.9,59.3,218.7,327.2,507.3,213.9,45.3,0.0,0.0,1430.6,36.8,81.4,1267.1,45.3
17,punjab,1908,46.9,11.8,0.3,31.3,12.1,13.0,183.8,399.1,37.3,1.2,1.7,2.0,740.4,58.7,43.7,633.1,4.9
18,rajasthan,1908,11.2,0.5,0.8,2.1,6.4,35.5,302.05,307.4,57.75,1.1,1.2,0.05,726.05,11.65,9.35,702.75,2.35
19,sikkim,1908,10.6,32.9,9.8,53.8,315.0,368.6,449.1,268.5,441.6,36.0,2.3,0.0,1988.2,43.5,378.6,1527.8,38.3
20,tamil nadu,1908,16.8,36.9,25.0,24.5,70.3,34.2,37.5,48.4,154.2,261.0,36.1,20.1,765.0,53.7,119.8,274.3,317.2
21,tripura,1908,26.4,15.0,4.3,141.1,252.1,360.0,531.5,371.9,317.8,192.6,106.5,0.0,2319.3,41.4,397.5,1581.3,299.1
22,uttar pradesh,1908,20.8,13.55,4.7,1.35,8.6,53.85,277.85,356.55,60.95,6.05,0.35,0.8,805.5,34.4,14.7,749.25,7.2
23,uttarakhand,1908,49.4,74.6,6.3,31.8,46.3,144.9,411.4,423.5,56.2,2.5,2.6,6.6,1256.2,124.0,84.4,1036.1,11.7
24,bihar,1908,26.4,15.0,4.3,141.1,252.1,360.0,531.5,371.9,317.8,192.6,106.5,0.0,2319.3,41.4,397.5,1581.3,299.1
25,arunachal pradesh,1908,26.4,15.0,4.3,141.1,252.1,360.0,531.5,371.9,317.8,192.6,106.5,0.0,2319.3,41.4,397.5,1581.3,299.1
26,manipur,1908,26.4,15.0,4.3,141.1,252.1,360.0,531.5,371.9,317.8,192.6,106.5,0.0,2319.3,41.4,397.5,1581.3,299.1
27,mizoram,1908,26.4,15.0,4.3,141.1,252.1,360.0,531.5,371.9,317.8,192.6,106.5,0.0,2319.3,41.4,397.5,1581.3,299.1
28,nagaland,1908,26.4,15.0,4.3,141.1,252.1,360.0,531.5,371.9,317.8,192.6,106.5,0.0,2319.3,41.4,397.5,1581.3,299.1
