,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1940,0.2,5.3,65.6,15.0,202.1,120.3,157.4,186.6,122.1,106.3,75.8,12.4,1069.0,5.4,282.6,586.4,194.5
1,arunachal pradesh,1940,12.7,168.5,381.8,133.9,480.5,511.0,1067.9,340.5,791.4,154.6,12.4,44.3,4099.3,181.2,996.2,2710.7,211.3
2,assam,1940,1.5,57.9,180.8,72.6,391.9,500.5,435.4,330.8,353.7,98.1,19.0,9.5,2451.6,59.4,645.3,1620.3,126.6
3,west bengal,1940,0.1,42.25,112.55,21.5,158.0,343.6,418.25,392.55,304.0,35.3,8.4,2.95,1839.35,42.25,292.05,1458.4,46.6
4,bihar,1940,0.9,43.8,65.5,5.0,31.9,114.6,317.6,314.9,171.6,4.9,0.0,17.5,1088.3,44.7,102.5,918.7,22.4
5,chhattisgarh,1940,0.2,23.0,31.1,26.4,41.5,218.6,542.9,395.6,72.8,67.2,4.9,24.3,1448.4,23.2,98.9,1229.8,96.4
6,delhi,1940,28.2,35.6,11.9,6.7,1.7,38.7,117.4,142.3,12.6,0.2,0.0,0.4,395.7,63.8,20.3,311.1,0.5
7,goa,1940,4.8,6.1,2.8,1.9,7.9,668.3,1105.9,987.1,328.9,172.7,26.7,0.6,3313.7,10.8,12.6,3090.2,200.0
8,gujarat,1940,11.3,4.4,10.1,2.0,1.5,152.6,208.3,241.8,119.8,91.5,26.7,0.0,870.1,15.7,13.5,722.6,118.2
9,haryana,1940,28.2,35.6,11.9,6.7,1.7,38.7,117.4,142.3,12.6,0.2,0.0,0.4,395.7,63.8,20.3,311.1,0.5
10,himachal pradesh,1940,64.1,79.9,69.4,60.4,56.4,103.3,321.6,220.7,84.8,1.4,2.3,24.3,1088.6,144.0,186.2,730.4,28.0
11,jammu & kashmir,1940,96.8,61.1,108.9,71.9,69.0,85.2,127.4,151.9,69.9,8.5,8.6,19.2,878.3,157.8,249.8,434.3,36.4
12,jharkhand,1940,0.2,38.1,89.6,15.6,42.3,123.3,339.6,387.3,130.1,41.2,0.0,24.6,1231.9,38.4,147.5,980.3,65.8
13,karnataka,1940,0.7,0.03,0.33,39.33,111.27,338.03,492.47,524.7,97.67,170.87,92.93,11.9,1880.23,0.77,150.9,1452.9,275.7
14,kerala,1940,0.6,1.5,3.8,126.5,217.4,606.4,877.3,610.8,68.2,257.7,287.5,60.1,3117.8,2.1,347.6,2162.7,605.3
15,madhya pradesh,1940,6.9,10.2,11.05,4.2,10.7,137.3,420.55,389.35,72.9,37.9,13.2,14.6,1128.75,17.1,26.0,1020.05,65.65
16,maharashtra,1940,1.3,1.8,0.5,16.5,15.8,191.3,215.9,188.7,132.0,95.2,30.1,4.2,893.2,3.1,32.8,727.9,129.4
17,meghalaya,1940,1.5,57.9,180.8,72.6,391.9,500.5,435.4,330.8,353.7,98.1,19.0,9.5,2451.6,59.4,645.3,1620.3,126.6
18,orissa,1940,0.0,35.3,70.1,29.1,133.1,286.2,532.6,395.9,133.3,58.3,3.3,10.5,1687.7,35.3,232.3,1348.0,72.1
19,punjab,1940,36.8,45.1,13.7,2.9,6.5,60.3,159.3,179.6,27.4,0.1,0.1,0.5,532.2,81.9,23.0,426.6,0.7
20,rajasthan,1940,22.05,12.7,11.35,1.65,3.95,47.9,122.6,225.55,18.3,1.95,4.5,0.2,472.6,34.75,16.9,414.3,6.65
21,sikkim,1940,0.1,54.2,121.2,24.7,217.1,469.1,600.3,400.8,408.4,11.7,9.5,3.1,2320.2,54.2,363.0,1878.7,24.3
22,tamil nadu,1940,0.9,0.7,12.6,82.8,131.5,85.2,59.0,69.4,121.2,152.0,367.8,95.4,1178.5,1.6,226.9,334.8,615.2
23,tripura,1940,0.3,74.6,230.9,35.5,325.6,496.2,458.2,345.7,373.3,131.6,31.4,23.6,2526.7,74.8,592.0,1673.4,186.5
24,uttar pradesh,1940,14.7,30.1,25.3,5.4,8.1,53.3,244.55,331.95,87.45,3.7,0.1,20.8,825.35,44.8,38.75,717.3,24.55
25,uttarakhand,1940,49.2,100.5,57.3,21.8,44.2,136.0,395.1,300.0,82.6,1.4,0.4,35.3,1223.7,149.7,123.3,913.7,37.0
26,manipur,1940,0.3,74.6,230.9,35.5,325.6,496.2,458.2,345.7,373.3,131.6,31.4,23.6,2526.7,74.8,592.0,1673.4,186.5
27,mizoram,1940,0.3,74.6,230.9,35.5,325.6,496.2,458.2,345.7,373.3,131.6,31.4,23.6,2526.7,74.8,592.0,1673.4,186.5
28,nagaland,1940,0.3,74.6,230.9,35.5,325.6,496.2,458.2,345.7,373.3,131.6,31.4,23.6,2526.7,74.8,592.0,1673.4,186.5
