,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1935,1.2,0.1,4.2,24.7,10.5,94.6,158.9,122.6,191.8,141.0,1.6,0.0,751.1,1.3,39.4,567.8,142.6
1,arunachal pradesh,1935,18.1,143.6,169.7,211.2,299.9,1147.1,489.9,968.8,631.6,21.8,44.4,27.4,4173.7,161.8,680.9,3237.5,93.6
2,assam,1935,3.4,53.2,66.5,122.1,381.5,696.9,395.2,573.9,335.0,28.1,19.8,2.9,2678.4,56.6,570.1,2001.0,50.8
3,west bengal,1935,10.8,27.35,23.7,29.4,141.25,386.3,299.25,617.0,346.4,13.8,3.15,1.7,1900.1,38.1,194.35,1649.0,18.65
4,bihar,1935,21.0,19.6,0.6,0.7,21.9,127.9,193.8,481.7,370.3,2.6,0.1,0.1,1240.4,40.6,23.3,1173.7,2.8
5,chhattisgarh,1935,12.2,17.9,5.1,33.4,4.1,132.2,562.1,247.2,247.6,3.8,0.0,3.6,1269.2,30.1,42.7,1189.1,7.3
6,delhi,1935,35.1,25.1,7.1,29.2,0.7,5.3,208.9,132.3,97.0,7.5,6.0,14.2,568.3,60.2,37.0,443.5,27.7
7,goa,1935,0.2,0.1,0.0,0.0,0.0,700.3,879.9,466.5,419.7,64.3,11.0,0.6,2542.7,0.3,0.1,2466.4,75.9
8,gujarat,1935,7.3,0.0,0.0,1.6,0.4,82.4,356.0,107.1,187.6,14.2,0.1,0.3,756.9,7.3,1.9,733.1,14.6
9,haryana,1935,35.1,25.1,7.1,29.2,0.7,5.3,208.9,132.3,97.0,7.5,6.0,14.2,568.3,60.2,37.0,443.5,27.7
10,himachal pradesh,1935,136.7,73.4,60.3,83.6,18.4,40.3,233.6,216.6,88.0,28.5,26.5,22.1,1027.9,210.1,162.3,578.5,77.1
11,jammu & kashmir,1935,193.3,95.7,129.9,145.5,20.1,44.7,154.3,183.4,30.4,19.5,48.9,19.7,1085.5,289.0,295.6,412.8,88.1
12,jharkhand,1935,35.8,21.7,10.0,23.4,6.7,120.5,295.8,435.6,200.0,1.6,0.0,0.5,1151.6,57.5,40.0,1051.9,2.1
13,karnataka,1935,7.37,0.53,2.0,30.0,30.3,305.57,495.3,275.63,166.07,189.43,10.07,6.3,1518.47,7.9,62.23,1242.6,205.77
14,kerala,1935,23.9,8.3,18.1,120.7,56.6,431.3,687.3,280.9,283.3,403.8,153.0,30.9,2498.2,32.3,195.4,1682.9,587.6
15,madhya pradesh,1935,13.4,10.05,0.1,13.45,0.6,91.3,492.8,225.05,207.1,10.1,0.4,11.2,1075.5,23.45,14.1,1016.25,21.7
16,maharashtra,1935,2.5,0.0,0.0,3.7,1.4,149.6,208.6,195.5,126.7,119.4,7.7,3.9,819.0,2.6,5.1,680.3,131.0
17,meghalaya,1935,3.4,53.2,66.5,122.1,381.5,696.9,395.2,573.9,335.0,28.1,19.8,2.9,2678.4,56.6,570.1,2001.0,50.8
18,orissa,1935,1.1,10.2,12.4,42.1,16.2,135.5,531.3,212.8,237.8,17.5,0.1,2.3,1219.4,11.3,70.7,1117.5,19.9
19,punjab,1935,73.7,40.9,12.8,44.2,2.1,8.2,203.9,144.6,45.1,2.7,11.6,8.2,598.2,114.5,59.1,401.9,22.6
20,rajasthan,1935,12.0,4.25,1.6,9.45,1.05,19.15,218.4,78.95,108.65,10.5,0.9,5.85,470.7,16.25,12.05,425.2,17.25
21,sikkim,1935,9.5,28.4,16.6,24.2,248.9,609.2,365.4,935.1,521.7,18.0,6.3,1.8,2785.1,37.9,289.7,2431.5,26.1
22,tamil nadu,1935,37.5,2.5,9.3,63.9,23.7,60.0,38.6,153.4,78.6,192.4,147.6,86.3,893.9,40.0,96.9,330.6,426.3
23,tripura,1935,0.6,48.3,43.7,173.3,171.2,547.1,506.4,553.5,339.1,124.8,33.1,2.2,2543.3,48.8,388.2,1946.1,160.1
24,uttar pradesh,1935,24.15,20.0,1.4,13.35,0.2,45.35,290.2,248.1,186.35,1.15,1.45,20.55,852.2,44.1,15.05,769.95,23.15
25,uttarakhand,1935,93.0,34.5,26.7,37.8,4.2,44.0,385.1,308.1,174.8,3.6,8.8,16.5,1137.2,127.5,68.7,912.1,29.0
26,manipur,1935,0.6,48.3,43.7,173.3,171.2,547.1,506.4,553.5,339.1,124.8,33.1,2.2,2543.3,48.8,388.2,1946.1,160.1
27,mizoram,1935,0.6,48.3,43.7,173.3,171.2,547.1,506.4,553.5,339.1,124.8,33.1,2.2,2543.3,48.8,388.2,1946.1,160.1
28,nagaland,1935,0.6,48.3,43.7,173.3,171.2,547.1,506.4,553.5,339.1,124.8,33.1,2.2,2543.3,48.8,388.2,1946.1,160.1
