,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1931,0.5,0.4,5.2,8.8,46.9,142.2,177.7,120.5,231.7,388.8,164.0,0.3,1287.1,0.8,60.9,672.2,553.1
1,arunachal pradesh,1931,61.3,189.7,231.6,502.7,277.7,1149.4,1399.9,337.7,480.7,157.4,37.8,46.2,4872.1,251.0,1012.0,3367.7,241.3
2,assam,1931,7.6,29.2,47.6,294.7,374.0,605.6,654.6,282.0,330.2,136.7,21.6,16.3,2800.1,36.7,716.3,1872.4,174.7
3,west bengal,1931,2.5,42.15,27.65,60.65,203.9,340.45,581.15,347.7,391.15,140.2,35.85,2.7,2176.15,44.6,292.25,1660.5,178.8
4,bihar,1931,1.3,32.4,11.4,1.6,27.5,75.9,441.3,218.8,248.2,76.1,11.2,0.7,1146.3,33.7,40.5,984.2,87.9
5,chhattisgarh,1931,8.4,64.4,14.5,10.6,14.6,104.6,359.1,510.8,169.3,156.3,54.1,0.2,1467.0,72.7,39.8,1143.9,210.7
6,delhi,1931,0.4,17.0,14.2,0.3,7.8,11.1,198.7,122.5,109.5,37.4,0.0,0.1,519.2,17.5,22.4,441.9,37.5
7,goa,1931,0.0,0.0,0.1,1.7,1.8,344.9,1867.2,944.9,307.1,458.9,51.5,21.2,3999.3,0.0,3.6,3464.2,531.5
8,gujarat,1931,0.0,0.1,0.0,0.0,1.7,18.4,332.5,546.3,86.4,113.6,4.2,1.3,1104.6,0.1,1.7,983.7,119.1
9,haryana,1931,0.4,17.0,14.2,0.3,7.8,11.1,198.7,122.5,109.5,37.4,0.0,0.1,519.2,17.5,22.4,441.9,37.5
10,himachal pradesh,1931,58.5,149.6,79.9,14.6,84.5,25.0,263.6,339.6,202.5,47.8,0.2,0.6,1266.3,208.1,179.0,830.7,48.5
11,jammu & kashmir,1931,124.7,142.4,47.1,35.5,109.0,11.1,205.0,192.6,30.4,43.9,7.9,5.3,955.0,267.1,191.7,439.1,57.2
12,jharkhand,1931,7.0,116.9,18.0,2.2,37.1,109.0,357.0,355.2,201.2,112.7,33.4,0.8,1350.4,123.9,57.3,1022.3,146.9
13,karnataka,1931,0.0,0.03,3.3,36.57,66.63,301.43,522.37,506.0,198.43,92.63,96.6,34.07,1858.07,0.03,106.5,1528.23,223.3
14,kerala,1931,3.3,0.3,19.2,126.9,131.7,541.7,653.9,1199.2,163.2,149.3,164.3,106.5,3259.6,3.6,277.8,2558.0,420.1
15,madhya pradesh,1931,7.95,15.45,4.7,1.7,2.35,58.9,288.05,441.1,258.45,141.85,13.3,3.15,1236.9,23.35,8.7,1046.5,158.35
16,maharashtra,1931,0.0,0.0,0.6,14.0,2.9,109.7,316.3,233.5,178.9,180.9,70.2,25.3,1132.4,0.0,17.5,838.5,276.3
17,meghalaya,1931,7.6,29.2,47.6,294.7,374.0,605.6,654.6,282.0,330.2,136.7,21.6,16.3,2800.1,36.7,716.3,1872.4,174.7
18,orissa,1931,7.4,36.8,20.7,18.6,44.3,108.0,239.9,511.0,197.0,233.4,59.5,0.4,1477.2,44.2,83.6,1055.9,293.4
19,punjab,1931,12.6,27.1,21.1,2.0,19.4,9.5,183.8,222.1,68.8,21.8,0.0,0.5,588.6,39.6,42.5,484.2,22.3
20,rajasthan,1931,0.25,1.65,1.75,0.05,10.95,10.85,149.0,336.05,34.85,38.65,0.15,0.65,584.8,1.85,12.75,530.75,39.45
21,sikkim,1931,2.8,9.7,28.2,98.6,296.3,523.7,793.8,408.7,585.3,112.1,12.7,4.5,2876.5,12.4,423.2,2311.6,129.3
22,tamil nadu,1931,22.7,0.0,3.3,55.6,54.2,40.8,77.3,81.7,104.7,120.3,183.4,295.8,1039.8,22.7,113.0,304.4,599.5
23,tripura,1931,2.7,53.0,59.6,109.9,360.6,388.8,520.0,300.4,364.1,209.9,69.2,23.0,2461.1,55.8,530.1,1573.3,302.1
24,uttar pradesh,1931,0.5,26.65,4.05,0.3,7.45,26.5,257.0,232.25,340.75,93.15,0.2,0.15,988.95,27.15,11.75,856.45,93.55
25,uttarakhand,1931,7.8,89.9,45.1,1.9,56.9,55.0,319.1,307.2,335.3,105.8,6.8,3.4,1334.1,97.7,103.9,1016.5,116.1
26,manipur,1931,2.7,53.0,59.6,109.9,360.6,388.8,520.0,300.4,364.1,209.9,69.2,23.0,2461.1,55.8,530.1,1573.3,302.1
27,mizoram,1931,2.7,53.0,59.6,109.9,360.6,388.8,520.0,300.4,364.1,209.9,69.2,23.0,2461.1,55.8,530.1,1573.3,302.1
28,nagaland,1931,2.7,53.0,59.6,109.9,360.6,388.8,520.0,300.4,364.1,209.9,69.2,23.0,2461.1,55.8,530.1,1573.3,302.1
