,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1925,2.9,0.1,5.6,40.2,196.4,151.4,197.8,223.9,103.4,262.6,46.1,8.1,1238.5,3.0,242.2,676.5,316.8
1,arunachal pradesh,1925,80.6,114.0,143.3,223.0,587.2,611.6,611.0,684.7,1222.0,153.2,5.1,4.1,4439.8,194.6,953.5,3129.3,162.4
2,assam,1925,26.4,21.5,53.8,278.3,602.2,330.8,411.1,400.7,322.3,89.5,13.7,0.2,2550.5,47.9,934.2,1465.0,103.4
3,west bengal,1925,6.85,10.45,20.75,170.25,195.4,362.95,375.85,437.85,363.5,126.9,8.95,0.4,2080.1,17.3,386.4,1540.15,136.25
4,bihar,1925,7.7,1.8,7.7,52.9,38.6,130.4,322.9,331.5,269.4,17.6,11.0,0.0,1191.5,9.6,99.2,1054.2,28.6
5,chhattisgarh,1925,0.2,0.5,0.3,10.6,88.6,368.8,560.4,476.6,166.8,45.1,19.1,0.0,1737.1,0.7,99.5,1572.6,64.3
6,delhi,1925,4.8,0.1,0.1,3.1,11.2,153.8,247.0,108.6,10.2,5.7,12.2,0.3,557.2,5.0,14.4,519.6,18.2
7,goa,1925,0.1,0.0,7.4,5.2,121.0,800.9,655.5,501.5,120.4,74.6,18.6,0.0,2305.1,0.1,133.6,2078.3,93.2
8,gujarat,1925,0.0,0.0,0.1,0.0,25.8,264.6,199.3,81.8,14.2,0.4,6.6,0.2,593.1,0.0,26.0,559.9,7.2
9,haryana,1925,4.8,0.1,0.1,3.1,11.2,153.8,247.0,108.6,10.2,5.7,12.2,0.3,557.2,5.0,14.4,519.6,18.2
10,himachal pradesh,1925,86.2,61.7,33.5,65.4,86.6,167.5,450.2,388.1,48.5,33.2,88.5,0.0,1509.3,147.8,185.5,1054.3,121.6
11,jammu & kashmir,1925,90.4,86.8,45.7,70.9,106.1,80.7,242.3,179.3,25.9,32.7,52.5,0.0,1013.3,177.3,222.7,528.2,85.2
12,jharkhand,1925,4.7,6.1,12.1,37.1,84.6,196.5,428.3,314.0,172.5,63.5,7.7,0.5,1327.6,10.8,133.8,1111.3,71.7
13,karnataka,1925,0.0,0.03,10.93,39.37,124.03,464.57,484.07,314.6,101.83,132.57,37.9,25.63,1735.37,0.03,174.37,1365.0,196.03
14,kerala,1925,4.1,16.5,76.9,93.4,258.2,688.8,593.5,554.1,158.8,295.4,223.7,98.8,3062.1,20.5,428.5,1995.2,617.9
15,madhya pradesh,1925,0.05,0.0,0.0,0.1,32.35,178.8,417.55,217.1,120.9,6.45,49.65,0.95,1024.0,0.05,32.5,934.4,57.05
16,maharashtra,1925,0.0,0.0,3.1,1.5,38.9,177.7,152.0,115.2,94.7,33.9,40.7,4.0,661.8,0.0,43.5,539.6,78.6
17,meghalaya,1925,26.4,21.5,53.8,278.3,602.2,330.8,411.1,400.7,322.3,89.5,13.7,0.2,2550.5,47.9,934.2,1465.0,103.4
18,orissa,1925,2.0,0.0,6.0,52.2,111.8,353.5,433.7,429.9,201.5,201.8,4.8,10.7,1807.8,2.0,170.0,1418.6,217.2
19,punjab,1925,18.1,2.1,1.1,7.7,21.1,104.7,284.4,158.8,14.4,7.5,9.8,0.0,629.6,20.2,29.8,562.3,17.3
20,rajasthan,1925,0.05,0.0,0.0,0.05,11.45,112.9,140.5,38.1,10.7,2.25,10.65,0.0,326.7,0.05,11.5,302.25,12.9
21,sikkim,1925,3.0,6.1,13.1,261.6,284.6,554.1,446.0,664.5,568.6,69.3,14.8,0.8,2886.6,9.1,559.3,2233.3,84.9
22,tamil nadu,1925,17.6,4.6,57.2,30.1,85.0,50.6,38.7,91.7,77.3,148.9,229.0,182.8,1013.3,22.1,172.2,258.3,560.8
23,tripura,1925,43.0,36.4,35.0,195.6,385.5,362.4,461.4,440.3,280.1,170.7,37.0,0.0,2447.5,79.4,616.2,1544.3,207.7
24,uttar pradesh,1925,4.7,0.1,0.25,11.1,16.7,174.15,423.6,231.65,145.8,5.65,15.35,0.0,1028.95,4.8,28.0,975.2,21.0
25,uttarakhand,1925,34.3,17.7,11.7,43.5,57.0,309.1,554.5,384.5,65.9,20.1,36.7,0.0,1535.0,52.0,112.1,1314.0,56.8
26,manipur,1925,43.0,36.4,35.0,195.6,385.5,362.4,461.4,440.3,280.1,170.7,37.0,0.0,2447.5,79.4,616.2,1544.3,207.7
27,mizoram,1925,43.0,36.4,35.0,195.6,385.5,362.4,461.4,440.3,280.1,170.7,37.0,0.0,2447.5,79.4,616.2,1544.3,207.7
28,nagaland,1925,43.0,36.4,35.0,195.6,385.5,362.4,461.4,440.3,280.1,170.7,37.0,0.0,2447.5,79.4,616.2,1544.3,207.7
