,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1932,0.0,53.2,0.1,20.8,47.2,79.6,203.3,122.3,147.8,117.2,180.0,0.1,971.5,53.2,68.0,553.0,297.2
1,arunachal pradesh,1932,70.2,110.3,105.5,282.7,661.6,1065.2,521.2,907.8,682.9,152.2,231.4,59.9,4850.9,180.5,1049.8,3177.1,443.5
2,assam,1932,14.9,36.7,59.1,163.2,488.6,628.5,454.6,467.3,355.8,108.4,90.9,20.6,2888.7,51.5,711.0,1906.3,219.9
3,west bengal,1932,1.5,9.95,6.85,52.15,226.25,441.2,330.5,421.25,278.9,109.3,121.15,12.2,2011.25,11.45,285.25,1471.85,242.65
4,bihar,1932,0.0,8.2,0.5,14.8,26.6,152.1,164.3,249.3,191.2,32.4,78.7,8.9,926.9,8.2,41.9,756.8,120.0
5,chhattisgarh,1932,0.0,22.9,3.7,9.5,18.8,109.6,525.2,300.9,272.6,56.4,37.6,0.2,1357.6,22.9,32.1,1208.3,94.3
6,delhi,1932,3.0,2.0,26.2,4.8,6.1,14.3,136.8,113.4,117.5,0.0,0.0,15.8,440.1,5.1,37.1,382.1,15.8
7,goa,1932,0.5,0.0,0.0,2.9,45.9,435.3,1248.1,485.6,456.2,259.1,21.1,8.2,2962.9,0.5,48.7,2625.2,288.5
8,gujarat,1932,0.0,0.0,0.8,0.4,0.4,57.9,540.0,146.6,129.2,30.1,0.9,0.3,906.6,0.0,1.6,873.7,31.3
9,haryana,1932,3.0,2.0,26.2,4.8,6.1,14.3,136.8,113.4,117.5,0.0,0.0,15.8,440.1,5.1,37.1,382.1,15.8
10,himachal pradesh,1932,43.0,52.8,62.1,17.1,61.4,54.6,409.2,451.3,183.1,6.1,9.5,68.4,1418.9,95.9,140.7,1098.3,84.1
11,jammu & kashmir,1932,99.4,102.7,122.7,32.8,87.1,58.6,255.0,174.1,11.5,9.9,1.6,84.0,1039.4,202.1,242.6,499.2,95.5
12,jharkhand,1932,0.0,32.8,4.0,15.0,45.8,96.5,374.1,297.8,221.1,50.2,55.5,0.9,1193.8,32.8,64.8,989.5,106.6
13,karnataka,1932,0.0,4.1,0.37,28.67,152.57,261.27,500.2,293.97,233.63,240.83,115.5,3.0,1834.1,4.1,181.57,1289.03,359.33
14,kerala,1932,0.1,19.3,28.6,113.0,646.5,341.0,716.4,423.2,317.3,543.2,223.2,31.3,3403.0,19.4,788.1,1797.8,797.7
15,madhya pradesh,1932,0.0,12.7,13.3,2.5,4.05,81.05,500.75,163.15,266.3,23.65,2.25,0.0,1069.6,12.7,19.8,1011.2,25.9
16,maharashtra,1932,0.0,0.5,8.6,22.3,27.3,67.3,351.7,221.3,162.8,148.4,30.8,4.0,1045.1,0.5,58.3,803.1,183.2
17,meghalaya,1932,14.9,36.7,59.1,163.2,488.6,628.5,454.6,467.3,355.8,108.4,90.9,20.6,2888.7,51.5,711.0,1906.3,219.9
18,orissa,1932,0.2,34.0,9.9,26.9,67.4,116.5,474.7,271.0,246.3,57.3,136.0,0.0,1440.2,34.3,104.1,1108.6,193.3
19,punjab,1932,19.0,13.2,28.8,7.3,11.6,19.9,190.7,136.1,32.0,1.5,0.3,29.9,490.3,32.2,47.7,378.7,31.6
20,rajasthan,1932,0.5,0.4,10.15,3.6,4.15,16.25,168.8,151.3,47.55,1.15,0.0,0.6,404.55,0.9,17.9,383.95,1.7
21,sikkim,1932,3.0,7.0,8.6,72.4,255.9,731.3,363.5,582.9,380.1,154.4,132.1,24.4,2715.6,10.0,336.9,2057.8,310.9
22,tamil nadu,1932,0.7,31.9,7.3,62.9,109.6,43.0,56.5,163.5,61.6,247.4,246.9,78.5,1109.8,32.6,179.8,324.6,572.8
23,tripura,1932,6.1,69.7,99.1,162.2,323.6,600.7,491.2,402.4,376.2,80.4,145.9,4.3,2761.7,75.7,584.8,1870.5,230.6
24,uttar pradesh,1932,0.0,4.85,7.6,2.8,5.25,56.85,172.7,233.05,206.2,8.45,19.05,5.4,722.25,4.85,15.65,668.85,32.9
25,uttarakhand,1932,1.9,18.5,34.3,12.8,27.0,95.7,343.5,438.9,326.9,6.3,5.5,58.4,1369.6,20.3,74.2,1204.9,70.2
26,manipur,1932,6.1,69.7,99.1,162.2,323.6,600.7,491.2,402.4,376.2,80.4,145.9,4.3,2761.7,75.7,584.8,1870.5,230.6
27,mizoram,1932,6.1,69.7,99.1,162.2,323.6,600.7,491.2,402.4,376.2,80.4,145.9,4.3,2761.7,75.7,584.8,1870.5,230.6
28,nagaland,1932,6.1,69.7,99.1,162.2,323.6,600.7,491.2,402.4,376.2,80.4,145.9,4.3,2761.7,75.7,584.8,1870.5,230.6
