,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1993,2.2,9.8,16.6,26.6,71.7,73.2,166.2,99.3,172.9,196.2,17.5,17.5,869.7,12.0,114.9,511.7,231.2
1,arunachal pradesh,1993,95.7,125.4,134.4,130.6,408.3,569.5,619.2,691.9,323.1,228.6,14.7,7.5,3348.9,221.1,673.3,2203.7,250.8
2,assam,1993,73.3,96.9,86.1,138.5,374.0,619.5,576.9,477.5,296.0,130.3,8.2,2.0,2879.2,170.2,598.6,1969.9,140.5
3,west bengal,1993,18.95,19.5,49.8,107.75,218.35,389.05,501.95,439.65,386.8,161.5,33.3,1.2,2327.8,38.45,375.9,1717.45,196.05
4,bihar,1993,9.4,4.0,24.5,24.5,51.1,154.8,209.1,357.3,320.0,34.3,19.3,0.1,1208.3,13.4,100.1,1041.2,53.6
5,chhattisgarh,1993,0.0,5.3,7.1,4.7,10.0,167.2,351.0,299.5,298.6,60.1,1.9,0.0,1205.3,5.3,21.7,1116.3,61.9
6,delhi,1993,4.5,16.1,11.3,5.4,8.8,42.0,274.6,35.6,125.4,0.0,0.0,0.0,523.8,20.7,25.5,477.6,0.0
7,goa,1993,0.0,0.0,0.6,0.1,11.4,587.7,1394.1,648.7,597.2,227.6,9.4,4.0,3480.9,0.0,12.1,3227.8,241.0
8,gujarat,1993,0.0,1.7,0.1,0.0,0.0,133.2,557.4,69.5,147.8,30.1,1.5,0.0,941.4,1.7,0.1,908.0,31.7
9,haryana,1993,4.5,16.1,11.3,5.4,8.8,42.0,274.6,35.6,125.4,0.0,0.0,0.0,523.8,20.7,25.5,477.6,0.0
10,himachal pradesh,1993,109.2,69.7,164.1,20.6,56.7,70.9,386.9,89.1,143.1,0.3,17.7,0.0,1128.3,178.8,241.5,690.0,18.0
11,jammu & kashmir,1993,114.9,123.6,233.1,31.8,106.5,93.6,324.7,63.4,84.3,13.2,54.4,0.2,1243.8,238.5,371.4,566.0,67.8
12,jharkhand,1993,1.7,2.0,16.1,32.0,50.5,203.2,214.4,245.9,372.4,49.6,16.2,0.0,1204.0,3.7,98.6,1035.9,65.9
13,karnataka,1993,0.0,0.23,6.47,18.67,57.43,269.83,578.97,353.33,138.13,261.27,25.53,40.53,1750.4,0.23,82.57,1340.27,327.37
14,kerala,1993,0.0,17.8,20.1,66.5,159.0,657.1,776.1,301.9,88.0,431.2,153.8,46.2,2717.7,17.8,245.6,1823.1,631.3
15,madhya pradesh,1993,0.0,8.6,11.5,0.8,4.2,109.55,295.3,262.5,358.2,21.9,0.7,2.05,1075.4,8.6,16.5,1025.6,24.7
16,maharashtra,1993,0.0,0.1,3.0,5.7,11.5,147.6,289.2,162.4,162.6,192.8,10.7,34.3,1019.8,0.1,20.1,761.9,237.7
17,meghalaya,1993,73.3,96.9,86.1,138.5,374.0,619.5,576.9,477.5,296.0,130.3,8.2,2.0,2879.2,170.2,598.6,1969.9,140.5
18,orissa,1993,0.0,1.3,11.4,56.1,82.2,257.5,328.5,327.0,287.9,88.7,7.5,0.0,1448.0,1.3,149.6,1200.9,96.2
19,punjab,1993,8.5,12.7,29.5,9.4,13.3,38.7,352.6,17.4,98.4,0.3,2.1,0.0,583.1,21.2,52.3,507.2,2.4
20,rajasthan,1993,1.2,6.05,3.0,3.5,5.2,73.55,217.45,49.45,80.9,3.7,0.3,0.05,444.35,7.2,11.7,421.35,4.05
21,sikkim,1993,37.6,35.2,58.8,136.9,320.5,449.6,723.9,521.6,352.2,228.8,28.4,2.4,2895.9,72.9,516.2,2047.3,259.6
22,tamil nadu,1993,0.1,7.0,9.9,11.2,46.6,68.2,60.3,88.8,96.7,214.5,315.9,163.1,1082.3,7.1,67.7,314.0,693.5
23,tripura,1993,11.1,139.3,92.8,155.4,499.4,539.6,530.9,428.9,302.9,165.4,16.0,0.0,2881.7,150.4,747.7,1802.3,181.4
24,uttar pradesh,1993,2.7,9.3,22.2,4.95,24.55,122.25,149.6,171.75,283.75,11.45,0.3,0.15,802.95,11.95,51.75,727.3,11.85
25,uttarakhand,1993,77.1,70.3,162.8,19.8,71.7,144.7,309.4,282.3,447.0,1.5,7.4,0.0,1594.1,147.3,254.4,1183.5,8.8
26,manipur,1993,11.1,139.3,92.8,155.4,499.4,539.6,530.9,428.9,302.9,165.4,16.0,0.0,2881.7,150.4,747.7,1802.3,181.4
27,mizoram,1993,11.1,139.3,92.8,155.4,499.4,539.6,530.9,428.9,302.9,165.4,16.0,0.0,2881.7,150.4,747.7,1802.3,181.4
28,nagaland,1993,11.1,139.3,92.8,155.4,499.4,539.6,530.9,428.9,302.9,165.4,16.0,0.0,2881.7,150.4,747.7,1802.3,181.4
