,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1987,20.9,0.2,24.0,16.9,52.9,75.6,99.7,163.4,103.4,265.0,243.6,14.2,1079.9,21.1,93.9,442.2,522.8
1,arunachal pradesh,1987,3.7,72.5,147.7,352.0,230.8,501.5,754.9,558.8,646.6,101.1,24.1,39.6,3433.2,76.2,730.4,2461.9,164.8
2,assam,1987,8.8,27.8,110.4,197.6,199.0,525.8,766.5,433.0,445.4,157.8,37.6,11.9,2921.4,36.5,506.9,2170.6,207.3
3,west bengal,1987,2.3,21.2,49.35,114.65,119.85,298.95,609.65,654.8,396.45,92.2,24.65,4.45,2388.5,23.5,283.9,1959.85,121.3
4,bihar,1987,0.7,3.7,5.4,37.7,40.1,143.6,452.0,539.8,379.7,52.8,2.7,2.3,1660.4,4.3,83.1,1515.1,57.9
5,chhattisgarh,1987,9.2,9.3,7.9,2.4,22.1,81.0,409.9,264.8,214.0,82.5,37.5,2.2,1142.8,18.5,32.4,969.7,122.2
6,delhi,1987,21.3,27.8,12.4,6.4,62.5,27.7,26.4,106.6,18.0,3.2,0.0,6.3,318.6,49.1,81.3,178.7,9.5
7,goa,1987,0.0,0.0,0.0,0.6,9.0,612.0,832.2,835.6,149.3,166.8,20.2,9.3,2635.0,0.0,9.6,2429.1,196.3
8,gujarat,1987,0.4,0.5,0.0,0.0,0.3,69.6,119.4,180.6,5.7,3.4,11.2,10.7,401.9,0.9,0.4,375.2,25.4
9,haryana,1987,21.3,27.8,12.4,6.4,62.5,27.7,26.4,106.6,18.0,3.2,0.0,6.3,318.6,49.1,81.3,178.7,9.5
10,himachal pradesh,1987,68.1,84.6,77.9,132.1,214.2,81.0,90.4,147.8,50.3,76.7,0.8,11.6,1035.6,152.7,424.2,369.6,89.1
11,jammu & kashmir,1987,45.0,150.1,140.4,134.7,234.4,125.1,71.9,128.4,47.0,122.8,0.3,15.9,1216.0,195.1,509.5,372.5,139.0
12,jharkhand,1987,5.9,10.1,10.9,30.3,44.9,93.1,410.8,371.1,299.1,19.7,31.4,5.4,1332.7,15.9,86.1,1174.1,56.6
13,karnataka,1987,0.23,0.3,1.73,4.3,57.53,329.33,300.83,344.63,143.27,185.77,73.57,24.47,1466.1,0.57,63.6,1118.13,283.83
14,kerala,1987,0.6,0.8,4.3,57.2,108.3,572.6,221.0,396.6,157.0,272.1,216.0,131.1,2137.6,1.4,169.7,1347.2,619.2
15,madhya pradesh,1987,31.7,29.05,4.3,0.05,7.65,59.75,196.4,334.95,196.0,68.25,12.5,9.45,950.0,60.75,11.95,787.15,90.2
16,maharashtra,1987,1.7,3.9,2.5,4.0,36.6,130.3,166.7,226.9,63.5,98.8,38.0,34.6,807.6,5.6,43.1,587.5,171.4
17,meghalaya,1987,8.8,27.8,110.4,197.6,199.0,525.8,766.5,433.0,445.4,157.8,37.6,11.9,2921.4,36.5,506.9,2170.6,207.3
18,orissa,1987,10.6,3.6,18.4,30.3,55.3,112.3,338.8,190.3,150.2,83.9,102.3,1.7,1097.6,14.1,104.0,791.6,187.9
19,punjab,1987,23.1,30.8,23.3,14.9,98.3,44.7,44.1,82.2,10.5,34.1,0.2,3.3,409.6,54.0,136.4,181.5,37.6
20,rajasthan,1987,8.95,2.55,3.6,0.5,27.85,40.45,40.0,127.75,14.85,9.8,0.0,13.15,289.35,11.5,31.95,223.05,22.85
21,sikkim,1987,2.8,35.3,79.8,152.7,148.0,451.0,791.9,836.6,530.3,150.3,5.6,1.2,3185.5,38.1,380.6,2609.8,157.1
22,tamil nadu,1987,8.0,1.2,28.7,20.0,50.5,70.5,26.1,82.8,127.0,236.7,136.9,175.0,963.5,9.2,99.2,306.4,548.6
23,tripura,1987,7.7,13.1,68.9,195.0,144.9,420.8,447.2,422.7,388.6,172.2,74.0,6.1,2361.3,20.8,408.8,1679.4,252.3
24,uttar pradesh,1987,13.15,9.75,2.65,4.1,31.0,27.65,160.45,145.9,190.95,54.75,0.0,5.4,645.75,22.95,37.75,524.9,60.15
25,uttarakhand,1987,29.8,61.7,30.3,48.8,148.0,55.9,190.3,261.0,123.9,20.2,0.2,17.1,987.3,91.5,227.1,631.1,37.5
26,manipur,1987,7.7,13.1,68.9,195.0,144.9,420.8,447.2,422.7,388.6,172.2,74.0,6.1,2361.3,20.8,408.8,1679.4,252.3
27,mizoram,1987,7.7,13.1,68.9,195.0,144.9,420.8,447.2,422.7,388.6,172.2,74.0,6.1,2361.3,20.8,408.8,1679.4,252.3
28,nagaland,1987,7.7,13.1,68.9,195.0,144.9,420.8,447.2,422.7,388.6,172.2,74.0,6.1,2361.3,20.8,408.8,1679.4,252.3
