,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1960,1.4,0.2,25.1,1.3,18.3,167.8,196.4,92.5,287.3,108.8,24.3,20.3,943.6,1.6,44.7,743.9,153.4
1,arunachal pradesh,1960,8.0,26.8,53.2,137.1,210.7,653.9,1296.8,251.3,1034.8,13.0,13.4,10.4,3709.4,34.8,401.0,3236.8,36.8
2,assam,1960,0.1,11.1,38.7,45.9,315.2,454.8,553.7,349.2,479.4,60.9,29.3,3.9,2342.2,11.2,399.9,1837.0,94.0
3,west bengal,1960,0.35,3.95,41.45,2.85,207.75,262.35,550.5,352.3,434.65,71.5,0.3,0.0,1928.0,4.3,252.1,1599.85,71.75
4,bihar,1960,1.4,0.1,42.7,5.2,49.9,117.6,357.4,285.5,348.1,37.9,2.0,0.0,1247.9,1.5,97.9,1108.7,39.9
5,chhattisgarh,1960,18.0,0.7,44.4,10.2,11.2,168.6,412.1,441.5,145.4,111.9,0.4,0.0,1364.3,18.6,65.8,1167.6,112.3
6,delhi,1960,11.3,0.0,24.4,4.2,1.3,33.1,249.9,339.0,15.6,35.2,0.0,8.9,722.9,11.3,30.0,637.5,44.1
7,goa,1960,0.0,0.0,0.0,1.1,81.0,920.1,1140.9,501.8,285.1,82.0,15.3,0.5,3027.7,0.0,82.1,2847.8,97.7
8,gujarat,1960,1.6,0.0,0.2,0.0,8.0,131.4,218.3,210.6,73.1,6.3,0.0,0.1,649.6,1.6,8.2,633.3,6.5
9,haryana,1960,11.3,0.0,24.4,4.2,1.3,33.1,249.9,339.0,15.6,35.2,0.0,8.9,722.9,11.3,30.0,637.5,44.1
10,himachal pradesh,1960,82.9,0.7,134.2,66.2,20.8,78.3,355.3,226.8,72.9,7.2,3.8,66.2,1115.1,83.6,221.1,733.3,77.2
11,jammu & kashmir,1960,48.2,9.9,144.7,47.0,29.3,23.3,202.3,183.3,34.2,1.1,4.1,39.0,766.4,58.0,221.0,443.1,44.2
12,jharkhand,1960,6.6,0.5,29.3,1.9,32.1,115.6,310.1,432.7,274.6,44.8,0.6,0.0,1248.8,7.0,63.3,1133.0,45.4
13,karnataka,1960,0.1,0.0,12.9,33.43,188.63,332.4,467.97,221.43,309.03,104.9,57.77,0.1,1728.57,0.1,234.9,1330.8,162.73
14,kerala,1960,9.4,8.4,44.4,206.6,540.0,480.3,750.9,336.8,371.2,255.9,358.0,23.7,3385.5,17.8,791.0,1939.2,637.5
15,madhya pradesh,1960,36.0,0.05,18.5,3.8,3.95,122.8,289.75,444.1,68.15,79.0,0.0,1.15,1067.15,36.05,26.2,924.75,80.1
16,maharashtra,1960,3.6,0.0,3.0,5.1,61.3,146.4,235.0,138.0,229.0,44.9,18.8,0.8,885.9,3.6,69.5,748.4,64.4
17,meghalaya,1960,0.1,11.1,38.7,45.9,315.2,454.8,553.7,349.2,479.4,60.9,29.3,3.9,2342.2,11.2,399.9,1837.0,94.0
18,orissa,1960,5.4,0.8,51.6,12.4,42.7,211.4,444.1,461.7,214.6,130.8,3.6,13.9,1593.0,6.2,106.8,1331.8,148.2
19,punjab,1960,14.2,0.1,33.3,4.7,4.0,44.1,243.1,234.1,8.6,0.5,0.0,20.3,606.9,14.3,42.0,529.9,20.8
20,rajasthan,1960,1.0,0.0,5.0,0.7,3.45,44.1,127.2,204.05,11.7,3.7,0.0,3.8,404.7,1.0,9.2,387.0,7.5
21,sikkim,1960,0.1,6.5,52.0,4.8,293.2,407.2,764.5,387.2,623.0,71.9,0.0,0.0,2610.5,6.6,350.0,2182.0,71.9
22,tamil nadu,1960,5.5,9.9,21.0,60.0,60.9,35.9,146.8,55.6,108.4,134.5,354.1,21.2,1013.9,15.4,141.9,346.7,509.9
23,tripura,1960,0.0,6.1,24.9,34.2,193.8,406.4,374.9,286.6,255.6,165.9,51.3,0.3,1799.9,6.1,252.8,1323.5,217.5
24,uttar pradesh,1960,10.6,0.05,35.1,2.6,5.85,70.05,372.95,354.55,134.6,162.2,0.3,0.95,1149.9,10.7,43.6,932.1,163.55
25,uttarakhand,1960,80.0,1.4,97.1,33.5,24.0,132.4,466.7,420.7,189.2,76.6,2.2,16.3,1540.1,81.5,154.6,1209.0,95.1
26,manipur,1960,0.0,6.1,24.9,34.2,193.8,406.4,374.9,286.6,255.6,165.9,51.3,0.3,1799.9,6.1,252.8,1323.5,217.5
27,mizoram,1960,0.0,6.1,24.9,34.2,193.8,406.4,374.9,286.6,255.6,165.9,51.3,0.3,1799.9,6.1,252.8,1323.5,217.5
28,nagaland,1960,0.0,6.1,24.9,34.2,193.8,406.4,374.9,286.6,255.6,165.9,51.3,0.3,1799.9,6.1,252.8,1323.5,217.5
