,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1954,0.3,0.0,9.0,8.0,37.5,129.7,218.5,205.7,266.5,263.0,0.0,15.3,1153.5,0.3,54.5,820.4,278.4
1,assam,1954,22.0,45.7,40.6,266.0,490.3,594.3,572.2,427.3,218.8,155.5,2.0,24.5,2859.1,67.6,796.9,1812.6,182.0
2,west bengal,1954,12.5,8.4,0.8,0.6,40.9,166.6,366.1,308.6,129.5,15.1,0.2,1.3,1050.5,20.9,42.3,970.7,16.6
3,chhattisgarh,1954,2.7,2.2,4.4,11.7,6.5,114.9,314.0,358.1,361.4,12.5,0.0,5.4,1193.7,4.9,22.5,1148.4,17.8
4,delhi,1954,26.1,91.0,10.1,0.4,3.9,26.7,152.3,45.6,136.6,43.9,0.3,0.0,537.0,117.1,14.5,361.2,44.2
5,goa,1954,0.0,2.4,3.5,7.2,3.9,581.5,1470.8,912.8,750.7,48.9,0.1,8.6,3790.3,2.4,14.6,3715.7,57.5
6,gujarat,1954,0.1,2.0,5.5,0.0,0.2,114.3,355.0,214.1,522.0,32.0,0.1,2.6,1248.0,2.2,5.7,1205.5,34.7
7,haryana,1954,26.1,91.0,10.1,0.4,3.9,26.7,152.3,45.6,136.6,43.9,0.3,0.0,537.0,117.1,14.5,361.2,44.2
8,himachal pradesh,1954,196.4,271.8,87.2,13.0,52.2,47.5,336.6,348.9,293.4,46.2,7.6,16.7,1717.6,468.3,152.4,1026.4,70.5
9,jammu & kashmir,1954,308.4,250.6,60.7,16.2,73.7,26.1,96.1,123.2,286.0,38.1,15.9,12.3,1307.1,559.0,150.5,531.4,66.2
10,jharkhand,1954,12.4,8.4,4.3,3.5,29.7,160.9,272.2,267.4,257.8,35.3,0.6,7.0,1059.5,20.8,37.6,958.3,42.9
11,karnataka,1954,0.77,0.17,15.8,39.77,87.3,417.93,624.1,339.0,185.63,120.4,0.43,14.03,1845.3,0.93,142.83,1566.63,134.8
12,kerala,1954,23.5,2.8,90.6,136.9,179.5,798.3,640.5,467.0,201.6,303.1,31.6,62.5,2938.0,26.3,407.0,2107.4,397.2
13,madhya pradesh,1954,14.45,12.05,5.9,1.6,0.55,75.55,324.2,236.35,406.05,11.35,0.15,0.3,1088.7,26.55,8.1,1042.2,11.85
14,maharashtra,1954,2.0,0.4,16.0,6.0,15.8,158.5,305.3,171.7,263.0,30.1,0.0,16.2,985.1,2.4,37.8,898.5,46.4
15,meghalaya,1954,22.0,45.7,40.6,266.0,490.3,594.3,572.2,427.3,218.8,155.5,2.0,24.5,2859.1,67.6,796.9,1812.6,182.0
16,orissa,1954,0.6,6.2,8.6,19.2,50.2,163.2,211.7,271.9,344.0,118.2,0.0,14.2,1208.0,6.8,78.1,990.8,132.4
17,punjab,1954,30.8,92.2,9.5,0.1,2.4,27.6,181.8,45.7,226.5,16.6,0.0,0.0,633.2,123.0,11.9,481.6,16.6
18,rajasthan,1954,2.75,16.5,2.7,0.0,0.45,29.35,175.2,56.6,161.2,12.8,0.7,0.0,458.15,19.25,3.15,422.3,13.5
19,sikkim,1954,15.7,10.2,10.0,71.1,308.9,841.5,961.5,496.2,250.8,85.6,0.7,3.5,3055.6,25.9,390.0,2549.9,89.7
20,tamil nadu,1954,77.5,2.7,58.2,54.2,77.9,35.5,118.5,147.2,34.0,271.0,32.6,107.0,1016.3,80.2,190.3,335.1,410.6
21,tripura,1954,12.8,52.4,37.7,165.3,300.2,619.8,491.4,558.3,361.7,294.2,2.4,8.8,2905.1,65.2,503.3,2031.2,305.4
22,uttar pradesh,1954,35.7,49.85,6.35,0.05,2.15,53.0,271.2,261.55,177.75,66.75,0.0,0.1,924.5,85.55,8.5,763.5,66.85
23,uttarakhand,1954,117.9,155.7,22.3,5.2,27.6,111.6,472.6,567.3,217.2,148.6,3.4,13.4,1862.9,273.6,55.0,1368.7,165.5
24,bihar,1954,12.8,52.4,37.7,165.3,300.2,619.8,491.4,558.3,361.7,294.2,2.4,8.8,2905.1,65.2,503.3,2031.2,305.4
25,arunachal pradesh,1954,12.8,52.4,37.7,165.3,300.2,619.8,491.4,558.3,361.7,294.2,2.4,8.8,2905.1,65.2,503.3,2031.2,305.4
26,manipur,1954,12.8,52.4,37.7,165.3,300.2,619.8,491.4,558.3,361.7,294.2,2.4,8.8,2905.1,65.2,503.3,2031.2,305.4
27,mizoram,1954,12.8,52.4,37.7,165.3,300.2,619.8,491.4,558.3,361.7,294.2,2.4,8.8,2905.1,65.2,503.3,2031.2,305.4
28,nagaland,1954,12.8,52.4,37.7,165.3,300.2,619.8,491.4,558.3,361.7,294.2,2.4,8.8,2905.1,65.2,503.3,2031.2,305.4
