,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1959,5.8,10.7,0.0,14.7,11.5,178.8,272.3,230.9,161.1,227.3,2.6,5.0,1120.7,16.4,26.3,843.1,234.9
1,arunachal pradesh,1959,83.2,137.9,104.5,146.4,671.8,812.9,1137.7,333.2,508.8,247.0,12.1,0.0,4195.5,221.1,922.7,2792.6,259.1
2,assam,1959,30.8,45.6,109.9,144.1,470.6,517.6,364.2,255.9,286.8,301.7,8.3,0.2,2535.8,76.4,724.6,1424.6,310.1
3,west bengal,1959,66.65,9.2,40.8,69.9,155.05,387.2,405.95,310.1,412.6,338.1,0.6,0.25,2196.5,75.9,265.8,1515.95,339.0
4,bihar,1959,81.2,1.5,9.4,18.6,35.7,132.3,245.8,264.2,157.1,233.8,0.0,0.1,1179.6,82.7,63.7,799.3,233.9
5,chhattisgarh,1959,32.0,3.3,0.2,3.6,15.5,180.4,408.9,473.1,357.9,69.0,0.1,0.3,1544.2,35.2,19.3,1420.3,69.4
6,delhi,1959,28.4,8.0,3.8,0.4,13.2,25.3,103.8,163.8,102.8,16.1,19.3,0.1,484.9,36.4,17.4,395.7,35.4
7,goa,1959,0.0,0.0,0.0,6.0,36.2,750.1,1357.1,690.9,521.8,201.4,24.8,0.3,3588.6,0.0,42.2,3319.9,226.5
8,gujarat,1959,0.0,0.0,0.0,2.8,1.4,98.0,632.6,321.8,377.6,121.7,4.7,0.0,1560.7,0.0,4.2,1430.1,126.4
9,haryana,1959,28.4,8.0,3.8,0.4,13.2,25.3,103.8,163.8,102.8,16.1,19.3,0.1,484.9,36.4,17.4,395.7,35.4
10,himachal pradesh,1959,136.1,243.1,94.7,43.3,52.8,52.0,418.6,243.7,219.5,81.7,53.9,1.0,1640.3,379.2,190.8,933.8,136.5
11,jammu & kashmir,1959,113.5,120.8,114.6,33.3,57.4,19.8,454.6,243.7,243.0,47.3,85.2,17.0,1550.3,234.3,205.3,961.2,149.6
12,jharkhand,1959,51.6,5.6,5.2,17.5,56.4,188.5,332.6,305.8,363.9,272.8,0.0,0.0,1599.9,57.1,79.0,1190.9,272.8
13,karnataka,1959,0.1,0.83,0.3,27.27,112.67,471.13,769.23,322.3,296.2,61.0,32.83,9.53,2103.4,0.93,140.23,1858.87,103.37
14,kerala,1959,3.0,21.4,6.3,150.7,347.2,872.8,1155.7,397.3,405.5,200.4,151.9,34.0,3746.0,24.3,504.2,2831.2,386.3
15,madhya pradesh,1959,36.05,1.95,0.8,6.05,26.1,80.1,416.65,361.55,242.75,66.2,3.65,0.0,1241.9,38.0,32.95,1101.1,69.9
16,maharashtra,1959,2.4,0.0,0.0,16.8,39.3,174.7,344.3,199.0,202.7,84.7,54.9,0.1,1118.9,2.4,56.1,920.7,139.7
17,meghalaya,1959,30.8,45.6,109.9,144.1,470.6,517.6,364.2,255.9,286.8,301.7,8.3,0.2,2535.8,76.4,724.6,1424.6,310.1
18,orissa,1959,28.5,2.4,2.7,22.2,47.1,202.7,357.4,341.6,316.5,170.5,1.5,2.7,1495.9,30.9,72.1,1218.2,174.7
19,punjab,1959,43.3,21.4,10.0,4.8,20.3,21.5,188.0,210.1,133.9,24.0,21.9,0.5,699.8,64.7,35.2,553.5,46.4
20,rajasthan,1959,3.35,1.45,0.5,4.4,21.75,25.95,185.75,163.1,123.6,24.55,6.3,0.15,560.75,4.8,26.7,498.3,31.0
21,sikkim,1959,99.8,5.7,64.3,111.6,218.7,565.9,538.6,291.7,337.9,345.0,0.9,0.1,2580.1,105.5,394.6,1734.2,346.0
22,tamil nadu,1959,3.7,34.8,0.1,51.4,68.2,83.5,60.6,62.1,99.1,187.0,190.4,53.4,894.3,38.5,119.7,305.3,430.8
23,tripura,1959,39.9,77.7,148.0,74.0,260.0,378.5,396.3,357.3,239.1,352.8,0.1,3.9,2327.6,117.6,482.0,1371.2,356.8
24,uttar pradesh,1959,49.75,4.05,5.25,2.7,35.05,31.65,218.8,277.85,96.35,88.05,9.25,0.0,818.75,53.8,43.0,624.65,97.25
25,uttarakhand,1959,68.0,93.3,58.1,20.3,49.0,118.8,483.5,442.3,294.6,87.9,26.2,0.9,1743.0,161.2,127.4,1339.3,115.0
26,manipur,1959,39.9,77.7,148.0,74.0,260.0,378.5,396.3,357.3,239.1,352.8,0.1,3.9,2327.6,117.6,482.0,1371.2,356.8
27,mizoram,1959,39.9,77.7,148.0,74.0,260.0,378.5,396.3,357.3,239.1,352.8,0.1,3.9,2327.6,117.6,482.0,1371.2,356.8
28,nagaland,1959,39.9,77.7,148.0,74.0,260.0,378.5,396.3,357.3,239.1,352.8,0.1,3.9,2327.6,117.6,482.0,1371.2,356.8
