,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1999,0.1,2.7,0.2,11.0,74.3,126.4,154.2,136.6,137.5,153.9,28.3,0.0,825.1,2.8,85.4,554.7,182.2
1,arunachal pradesh,1999,7.9,6.1,40.4,159.6,343.2,450.0,376.9,438.1,254.0,207.9,28.3,4.3,2316.6,14.0,543.2,1519.0,240.4
2,assam,1999,2.4,0.5,38.7,150.6,466.8,429.0,596.7,487.5,196.9,208.6,14.1,2.3,2594.2,2.9,656.1,1710.2,225.0
3,west bengal,1999,4.4,3.45,9.75,83.25,276.65,409.65,618.45,563.5,435.95,220.65,12.2,2.25,2640.15,7.85,369.65,2027.55,235.1
4,bihar,1999,0.1,0.2,0.4,3.8,83.6,265.1,380.8,347.5,199.6,114.1,6.9,0.6,1402.7,0.3,87.8,1192.9,121.7
5,chhattisgarh,1999,0.0,3.1,0.1,0.0,31.5,222.5,310.0,408.7,253.7,91.2,1.3,0.6,1322.6,3.1,31.6,1194.9,93.0
6,delhi,1999,31.7,0.7,1.4,0.0,20.1,42.2,109.8,78.7,54.7,4.8,0.0,0.4,344.4,32.4,21.5,285.4,5.1
7,goa,1999,0.0,0.0,0.0,0.0,67.1,978.7,1105.1,283.7,297.1,179.7,0.7,0.0,2912.1,0.0,67.1,2664.5,180.4
8,gujarat,1999,0.0,2.0,0.0,0.0,7.4,158.0,219.4,55.1,57.2,69.5,0.0,0.0,568.4,2.0,7.4,489.6,69.5
9,haryana,1999,31.7,0.7,1.4,0.0,20.1,42.2,109.8,78.7,54.7,4.8,0.0,0.4,344.4,32.4,21.5,285.4,5.1
10,himachal pradesh,1999,109.2,54.3,33.4,7.1,98.3,104.7,304.1,284.6,111.4,6.4,28.9,2.5,1144.9,163.5,138.8,804.8,37.8
11,jammu & kashmir,1999,183.5,56.0,91.6,24.3,47.6,51.9,133.8,145.0,84.8,3.5,68.4,0.2,890.3,239.4,163.5,415.5,72.0
12,jharkhand,1999,0.6,0.1,0.1,1.5,95.4,240.2,416.0,373.1,315.8,140.6,3.3,0.2,1586.9,0.7,97.0,1345.1,144.1
13,karnataka,1999,0.03,2.8,0.83,17.73,185.23,358.93,648.67,248.9,130.67,254.33,13.97,1.33,1863.43,2.83,203.8,1387.17,269.63
14,kerala,1999,1.8,23.8,21.4,111.6,453.2,607.3,700.4,266.3,88.0,567.9,68.1,4.9,2914.6,25.5,586.2,1661.9,640.9
15,madhya pradesh,1999,1.2,26.1,0.0,0.0,4.65,124.75,310.15,271.95,426.75,82.6,0.15,0.0,1248.3,27.35,4.65,1133.6,82.75
16,maharashtra,1999,0.0,6.7,0.0,0.1,39.2,225.3,262.5,85.4,169.0,177.6,0.0,0.0,965.7,6.7,39.3,742.1,177.7
17,meghalaya,1999,2.4,0.5,38.7,150.6,466.8,429.0,596.7,487.5,196.9,208.6,14.1,2.3,2594.2,2.9,656.1,1710.2,225.0
18,orissa,1999,0.1,0.7,0.9,3.2,164.8,222.9,270.2,325.9,266.4,215.4,13.9,0.0,1484.3,0.8,168.9,1085.3,229.3
19,punjab,1999,43.4,5.6,4.3,0.0,22.6,35.6,139.6,82.0,30.7,0.5,0.1,0.2,364.4,49.0,26.8,287.9,0.7
20,rajasthan,1999,4.0,4.0,0.15,0.05,22.8,38.6,123.2,66.2,35.8,11.55,0.0,0.05,306.35,8.0,23.0,263.75,11.6
21,sikkim,1999,8.7,6.2,17.9,156.0,335.4,550.5,831.7,751.6,404.1,246.0,10.7,4.5,3323.3,14.9,509.3,2537.9,261.2
22,tamil nadu,1999,8.3,24.1,3.9,56.9,74.5,46.4,55.3,74.8,73.1,268.9,182.8,53.6,922.6,32.3,135.3,249.6,505.3
23,tripura,1999,2.2,0.0,33.5,26.3,397.5,358.4,422.7,391.3,338.5,227.7,16.5,18.3,2233.0,2.2,457.3,1510.9,262.6
24,uttar pradesh,1999,14.0,3.95,0.0,0.1,15.95,89.45,234.65,221.0,236.35,52.2,0.55,1.35,869.6,18.0,16.05,781.45,54.15
25,uttarakhand,1999,33.0,11.4,1.4,1.2,50.5,158.9,389.0,285.5,217.9,32.0,0.1,4.7,1185.5,44.4,53.1,1051.2,36.8
26,manipur,1999,2.2,0.0,33.5,26.3,397.5,358.4,422.7,391.3,338.5,227.7,16.5,18.3,2233.0,2.2,457.3,1510.9,262.6
27,mizoram,1999,2.2,0.0,33.5,26.3,397.5,358.4,422.7,391.3,338.5,227.7,16.5,18.3,2233.0,2.2,457.3,1510.9,262.6
28,nagaland,1999,2.2,0.0,33.5,26.3,397.5,358.4,422.7,391.3,338.5,227.7,16.5,18.3,2233.0,2.2,457.3,1510.9,262.6
