,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1962,3.7,8.7,0.9,34.6,69.6,121.1,231.3,179.1,288.1,357.6,35.8,15.0,1345.5,12.3,105.1,819.6,408.5
1,arunachal pradesh,1962,37.2,87.1,45.1,250.3,601.9,1088.8,758.1,1405.9,222.4,255.6,,,,124.3,897.3,3475.2,
2,assam,1962,24.9,27.6,17.3,134.7,369.0,601.4,338.8,509.8,137.4,118.2,11.1,5.8,2295.9,52.5,521.1,1587.3,135.0
3,west bengal,1962,20.9,17.4,10.2,55.85,199.5,361.35,378.85,436.25,256.55,109.2,0.2,1.35,1847.65,38.3,265.6,1433.05,110.7
4,bihar,1962,13.0,7.8,9.5,20.8,38.8,156.4,244.3,395.4,216.3,72.5,0.0,3.2,1178.1,20.8,69.1,1012.4,75.7
5,chhattisgarh,1962,3.8,15.8,10.4,23.8,28.0,130.5,371.6,276.1,210.0,26.3,2.0,26.4,1124.7,19.6,62.3,988.1,54.7
6,delhi,1962,21.1,10.4,7.7,1.3,1.5,14.0,144.7,111.5,189.4,0.0,2.9,6.5,511.0,31.5,10.5,459.6,9.4
7,goa,1962,0.2,0.0,0.1,0.7,129.5,435.5,1355.1,880.4,525.9,48.8,12.8,96.2,3485.1,0.2,130.3,3196.8,157.9
8,gujarat,1962,0.0,0.0,1.4,1.3,2.3,49.3,298.8,181.0,227.1,0.0,8.9,2.9,773.0,0.0,5.0,756.2,11.8
9,haryana,1962,21.1,10.4,7.7,1.3,1.5,14.0,144.7,111.5,189.4,0.0,2.9,6.5,511.0,31.5,10.5,459.6,9.4
10,himachal pradesh,1962,45.0,102.9,82.9,102.6,55.4,86.5,242.7,255.8,303.7,5.8,66.5,43.8,1393.5,147.9,240.9,888.6,116.1
11,jammu & kashmir,1962,20.5,97.0,51.0,117.5,34.0,41.1,132.7,137.1,171.3,11.9,52.7,63.5,930.3,117.4,202.5,482.3,128.1
12,jharkhand,1962,8.2,15.0,4.3,31.1,26.5,167.4,251.5,265.5,213.5,55.8,0.0,8.9,1047.7,23.2,61.9,897.9,64.8
13,karnataka,1962,0.53,5.1,2.83,57.23,176.8,184.53,586.13,498.03,242.77,205.47,24.5,70.53,2054.67,5.63,236.93,1511.5,300.6
14,kerala,1962,28.4,54.7,39.6,95.1,472.4,244.9,951.1,510.7,394.9,475.6,31.5,76.9,3375.8,83.1,607.1,2101.6,584.0
15,madhya pradesh,1962,9.75,14.0,14.65,8.95,6.8,35.95,317.95,266.35,271.4,0.75,4.95,35.65,987.15,23.8,30.35,891.7,41.35
16,maharashtra,1962,0.2,0.1,6.7,12.9,57.2,46.8,287.5,164.0,199.9,51.9,23.0,48.8,899.0,0.3,76.8,698.3,123.6
17,meghalaya,1962,24.9,27.6,17.3,134.7,369.0,601.4,338.8,509.8,137.4,118.2,11.1,5.8,2295.9,52.5,521.1,1587.3,135.0
18,orissa,1962,8.3,5.1,19.8,35.9,34.1,192.7,379.0,263.2,237.3,164.0,2.5,4.7,1346.5,13.4,89.8,1072.2,171.2
19,punjab,1962,39.6,14.2,43.2,4.2,4.7,26.0,167.5,126.8,321.2,0.5,14.8,6.7,769.3,53.8,52.1,641.5,22.0
20,rajasthan,1962,0.95,0.85,5.7,2.2,2.5,4.2,194.45,119.05,97.45,0.0,0.95,4.95,433.3,1.8,10.45,415.2,5.9
21,sikkim,1962,33.0,21.7,14.4,57.2,318.7,537.1,516.6,663.2,279.5,77.4,0.4,2.6,2521.7,54.7,390.3,1996.4,80.3
22,tamil nadu,1962,10.0,23.6,13.6,48.4,114.1,44.0,56.7,130.5,114.8,275.7,63.1,47.1,941.6,33.6,176.2,345.9,385.9
23,tripura,1962,11.2,26.6,5.4,139.8,156.6,554.6,298.8,356.6,142.5,130.4,0.0,0.0,1822.5,37.8,301.9,1352.4,130.4
24,uttar pradesh,1962,31.3,17.8,12.15,2.8,2.7,63.8,223.75,333.05,240.0,1.2,0.8,5.75,935.1,49.1,17.65,860.55,7.75
25,uttarakhand,1962,79.5,86.3,68.7,27.3,21.5,150.9,402.2,398.2,341.5,8.6,29.0,33.9,1647.4,165.8,117.4,1292.8,71.5
26,manipur,1962,11.2,26.6,5.4,139.8,156.6,554.6,298.8,356.6,142.5,130.4,0.0,0.0,1822.5,37.8,301.9,1352.4,130.4
27,mizoram,1962,11.2,26.6,5.4,139.8,156.6,554.6,298.8,356.6,142.5,130.4,0.0,0.0,1822.5,37.8,301.9,1352.4,130.4
28,nagaland,1962,11.2,26.6,5.4,139.8,156.6,554.6,298.8,356.6,142.5,130.4,0.0,0.0,1822.5,37.8,301.9,1352.4,130.4
