,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andhra pradesh,1992,13.1,4.3,0.0,9.1,45.5,75.6,208.4,207.2,145.8,147.5,144.4,0.0,1001.0,17.4,54.6,637.1,291.8
1,arunachal pradesh,1992,33.2,128.9,184.6,196.4,239.2,522.9,557.2,294.3,328.2,201.5,11.5,8.9,2707.0,162.1,620.3,1702.7,221.8
2,assam,1992,14.7,46.3,62.0,114.5,292.3,450.9,491.4,339.3,296.9,125.0,14.3,12.1,2259.8,61.1,468.8,1578.5,151.4
3,west bengal,1992,12.0,48.1,13.05,54.5,190.2,284.0,571.95,356.05,251.5,95.85,4.7,4.85,1886.7,60.1,257.75,1463.55,105.35
4,bihar,1992,2.6,3.1,0.1,2.6,61.1,83.9,284.8,219.2,85.9,52.4,1.4,0.4,797.6,5.8,63.8,673.8,54.2
5,chhattisgarh,1992,0.1,0.3,0.5,1.9,5.4,137.1,401.3,419.1,180.0,7.9,3.0,0.0,1156.6,0.4,7.8,1137.5,10.9
6,delhi,1992,20.3,16.4,0.5,1.2,7.8,17.2,124.5,171.6,59.0,3.8,7.2,0.0,429.7,36.7,9.6,372.3,11.1
7,goa,1992,0.0,0.0,0.0,0.0,6.2,493.0,822.9,1093.1,343.4,79.0,2.8,0.0,2840.4,0.0,6.2,2752.4,81.8
8,gujarat,1992,0.8,0.0,0.0,0.0,0.9,132.8,256.3,244.4,244.1,19.2,2.5,0.0,901.1,0.8,0.9,877.7,21.7
9,haryana,1992,20.3,16.4,0.5,1.2,7.8,17.2,124.5,171.6,59.0,3.8,7.2,0.0,429.7,36.7,9.6,372.3,11.1
10,himachal pradesh,1992,123.9,75.8,199.4,36.9,83.9,53.0,277.5,374.0,127.6,7.0,19.4,4.7,1383.1,199.7,320.1,832.2,31.1
11,jammu & kashmir,1992,161.9,91.2,194.7,86.8,110.7,44.6,168.8,306.1,226.6,22.6,36.4,27.6,1478.1,253.2,392.2,746.1,86.6
12,jharkhand,1992,2.3,6.1,0.6,8.8,51.8,129.8,295.7,265.2,148.5,22.5,1.6,0.3,933.0,8.3,61.2,839.2,24.3
13,karnataka,1992,0.07,0.1,0.0,19.5,68.0,416.87,463.2,478.13,194.97,105.03,171.23,0.07,1917.17,0.13,87.53,1553.2,276.3
14,kerala,1992,2.4,0.9,0.1,43.0,218.4,819.3,767.8,508.0,297.5,290.7,287.6,3.7,3239.5,3.4,261.6,2392.5,582.1
15,madhya pradesh,1992,0.05,0.1,0.3,0.25,6.45,44.7,253.6,390.05,170.75,35.3,1.15,0.0,902.65,0.15,7.0,859.1,36.45
16,maharashtra,1992,0.0,0.0,0.0,2.1,5.1,146.9,190.6,248.6,132.1,55.6,10.1,0.0,791.3,0.0,7.3,718.2,65.7
17,meghalaya,1992,14.7,46.3,62.0,114.5,292.3,450.9,491.4,339.3,296.9,125.0,14.3,12.1,2259.8,61.1,468.8,1578.5,151.4
18,orissa,1992,6.1,16.9,1.7,16.1,66.0,177.2,394.9,385.1,191.8,63.7,9.9,0.0,1329.5,23.0,83.8,1149.1,73.6
19,punjab,1992,38.8,34.2,11.9,2.2,8.6,24.7,144.5,146.5,50.0,3.2,13.0,0.5,478.2,73.0,22.7,365.7,16.8
20,rajasthan,1992,8.35,4.85,2.1,0.6,7.95,13.05,185.55,188.7,134.6,23.8,4.7,0.4,574.7,13.2,10.65,521.95,28.9
21,sikkim,1992,10.0,46.7,26.0,84.0,253.4,328.1,736.3,458.0,276.4,125.5,5.0,9.5,2358.8,56.7,363.4,1798.8,140.0
22,tamil nadu,1992,3.1,0.2,0.0,22.5,58.3,66.4,77.9,59.9,157.3,123.9,297.2,52.1,918.7,3.3,80.8,361.4,473.2
23,tripura,1992,4.4,67.1,23.3,95.7,250.2,343.8,439.1,397.2,323.6,243.2,25.4,8.5,2221.4,71.5,369.2,1503.6,277.1
24,uttar pradesh,1992,11.6,9.2,2.15,0.75,10.95,38.65,220.1,269.65,185.25,85.65,8.1,0.0,842.0,20.8,13.8,713.65,93.75
25,uttarakhand,1992,71.3,32.5,46.1,2.9,31.5,117.5,254.4,385.1,152.4,9.0,5.4,0.0,1108.1,103.8,80.5,909.4,14.5
26,manipur,1992,4.4,67.1,23.3,95.7,250.2,343.8,439.1,397.2,323.6,243.2,25.4,8.5,2221.4,71.5,369.2,1503.6,277.1
27,mizoram,1992,4.4,67.1,23.3,95.7,250.2,343.8,439.1,397.2,323.6,243.2,25.4,8.5,2221.4,71.5,369.2,1503.6,277.1
28,nagaland,1992,4.4,67.1,23.3,95.7,250.2,343.8,439.1,397.2,323.6,243.2,25.4,8.5,2221.4,71.5,369.2,1503.6,277.1
