,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1902,0.0,159.8,12.2,0.0,446.1,537.1,228.9,753.7,666.2,197.2,359.0,160.5,3520.7,159.8,458.3,2185.9,716.7
1,assam & meghalaya,1902,9.3,10.2,105.6,350.0,262.1,620.7,510.8,536.0,441.3,97.0,7.8,1.3,2952.1,19.4,717.6,2108.9,106.2
2,naga mani mizo tripura,1902,4.8,0.5,36.3,297.8,215.5,480.1,392.4,312.8,318.7,102.4,8.9,4.7,2175.0,5.2,549.7,1504.0,116.0
3,sub himalayan west bengal & sikkim,1902,1.2,0.7,87.1,126.1,271.3,539.2,671.0,603.8,799.9,74.4,5.6,0.0,3180.4,1.9,484.6,2613.9,80.1
4,gangetic west bengal,1902,0.0,1.2,44.2,103.8,161.6,140.9,347.8,264.8,230.5,32.5,10.4,9.9,1347.7,1.2,309.6,984.0,52.9
5,orissa,1902,3.4,0.2,14.2,101.1,56.7,108.3,437.4,349.1,202.7,33.2,13.0,29.6,1349.0,3.5,172.1,1097.6,75.8
6,jharkhand,1902,4.2,7.7,13.2,28.5,59.8,89.9,456.1,204.9,306.6,17.6,5.9,3.2,1197.6,11.9,101.5,1057.5,26.7
7,bihar,1902,4.6,0.7,24.3,17.3,66.3,118.2,361.0,225.5,358.7,28.5,1.1,0.0,1206.2,5.2,107.9,1063.4,29.6
8,east uttar pradesh,1902,6.1,2.3,2.4,2.0,21.4,32.5,411.5,155.4,257.2,13.2,1.2,0.0,905.2,8.3,25.9,856.6,14.5
9,west uttar pradesh,1902,4.6,4.6,0.6,4.8,7.2,54.5,325.9,180.6,143.1,9.6,0.9,0.2,736.6,9.2,12.7,704.1,10.6
10,uttarakhand,1902,0.0,17.0,52.2,63.7,52.1,113.1,444.1,327.5,220.4,31.9,2.1,0.0,1324.2,17.1,168.1,1105.1,34.0
11,haryana delhi & chandigarh,1902,0.0,0.7,2.9,10.2,15.8,74.6,149.3,97.1,59.8,9.3,0.0,0.0,419.8,0.7,28.9,380.9,9.3
12,punjab,1902,0.0,0.8,9.9,10.9,29.6,49.9,125.6,94.9,67.2,9.0,0.0,0.1,398.0,0.8,50.4,337.7,9.1
13,himachal pradesh,1902,6.5,27.0,104.4,76.2,61.3,78.8,258.6,199.3,113.4,23.6,2.5,0.0,951.6,33.6,241.9,650.0,26.1
14,jammu & kashmir,1902,6.5,9.7,91.3,100.5,70.7,113.3,108.4,136.9,62.2,15.1,44.0,1.8,760.5,16.2,262.5,420.9,60.9
15,west rajasthan,1902,0.0,0.0,0.0,0.5,4.0,49.1,27.0,71.3,41.8,1.8,0.0,0.0,195.6,0.0,4.5,189.2,1.8
16,east rajasthan,1902,4.1,0.7,0.0,1.8,9.9,34.6,247.6,116.7,145.6,14.4,0.0,2.8,578.3,4.8,11.7,544.5,17.2
17,west madhya pradesh,1902,22.1,8.4,0.0,2.0,5.9,35.9,401.9,179.4,194.1,37.9,10.0,14.2,911.7,30.5,8.0,811.2,62.0
18,east madhya pradesh,1902,14.9,8.9,0.0,3.6,2.7,28.0,411.9,227.0,236.6,17.0,27.6,6.1,984.2,23.8,6.2,903.5,50.7
