,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1992,75.9,10.9,0.0,5.1,241.7,392.0,348.2,372.3,323.7,257.3,64.3,7.2,2098.7,86.8,246.8,1436.2,328.8
1,arunachal pradesh,1992,33.2,128.9,184.6,196.4,239.2,522.9,557.2,294.3,328.2,201.5,11.5,8.9,2707.0,162.1,620.3,1702.7,221.8
2,assam & meghalaya,1992,14.7,46.3,62.0,114.5,292.3,450.9,491.4,339.3,296.9,125.0,14.3,12.1,2259.8,61.1,468.8,1578.5,151.4
3,naga mani mizo tripura,1992,4.4,67.1,23.3,95.7,250.2,343.8,439.1,397.2,323.6,243.2,25.4,8.5,2221.4,71.5,369.2,1503.6,277.1
4,sub himalayan west bengal & sikkim,1992,10.0,46.7,26.0,84.0,253.4,328.1,736.3,458.0,276.4,125.5,5.0,9.5,2358.8,56.7,363.4,1798.8,140.0
5,gangetic west bengal,1992,14.0,49.5,0.1,25.0,127.0,239.9,407.6,254.1,226.6,66.2,4.4,0.2,1414.6,63.5,152.1,1128.3,70.7
6,orissa,1992,6.1,16.9,1.7,16.1,66.0,177.2,394.9,385.1,191.8,63.7,9.9,0.0,1329.5,23.0,83.8,1149.1,73.6
7,jharkhand,1992,2.3,6.1,0.6,8.8,51.8,129.8,295.7,265.2,148.5,22.5,1.6,0.3,933.0,8.3,61.2,839.2,24.3
8,bihar,1992,2.6,3.1,0.1,2.6,61.1,83.9,284.8,219.2,85.9,52.4,1.4,0.4,797.6,5.8,63.8,673.8,54.2
9,east uttar pradesh,1992,9.0,8.7,0.3,1.2,14.0,51.4,243.3,233.2,191.1,103.9,7.3,0.0,863.4,17.7,15.5,719.0,111.2
10,west uttar pradesh,1992,14.2,9.7,4.0,0.3,7.9,25.9,196.9,306.1,179.4,67.4,8.9,0.0,820.6,23.9,12.1,708.3,76.3
11,uttarakhand,1992,71.3,32.5,46.1,2.9,31.5,117.5,254.4,385.1,152.4,9.0,5.4,0.0,1108.1,103.8,80.5,909.4,14.5
12,haryana delhi & chandigarh,1992,20.3,16.4,0.5,1.2,7.8,17.2,124.5,171.6,59.0,3.8,7.2,0.0,429.7,36.7,9.6,372.3,11.1
13,punjab,1992,38.8,34.2,11.9,2.2,8.6,24.7,144.5,146.5,50.0,3.2,13.0,0.5,478.2,73.0,22.7,365.7,16.8
14,himachal pradesh,1992,123.9,75.8,199.4,36.9,83.9,53.0,277.5,374.0,127.6,7.0,19.4,4.7,1383.1,199.7,320.1,832.2,31.1
15,jammu & kashmir,1992,161.9,91.2,194.7,86.8,110.7,44.6,168.8,306.1,226.6,22.6,36.4,27.6,1478.1,253.2,392.2,746.1,86.6
16,west rajasthan,1992,9.6,7.4,1.3,0.7,5.5,8.1,126.2,117.2,143.4,5.4,0.9,0.1,425.8,17.0,7.5,394.9,6.4
17,east rajasthan,1992,7.1,2.3,2.9,0.5,10.4,18.0,244.9,260.2,125.8,42.2,8.5,0.7,723.6,9.4,13.8,649.0,51.4
18,west madhya pradesh,1992,0.1,0.2,0.1,0.1,5.8,51.0,211.8,314.4,105.9,62.7,2.2,0.0,754.2,0.2,6.0,683.1,64.9
19,east madhya pradesh,1992,0.0,0.0,0.5,0.4,7.1,38.4,295.4,465.7,235.6,7.9,0.1,0.0,1051.1,0.1,8.0,1035.1,8.0
20,gujarat region,1992,0.8,0.0,0.0,0.0,0.9,132.8,256.3,244.4,244.1,19.2,2.5,0.0,901.1,0.8,0.9,877.7,21.7
21,saurashtra & kutch,1992,1.8,0.2,0.0,0.0,0.1,45.1,343.2,111.9,88.7,9.5,0.2,0.0,600.7,2.0,0.1,588.9,9.7
22,konkan & goa,1992,0.0,0.0,0.0,0.0,6.2,493.0,822.9,1093.1,343.4,79.0,2.8,0.0,2840.4,0.0,6.2,2752.4,81.8
23,madhya maharashtra,1992,0.0,0.0,0.0,2.1,5.1,146.9,190.6,248.6,132.1,55.6,10.1,0.0,791.3,0.0,7.3,718.2,65.7
24,matathwada,1992,0.0,0.0,0.0,3.5,6.7,217.9,79.4,203.0,140.4,52.2,23.5,0.0,726.6,0.0,10.2,640.6,75.7
25,vidarbha,1992,0.2,0.5,0.4,2.9,5.7,167.9,241.3,565.5,116.1,35.9,12.4,0.0,1148.6,0.6,9.0,1090.8,48.2
26,chhattisgarh,1992,0.1,0.3,0.5,1.9,5.4,137.1,401.3,419.1,180.0,7.9,3.0,0.0,1156.6,0.4,7.8,1137.5,10.9
27,coastal andhra pradesh,1992,13.1,4.3,0.0,9.1,45.5,75.6,208.4,207.2,145.8,147.5,144.4,0.0,1001.0,17.4,54.6,637.1,291.8
28,telangana,1992,4.8,0.0,2.5,10.7,20.6,180.5,180.5,271.8,99.0,47.0,46.1,0.0,863.5,4.8,33.9,731.8,93.1
29,rayalseema,1992,7.7,0.0,0.0,17.1,41.5,39.3,90.5,89.9,73.5,89.3,142.7,4.6,596.0,7.7,58.6,293.2,236.6
30,tamil nadu,1992,3.1,0.2,0.0,22.5,58.3,66.4,77.9,59.9,157.3,123.9,297.2,52.1,918.7,3.3,80.8,361.4,473.2
31,coastal karnataka,1992,0.0,0.0,0.0,17.2,77.0,873.2,1087.5,1097.5,354.3,133.6,241.8,0.0,3882.2,0.0,94.2,3412.6,375.4
32,north interior karnataka,1992,0.0,0.0,0.0,12.7,48.1,108.0,100.0,121.0,85.1,68.0,125.4,0.0,668.3,0.0,60.9,414.1,193.3
33,south interior karnataka,1992,0.2,0.3,0.0,28.6,78.9,269.4,202.1,215.9,145.5,113.5,146.5,0.2,1201.0,0.4,107.5,832.9,260.2
34,kerala,1992,2.4,0.9,0.1,43.0,218.4,819.3,767.8,508.0,297.5,290.7,287.6,3.7,3239.5,3.4,261.6,2392.5,582.1
35,lakshadweep,1992,4.0,0.1,0.0,3.3,128.1,346.6,363.0,373.3,95.1,120.4,69.3,31.7,1534.9,4.1,131.4,1178.0,221.4
