,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1977,79.7,43.2,6.1,6.9,275.3,339.3,341.1,345.5,467.1,263.6,153.3,67.1,2388.2,122.9,288.3,1492.9,484.1
1,arunachal pradesh,1977,71.2,133.5,209.3,560.2,417.8,543.5,484.7,610.1,311.9,213.5,141.0,77.7,3774.3,204.6,1187.3,1950.2,432.2
2,assam & meghalaya,1977,9.1,16.2,74.4,375.1,391.6,405.0,461.3,461.9,176.9,175.7,47.7,21.8,2616.6,25.2,841.1,1505.2,245.2
3,naga mani mizo tripura,1977,14.2,34.9,27.7,383.8,303.7,452.0,389.1,355.8,193.0,149.6,38.2,16.6,2358.5,49.1,715.1,1389.9,204.4
4,sub himalayan west bengal & sikkim,1977,6.6,16.0,67.6,245.6,308.1,466.0,502.9,627.8,316.0,263.7,60.8,25.3,2906.5,22.6,621.3,1912.7,349.8
5,gangetic west bengal,1977,11.7,24.2,7.3,89.9,176.4,409.4,450.9,329.4,171.3,86.6,48.0,35.5,1840.6,35.9,273.6,1361.0,170.1
6,orissa,1977,4.9,5.0,5.4,50.7,124.9,181.4,355.4,335.7,256.6,61.5,87.0,9.4,1477.9,9.9,181.1,1129.1,157.8
7,jharkhand,1977,19.2,8.1,3.8,47.9,102.5,281.1,458.3,316.4,184.8,50.3,27.3,21.8,1521.5,27.3,154.2,1240.7,99.3
8,bihar,1977,5.3,2.9,1.3,17.0,83.7,102.5,375.5,266.0,121.0,147.1,8.1,17.3,1147.5,8.1,101.9,865.0,172.5
9,east uttar pradesh,1977,10.3,3.7,0.1,9.8,30.9,57.9,397.2,193.5,128.5,66.4,0.7,15.1,914.1,14.1,40.8,777.1,82.2
10,west uttar pradesh,1977,15.9,2.8,0.2,20.0,22.7,78.5,440.6,192.3,176.1,27.8,0.3,17.2,994.3,18.7,42.8,887.5,45.3
11,uttarakhand,1977,47.0,7.8,4.5,65.2,101.1,122.0,487.0,292.3,208.3,30.1,2.9,48.1,1416.3,54.7,170.8,1109.6,81.1
12,haryana delhi & chandigarh,1977,50.1,1.5,0.8,22.8,23.6,50.6,288.4,165.7,118.3,8.4,0.5,9.4,740.1,51.6,47.2,623.1,18.3
13,punjab,1977,37.7,0.5,1.0,37.1,41.9,62.3,208.1,175.9,120.1,6.6,0.4,21.1,712.6,38.2,80.0,566.4,28.0
14,himachal pradesh,1977,85.5,4.7,12.9,97.5,87.2,86.1,339.7,236.4,197.1,18.8,9.9,69.2,1245.0,90.2,197.6,859.3,97.9
15,jammu & kashmir,1977,150.2,21.3,21.1,145.3,68.8,56.5,183.7,115.0,63.2,36.1,20.8,73.1,955.0,171.5,235.2,418.4,130.0
16,west rajasthan,1977,8.1,0.6,0.1,4.9,11.7,91.4,146.4,51.1,73.6,0.2,0.7,0.4,389.4,8.7,16.7,362.6,1.4
17,east rajasthan,1977,10.8,2.3,0.1,6.4,18.9,112.7,394.9,223.1,115.1,1.1,1.9,0.2,887.5,13.1,25.3,845.8,3.2
18,west madhya pradesh,1977,2.5,5.3,4.9,3.0,10.3,157.3,265.3,316.1,188.8,12.5,35.2,1.6,1002.7,7.8,18.2,927.4,49.4
19,east madhya pradesh,1977,10.3,4.6,4.6,7.4,7.7,275.8,340.2,420.5,167.9,61.7,66.6,4.9,1372.2,14.9,19.7,1204.4,133.2
20,gujarat region,1977,3.9,0.1,0.2,0.1,15.4,310.2,565.2,242.9,160.0,0.7,8.9,0.0,1307.7,4.0,15.8,1278.3,9.6
21,saurashtra & kutch,1977,1.0,0.0,0.0,0.0,7.7,161.0,198.2,88.6,98.9,0.9,7.8,0.0,564.1,1.0,7.7,546.6,8.8
22,konkan & goa,1977,0.0,0.0,0.8,1.3,10.3,583.0,1384.6,580.5,386.9,77.0,78.8,0.2,3103.3,0.0,12.3,2935.0,156.0
23,madhya maharashtra,1977,0.0,0.1,7.1,9.9,31.3,209.0,262.5,150.4,94.6,64.4,112.1,5.7,947.2,0.2,48.3,716.5,182.3
24,matathwada,1977,0.0,1.5,6.0,4.6,5.4,126.0,155.4,149.3,116.8,66.4,129.9,6.5,767.7,1.5,15.9,547.4,202.8
25,vidarbha,1977,0.0,2.1,3.7,8.9,15.0,169.7,283.9,340.8,131.7,37.8,71.2,3.2,1068.0,2.1,27.6,926.1,112.2
26,chhattisgarh,1977,4.1,4.9,2.2,19.0,33.7,242.4,509.3,386.3,196.5,19.9,40.9,6.1,1465.5,9.0,54.9,1334.6,67.0
27,coastal andhra pradesh,1977,1.5,0.0,1.2,62.5,102.4,112.5,149.7,176.8,112.3,121.0,289.9,3.0,1132.8,1.5,166.1,551.2,413.9
28,telangana,1977,0.0,0.0,2.4,8.0,42.3,97.4,253.1,240.0,70.9,51.0,36.7,6.7,808.6,0.0,52.6,661.5,94.5
29,rayalseema,1977,0.4,0.4,2.2,22.5,70.4,98.6,87.4,140.2,51.3,217.0,175.1,1.0,866.6,0.8,95.2,377.4,393.2
30,tamil nadu,1977,1.4,24.8,10.4,45.5,104.1,50.6,55.4,128.3,118.6,347.5,346.8,12.6,1246.0,26.2,160.0,353.0,706.9
31,coastal karnataka,1977,0.0,1.9,3.3,24.7,116.1,855.7,1290.3,441.1,266.5,198.5,180.8,0.0,3379.0,1.9,144.2,2853.6,379.3
32,north interior karnataka,1977,0.0,1.2,10.7,34.8,75.0,170.3,144.4,135.9,70.5,134.2,72.3,0.6,849.9,1.2,120.4,521.2,207.1
33,south interior karnataka,1977,0.0,1.3,13.8,51.2,136.8,168.5,227.7,134.5,166.5,224.6,82.8,0.1,1207.8,1.3,201.8,697.1,307.4
34,kerala,1977,1.1,15.7,28.3,102.3,306.4,599.6,753.3,234.2,201.3,437.0,361.7,6.7,3047.6,16.8,436.9,1788.5,805.4
35,lakshadweep,1977,1.4,38.2,16.5,27.6,256.8,460.7,337.4,125.3,90.7,248.4,243.8,1.4,1848.2,39.6,300.9,1014.1,493.6
