,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1910,26.6,22.7,206.3,89.3,224.5,472.7,264.3,337.4,626.6,208.2,267.3,153.5,2899.4,49.3,520.1,1701.0,629.0
1,assam & meghalaya,1910,9.2,32.1,152.8,211.5,274.6,582.5,738.3,418.3,247.8,199.7,16.2,4.3,2887.3,41.3,638.9,1986.9,220.2
2,naga mani mizo tripura,1910,26.0,10.9,30.7,138.4,228.0,444.8,405.0,439.8,336.2,196.0,12.3,0.0,2267.9,36.9,397.0,1625.8,208.3
3,sub himalayan west bengal & sikkim,1910,2.5,17.4,73.2,47.4,170.4,833.7,859.8,489.2,353.1,188.0,11.2,0.2,3046.1,19.9,291.1,2535.7,199.3
4,gangetic west bengal,1910,23.0,10.8,9.4,48.4,101.7,241.8,319.4,250.9,209.6,170.7,0.2,0.0,1385.9,33.8,159.4,1021.8,170.9
5,orissa,1910,10.6,0.6,2.1,52.7,60.6,258.8,381.8,368.7,237.9,216.2,8.5,0.0,1598.5,11.2,115.5,1247.1,224.7
6,jharkhand,1910,20.7,9.0,2.4,24.4,43.7,255.5,268.6,334.5,244.7,84.2,9.4,0.3,1297.6,29.7,70.5,1103.3,94.0
7,bihar,1910,2.4,4.8,6.6,5.7,51.5,279.5,365.1,328.8,258.5,73.8,21.7,0.0,1398.5,7.2,63.8,1232.0,95.5
8,east uttar pradesh,1910,4.4,0.2,0.5,1.6,28.6,163.8,231.1,341.4,213.5,103.0,28.0,0.2,1116.4,4.6,30.8,949.8,131.2
9,west uttar pradesh,1910,11.1,2.5,0.0,1.4,13.5,88.0,120.3,274.5,205.4,149.5,9.1,0.4,875.9,13.6,15.0,688.3,159.0
10,uttarakhand,1910,34.6,38.8,12.1,21.4,59.3,231.0,505.6,526.8,253.9,264.6,8.4,7.4,1963.9,73.3,92.8,1517.3,280.5
11,haryana delhi & chandigarh,1910,19.7,5.1,0.1,2.1,3.1,69.0,107.9,150.4,159.7,87.3,0.0,0.8,605.2,24.8,5.3,487.0,88.1
12,punjab,1910,27.1,5.6,1.1,2.7,1.4,111.4,143.9,217.9,79.5,21.0,0.0,4.8,616.3,32.7,5.2,552.6,25.7
13,himachal pradesh,1910,49.9,48.9,42.7,48.9,46.8,133.5,408.3,355.4,174.2,37.0,5.5,55.8,1406.9,98.8,138.4,1071.4,98.3
14,jammu & kashmir,1910,123.6,85.1,65.6,99.7,33.0,126.2,193.7,276.1,39.4,0.4,0.1,66.7,1109.4,208.7,198.3,635.4,67.1
15,west rajasthan,1910,2.2,0.2,0.0,3.6,0.3,67.3,50.5,156.6,12.2,0.5,0.0,0.0,293.2,2.3,3.9,286.5,0.5
16,east rajasthan,1910,7.9,1.1,0.0,1.9,1.2,124.6,114.0,250.2,134.2,48.2,2.0,0.0,685.3,9.0,3.2,622.9,50.2
17,west madhya pradesh,1910,1.5,0.0,0.3,0.3,0.7,171.0,183.5,273.9,244.1,50.3,33.8,0.0,959.5,1.5,1.3,872.6,84.1
18,east madhya pradesh,1910,10.0,0.1,0.2,2.6,9.6,221.3,225.6,377.5,258.0,49.0,68.3,0.0,1222.2,10.1,12.4,1082.4,117.3
19,gujarat region,1910,0.6,0.0,0.0,0.1,0.0,262.6,290.2,338.5,44.7,23.1,14.8,0.0,974.6,0.6,0.1,936.0,37.9
20,saurashtra & kutch,1910,0.3,0.0,0.0,0.4,0.5,163.8,162.1,194.2,24.7,3.6,0.2,0.0,549.7,0.3,0.8,544.8,3.8
21,konkan & goa,1910,0.0,0.0,0.3,0.0,2.6,832.4,407.8,763.2,374.6,121.4,41.7,0.0,2544.0,0.0,2.9,2378.0,163.1
22,madhya maharashtra,1910,0.0,0.0,1.0,0.0,13.1,204.6,172.0,228.6,195.7,70.0,30.2,0.0,915.2,0.0,14.0,800.9,100.3
