,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1973,18.1,20.3,30.5,29.6,418.6,488.6,371.4,370.3,357.5,247.2,349.8,289.1,2991.1,38.5,478.7,1587.8,886.1
1,arunachal pradesh,1973,136.4,147.1,82.3,215.3,256.5,571.1,284.8,271.3,258.3,110.2,88.9,35.4,2457.5,283.5,554.0,1385.5,234.4
2,assam & meghalaya,1973,9.8,82.8,28.9,252.1,324.5,634.4,364.6,395.0,348.6,128.7,67.4,35.3,2672.1,92.6,605.5,1742.6,231.4
3,naga mani mizo tripura,1973,16.8,46.0,29.3,135.3,329.0,367.2,260.0,323.9,232.7,159.7,162.6,43.6,2105.8,62.7,493.5,1183.8,365.8
4,sub himalayan west bengal & sikkim,1973,13.8,35.9,40.8,82.9,324.3,679.8,426.5,424.7,474.1,281.3,16.6,3.9,2804.6,49.7,448.0,2005.1,301.8
5,gangetic west bengal,1973,1.3,8.9,67.6,26.0,134.2,204.2,304.9,335.0,401.6,206.6,20.9,23.9,1735.2,10.2,227.8,1245.7,251.5
6,orissa,1973,1.7,5.7,33.4,8.7,67.5,103.2,434.9,380.9,266.5,244.7,13.3,13.0,1573.5,7.3,109.7,1185.4,271.0
7,jharkhand,1973,10.6,15.2,23.9,7.1,56.4,184.3,224.3,294.6,365.4,245.1,13.7,0.6,1441.0,25.8,87.4,1068.5,259.4
8,bihar,1973,22.9,10.2,3.8,4.4,65.0,200.9,185.1,258.9,271.4,158.2,8.3,0.0,1189.0,33.1,73.1,916.3,166.5
9,east uttar pradesh,1973,11.7,18.3,0.7,0.0,17.9,119.7,245.1,257.8,174.5,109.7,0.1,0.1,955.7,30.0,18.7,797.0,110.0
10,west uttar pradesh,1973,7.5,12.7,2.6,0.0,7.9,79.9,263.5,292.0,87.1,51.0,0.1,1.7,805.9,20.2,10.5,722.4,52.8
11,uttarakhand,1973,73.0,65.7,47.8,1.8,44.8,254.3,265.9,297.9,130.8,46.8,1.6,9.2,1239.7,138.7,94.5,948.9,57.6
12,haryana delhi & chandigarh,1973,15.8,5.2,3.2,0.5,32.9,75.1,118.3,189.8,57.6,19.7,0.0,9.0,527.2,21.0,36.7,440.8,28.6
13,punjab,1973,26.0,32.4,8.2,1.8,41.2,111.4,170.5,256.3,43.3,19.6,0.0,32.4,743.1,58.4,51.2,581.5,51.9
14,himachal pradesh,1973,116.8,80.6,68.4,15.7,40.0,99.1,167.8,213.9,86.3,32.1,5.4,29.1,955.2,197.3,124.1,567.1,66.6
15,jammu & kashmir,1973,134.1,83.4,131.3,65.9,57.2,29.1,180.9,299.7,45.5,21.6,0.0,51.8,1100.5,217.5,254.4,555.2,73.4
16,west rajasthan,1973,0.6,0.4,0.0,0.0,10.9,15.8,64.8,311.3,48.8,0.4,0.0,1.8,454.8,0.9,10.9,440.8,2.2
17,east rajasthan,1973,3.3,3.2,0.6,0.1,12.8,36.1,260.2,380.9,242.4,6.7,0.0,1.9,948.2,6.5,13.5,919.5,8.6
18,west madhya pradesh,1973,0.1,5.2,0.0,0.3,2.6,74.0,553.1,478.8,256.6,26.2,0.2,9.8,1406.9,5.3,2.9,1362.5,36.2
19,east madhya pradesh,1973,1.0,29.3,0.1,1.0,1.1,54.8,440.4,430.2,205.2,81.7,0.0,7.6,1252.3,30.3,2.3,1130.5,89.2
20,gujarat region,1973,0.2,0.7,0.1,0.0,1.3,97.3,301.4,364.5,387.0,7.1,0.0,0.1,1159.6,0.9,1.4,1150.2,7.1
21,saurashtra & kutch,1973,0.8,0.1,0.0,0.0,0.5,50.8,177.2,78.6,75.3,7.0,0.0,0.0,390.3,1.0,0.5,381.9,7.0
22,konkan & goa,1973,0.0,0.4,0.0,0.0,3.1,455.9,922.1,910.6,437.4,103.6,2.9,0.2,2836.3,0.4,3.2,2726.1,106.7
23,madhya maharashtra,1973,0.0,3.0,1.8,3.2,10.1,124.7,312.0,243.9,172.8,104.8,3.9,0.4,980.6,3.0,15.1,853.4,109.1
24,matathwada,1973,0.0,0.7,0.0,3.8,0.6,112.3,203.1,334.9,115.6,99.3,1.0,0.0,871.3,0.7,4.5,765.8,100.3
25,vidarbha,1973,1.7,5.0,0.3,2.3,1.5,75.1,428.5,346.4,136.4,163.4,1.4,0.5,1162.4,6.7,4.0,986.4,165.3
26,chhattisgarh,1973,3.8,10.0,2.6,3.1,6.9,97.9,429.3,401.9,286.5,223.3,2.0,0.0,1467.3,13.8,12.7,1215.5,225.3
27,coastal andhra pradesh,1973,0.0,0.4,12.0,1.1,45.2,73.3,158.6,178.4,132.5,233.7,23.5,0.3,859.1,0.4,58.3,542.9,257.5
28,telangana,1973,0.0,0.0,1.7,5.5,6.4,110.5,239.4,367.0,83.5,223.0,5.3,0.1,1042.5,0.0,13.7,800.4,228.4
29,rayalseema,1973,0.0,0.0,0.1,1.5,30.2,51.1,80.4,150.2,141.9,164.1,34.2,35.7,689.5,0.0,31.8,423.6,234.0
30,tamil nadu,1973,0.3,0.2,5.3,20.7,57.0,63.5,92.3,87.6,130.4,195.2,79.1,127.1,858.5,0.5,82.9,373.7,401.4
31,coastal karnataka,1973,0.0,0.0,0.0,15.3,83.0,765.5,982.1,915.9,178.5,140.7,39.6,5.4,3126.0,0.0,98.3,2842.0,185.7
