,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,arunachal pradesh,1943,164.5,46.3,286.3,322.6,656.6,712.3,688.1,501.0,727.7,155.4,43.0,22.8,4326.7,210.8,1265.4,2629.2,221.3
1,assam & meghalaya,1943,54.4,34.1,170.6,247.7,406.6,513.3,391.9,417.9,365.0,86.7,9.4,6.2,2703.7,88.4,824.9,1688.1,102.3
2,naga mani mizo tripura,1943,68.4,28.8,131.3,143.7,210.3,496.1,422.5,485.2,354.9,84.0,2.2,0.6,2427.9,97.2,485.2,1758.8,86.7
3,sub himalayan west bengal & sikkim,1943,42.0,38.8,30.3,185.0,209.6,828.9,450.0,555.7,532.8,39.6,4.0,0.9,2917.6,80.8,424.9,2367.4,44.5
4,gangetic west bengal,1943,39.4,25.7,16.9,85.4,53.6,209.5,418.5,320.5,186.8,90.0,0.0,0.0,1446.2,65.1,155.9,1135.3,90.0
5,orissa,1943,63.9,4.1,11.9,68.9,54.6,200.3,413.3,382.9,294.7,71.8,20.1,0.0,1586.5,68.0,135.3,1291.2,92.0
6,jharkhand,1943,76.4,12.5,0.7,34.9,38.9,127.5,452.1,488.0,245.0,80.1,0.0,0.0,1556.1,88.9,74.5,1312.5,80.1
7,bihar,1943,34.7,16.9,0.2,40.7,37.0,169.8,296.0,322.1,215.4,37.0,0.0,0.0,1169.9,51.6,78.0,1003.3,37.0
8,east uttar pradesh,1943,24.3,7.3,0.1,20.7,15.6,75.4,231.3,444.4,266.5,15.4,0.0,0.0,1101.1,31.6,36.5,1017.5,15.4
9,west uttar pradesh,1943,25.8,0.5,2.8,13.9,11.2,75.7,186.6,379.5,149.8,4.5,0.0,0.1,850.4,26.2,27.9,791.7,4.6
10,uttarakhand,1943,61.2,17.6,27.8,53.5,15.9,134.4,283.2,590.9,181.4,0.2,0.1,0.3,1366.7,78.8,97.2,1190.0,0.7
11,haryana delhi & chandigarh,1943,19.6,2.1,2.4,14.7,8.5,28.8,129.6,112.4,89.7,0.0,0.0,0.1,407.9,21.7,25.6,360.4,0.1
12,punjab,1943,55.6,1.9,7.9,7.8,9.8,29.2,130.4,132.6,46.6,0.4,0.0,0.2,422.3,57.4,25.5,338.9,0.6
13,himachal pradesh,1943,171.1,26.1,96.7,74.8,78.1,36.6,237.2,377.7,111.5,0.0,0.2,13.1,1223.1,197.2,249.6,763.0,13.3
14,jammu & kashmir,1943,245.5,37.5,145.0,94.9,124.8,27.6,135.1,228.8,94.0,1.1,3.6,29.8,1167.7,283.1,364.6,485.5,34.5
15,west rajasthan,1943,1.5,0.0,0.1,2.0,1.0,20.8,195.2,22.3,52.3,0.0,0.0,0.3,295.6,1.5,3.1,290.7,0.3
16,east rajasthan,1943,7.4,0.1,0.0,4.8,6.6,52.6,400.2,111.1,133.6,0.1,0.0,0.1,716.6,7.4,11.5,697.5,0.2
17,west madhya pradesh,1943,25.1,0.0,0.0,3.5,25.2,122.3,359.8,179.1,187.2,60.5,0.1,0.0,962.9,25.1,28.7,848.4,60.6
18,east madhya pradesh,1943,115.6,1.8,0.0,10.7,28.5,119.2,421.8,386.5,238.3,58.8,1.3,0.0,1382.4,117.4,39.3,1165.7,60.1
19,gujarat region,1943,0.1,0.0,0.0,0.6,19.0,132.8,484.2,80.9,152.2,42.6,0.4,0.0,912.8,0.1,19.5,850.1,43.0
20,saurashtra & kutch,1943,0.2,0.0,0.0,1.8,8.8,62.1,352.7,13.4,71.7,15.8,0.1,0.0,526.6,0.2,10.6,499.9,15.9
21,konkan & goa,1943,3.6,0.0,0.1,0.0,200.0,788.0,1313.1,281.8,468.4,168.4,27.8,0.0,3251.3,3.6,200.1,2851.3,196.2
22,madhya maharashtra,1943,4.1,0.0,1.5,3.5,63.4,150.5,316.4,80.9,166.2,196.0,10.6,0.0,993.2,4.1,68.4,713.9,206.7
23,matathwada,1943,7.1,0.1,1.5,0.2,47.6,187.4,105.8,62.3,282.9,156.5,1.0,0.0,852.4,7.2,49.3,638.4,157.5
24,vidarbha,1943,55.0,0.1,0.4,7.2,28.3,141.9,275.1,149.2,277.5,83.4,0.1,0.0,1018.2,55.0,35.9,843.7,83.5
25,chhattisgarh,1943,99.5,5.1,1.0,19.5,32.1,214.2,459.7,386.5,373.6,52.8,1.0,0.0,1645.1,104.6,52.6,1434.1,53.8
26,coastal andhra pradesh,1943,20.2,5.3,1.6,72.5,46.0,142.1,129.5,116.6,195.4,208.2,40.2,0.2,977.9,25.5,120.2,583.7,248.5
27,telangana,1943,15.2,0.6,1.7,34.4,26.9,180.4,179.3,133.4,262.2,62.7,2.6,0.0,899.3,15.8,62.9,755.3,65.2
28,rayalseema,1943,22.0,1.8,0.4,26.6,239.8,33.4,88.1,78.1,134.3,309.2,95.7,7.3,1036.5,23.7,266.8,333.9,412.1
29,tamil nadu,1943,112.0,18.5,10.8,72.1,204.4,43.2,75.3,78.8,101.1,310.6,117.4,43.2,1187.3,130.5,287.3,298.4,471.1
30,coastal karnataka,1943,22.4,1.7,1.3,7.1,455.2,941.8,994.4,314.5,461.5,280.2,97.0,0.0,3577.2,24.1,463.6,2712.2,377.2
31,north interior karnataka,1943,6.7,0.8,3.1,31.6,117.8,115.6,128.8,71.8,200.9,174.1,28.0,0.0,879.2,7.5,152.4,517.2,202.0
32,south interior karnataka,1943,24.4,0.9,3.7,48.3,189.9,88.5,243.1,67.5,137.0,283.0,50.8,0.0,1137.1,25.3,241.9,536.0,333.9
33,kerala,1943,83.5,14.6,38.4,107.5,478.4,794.5,831.6,183.3,257.6,427.2,223.4,24.3,3464.2,98.1,624.3,2067.0,674.9
34,lakshadweep,1943,112.6,57.4,0.0,,146.0,422.3,346.0,203.1,154.8,309.3,142.8,55.5,,170.0,,1126.2,507.6
