,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
12,haryana delhi & chandigarh,1917,6.1,7.4,3.2,34.5,25.8,64.6,164.3,210.9,361.5,101.0,0.0,7.5,986.7,13.5,63.5,801.2,108.5
13,punjab,1917,6.5,3.1,12.5,71.9,31.3,82.6,172.4,211.4,369.1,156.5,0.0,9.4,1126.7,9.6,115.7,835.5,165.9
14,himachal pradesh,1917,20.4,30.0,61.8,162.9,79.8,135.1,376.3,309.8,330.3,174.4,0.0,22.7,1703.6,50.5,304.5,1151.5,197.1
15,jammu & kashmir,1917,63.6,34.2,92.7,145.0,67.9,155.4,170.3,231.4,219.5,129.6,0.0,76.5,1386.1,97.8,305.6,776.7,206.0
16,west rajasthan,1917,1.3,1.2,1.1,12.2,56.8,73.9,97.1,243.4,203.0,78.3,0.0,0.5,768.8,2.5,70.2,617.3,78.9
17,east rajasthan,1917,3.6,8.8,4.1,11.0,90.9,149.2,265.4,383.5,333.9,99.8,0.0,0.3,1350.4,12.4,105.9,1132.0,100.1
18,west madhya pradesh,1917,8.3,23.1,4.5,1.9,62.7,184.3,316.6,338.0,275.4,94.4,0.0,0.1,1309.3,31.4,69.1,1114.3,94.5
19,east madhya pradesh,1917,5.8,39.3,25.4,6.4,63.2,223.8,396.4,466.3,345.9,63.0,0.0,3.8,1639.3,45.0,95.0,1432.4,66.8
20,gujarat region,1917,0.4,7.4,0.0,5.3,98.3,126.8,320.1,379.2,353.7,233.7,0.0,0.0,1524.9,7.8,103.6,1179.8,233.7
21,saurashtra & kutch,1917,3.4,0.2,0.0,1.5,57.0,81.4,215.2,209.9,109.6,208.5,0.0,0.0,886.7,3.7,58.5,616.1,208.5
22,konkan & goa,1917,0.0,18.4,1.2,0.3,17.5,807.6,675.1,902.5,567.7,408.0,32.6,0.0,3430.9,18.4,19.0,2952.9,440.6
23,madhya maharashtra,1917,0.1,20.0,4.8,7.7,15.6,174.3,120.6,187.0,205.2,169.5,33.4,0.0,938.2,20.1,28.1,687.1,203.0
24,matathwada,1917,1.7,63.5,10.8,7.0,17.1,176.8,144.6,259.3,348.7,101.2,37.5,0.0,1168.3,65.2,35.0,929.4,138.8
25,vidarbha,1917,0.9,78.5,20.6,11.5,48.9,234.9,350.1,200.3,328.5,120.9,1.7,0.0,1396.9,79.4,81.0,1113.8,122.7
26,chhattisgarh,1917,3.6,63.7,26.6,10.8,44.0,296.9,374.0,475.2,287.8,144.1,0.3,0.7,1727.7,67.3,81.4,1433.9,145.0
27,coastal andhra pradesh,1917,1.1,25.1,14.9,16.4,105.5,201.4,142.4,215.8,219.6,216.0,126.5,5.0,1289.6,26.3,136.7,779.2,347.4
28,telangana,1917,0.0,65.5,33.0,34.1,52.7,184.1,267.5,180.1,275.6,106.7,6.6,0.0,1206.0,65.5,119.9,907.3,113.4
29,rayalseema,1917,4.5,35.6,7.2,5.4,63.0,86.5,63.0,171.5,185.6,183.8,105.1,21.9,933.1,40.1,75.6,506.6,310.8
30,tamil nadu,1917,14.3,39.1,32.3,11.9,77.5,72.4,45.1,155.7,163.5,123.1,167.5,45.9,948.3,53.4,121.7,436.7,336.5
31,coastal karnataka,1917,0.0,29.8,7.1,10.2,52.6,1075.7,766.1,597.6,500.5,319.6,64.8,0.0,3424.1,29.8,70.0,2939.9,384.4
32,north interior karnataka,1917,0.0,21.1,22.7,11.7,20.2,117.0,77.8,164.2,192.6,137.2,59.4,0.0,823.8,21.1,54.6,551.6,196.6
33,south interior karnataka,1917,0.3,37.2,15.9,18.4,51.8,163.8,104.4,171.2,275.6,160.0,94.7,1.0,1094.3,37.5,86.1,715.0,255.7
34,kerala,1917,2.9,47.6,79.4,38.1,122.9,703.7,342.7,335.1,470.3,264.1,256.4,41.6,2704.8,50.5,240.4,1851.7,562.1
35,lakshadweep,1917,,68.6,,,,,,,,,,,,,,,
