,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1980,5.5,0.8,9.2,38.8,728.4,604.2,575.7,494.4,271.9,252.0,143.7,500.7,3625.3,6.3,776.5,1946.3,896.3
1,arunachal pradesh,1980,65.6,130.4,251.4,372.0,245.5,530.9,514.1,544.7,367.4,185.4,7.8,0.2,3215.3,195.9,868.9,1957.1,193.3
2,assam & meghalaya,1980,13.1,36.3,96.9,173.2,289.4,389.5,460.0,417.8,269.8,141.6,1.0,0.6,2289.2,49.3,559.6,1537.1,143.2
3,naga mani mizo tripura,1980,7.2,42.4,101.6,145.7,461.5,373.3,327.4,312.1,364.4,168.5,0.1,0.7,2305.0,49.6,708.8,1377.3,169.3
4,sub himalayan west bengal & sikkim,1980,11.6,44.8,77.3,130.4,300.1,485.9,774.4,692.5,477.5,151.2,0.9,2.0,3148.6,56.4,507.8,2430.4,154.1
5,gangetic west bengal,1980,15.5,22.6,60.9,21.8,109.9,303.6,403.2,243.3,181.0,158.6,0.0,0.4,1521.0,38.1,192.7,1131.2,159.1
6,orissa,1980,10.8,9.2,41.7,23.2,59.9,325.5,367.6,228.1,302.1,86.6,3.0,5.2,1462.9,20.0,124.8,1223.3,94.8
7,jharkhand,1980,13.6,14.9,37.1,21.0,40.0,273.7,350.7,281.2,232.1,73.8,0.0,2.3,1340.6,28.5,98.1,1137.8,76.1
8,bihar,1980,4.7,2.4,9.5,7.9,80.9,160.2,389.9,375.3,190.5,29.5,0.2,1.0,1252.2,7.1,98.4,1115.9,30.8
9,east uttar pradesh,1980,3.0,4.2,8.9,0.3,15.5,153.4,553.1,449.7,269.8,19.8,0.2,10.7,1488.5,7.1,24.7,1426.0,30.7
10,west uttar pradesh,1980,4.5,4.8,19.3,0.4,2.2,104.7,349.4,364.4,99.3,16.1,1.4,18.1,984.7,9.2,21.9,917.9,35.6
11,uttarakhand,1980,21.7,55.7,60.3,15.6,21.3,175.0,466.0,322.7,133.5,37.3,2.4,21.9,1333.5,77.4,97.3,1097.2,61.6
12,haryana delhi & chandigarh,1980,5.8,2.3,22.0,0.4,8.9,45.5,236.5,102.0,50.2,13.4,4.9,21.4,513.2,8.0,31.2,434.3,39.7
13,punjab,1980,19.4,12.4,24.3,3.7,1.4,53.5,316.7,122.2,39.1,11.6,16.2,41.2,661.7,31.7,29.3,531.6,69.1
14,himachal pradesh,1980,83.2,87.1,71.7,28.5,26.1,106.8,477.1,128.8,52.5,25.3,27.3,40.5,1155.0,170.4,126.4,765.3,93.0
15,jammu & kashmir,1980,84.1,171.6,136.8,36.1,61.4,106.9,161.9,68.7,57.8,28.0,47.3,57.1,1017.9,255.7,234.4,395.3,132.4
16,west rajasthan,1980,0.4,0.1,5.4,0.4,6.2,39.6,129.7,22.9,14.6,3.8,2.0,13.2,238.4,0.5,12.1,206.8,19.0
17,east rajasthan,1980,0.7,0.5,3.6,0.1,1.7,141.2,203.0,150.5,28.0,1.0,0.8,16.3,547.5,1.2,5.4,522.7,18.1
18,west madhya pradesh,1980,0.4,0.7,0.5,0.2,0.9,254.4,186.8,345.7,50.3,3.4,1.8,28.9,873.9,1.1,1.6,837.2,34.0
19,east madhya pradesh,1980,9.5,4.0,4.0,0.6,1.3,250.1,372.0,516.7,174.9,2.4,0.3,33.3,1369.2,13.5,5.9,1313.7,36.0
20,gujarat region,1980,0.1,0.0,0.0,0.0,0.1,261.3,268.7,249.1,24.0,0.8,0.4,17.6,822.0,0.1,0.1,803.1,18.7
21,saurashtra & kutch,1980,0.3,0.2,0.0,0.0,0.0,321.8,231.6,58.1,15.1,0.1,0.9,7.8,635.8,0.4,0.0,626.6,8.8
