,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
18,west madhya pradesh,1984,15.2,6.1,0.0,0.1,0.0,63.5,165.3,536.0,60.3,12.5,0.0,0.5,859.5,21.3,0.1,825.2,13.0
19,east madhya pradesh,1984,53.7,37.6,0.0,3.4,2.0,91.4,202.0,590.3,114.0,14.8,0.0,1.5,1110.6,91.3,5.3,997.6,16.4
20,gujarat region,1984,0.0,0.0,0.0,0.0,0.0,85.2,250.5,421.4,89.2,5.7,1.7,0.0,853.6,0.0,0.0,846.3,7.3
21,saurashtra & kutch,1984,0.0,0.0,0.0,0.0,0.0,57.7,116.7,153.2,116.1,0.0,0.0,0.0,443.7,0.0,0.0,443.7,0.0
22,konkan & goa,1984,0.0,0.2,0.1,0.9,0.3,728.0,1090.5,421.4,220.5,118.7,2.9,0.3,2583.6,0.2,1.2,2460.4,121.8
23,madhya maharashtra,1984,0.6,11.2,3.7,4.6,0.6,109.6,260.8,140.0,133.2,109.1,4.7,1.7,779.9,11.8,8.9,643.7,115.5
24,matathwada,1984,3.1,9.5,0.4,0.8,0.0,75.7,168.5,59.8,120.1,106.2,5.4,3.3,552.7,12.6,1.2,424.1,114.9
25,vidarbha,1984,26.9,18.6,0.4,3.2,0.4,105.6,258.6,271.0,48.7,76.6,0.0,0.6,810.6,45.5,3.9,683.9,77.2
26,chhattisgarh,1984,35.3,12.4,0.1,24.9,15.5,291.6,322.0,400.2,99.8,52.7,0.2,0.0,1254.7,47.7,40.5,1113.6,52.9
27,coastal andhra pradesh,1984,5.7,9.8,1.8,26.5,21.2,89.1,219.0,123.1,154.8,111.8,20.9,1.6,785.2,15.5,49.5,585.9,134.3
28,telangana,1984,7.3,8.1,4.7,11.4,3.5,104.9,277.8,119.8,111.8,91.1,2.2,0.0,742.8,15.5,19.7,614.4,93.3
29,rayalseema,1984,6.5,81.0,28.4,12.4,10.1,27.8,162.1,19.1,130.9,79.3,127.6,47.8,733.0,87.5,51.0,340.0,254.7
30,tamil nadu,1984,34.5,131.3,101.7,45.4,21.6,43.6,149.5,38.0,151.3,134.8,113.5,58.5,1023.8,165.9,168.7,382.4,306.8
31,coastal karnataka,1984,4.3,6.0,34.2,46.7,24.0,1110.2,1084.1,613.6,196.8,227.9,11.2,0.1,3359.0,10.3,104.9,3004.6,239.2
32,north interior karnataka,1984,0.4,3.9,6.2,14.3,8.0,64.1,217.4,62.1,127.1,113.5,1.1,0.1,618.1,4.3,28.5,470.7,114.6
33,south interior karnataka,1984,2.1,7.9,75.4,39.0,44.7,196.2,256.8,122.3,167.1,142.3,5.7,4.4,1063.9,10.0,159.1,742.4,152.4
34,kerala,1984,36.8,60.0,95.3,162.1,84.6,842.6,653.6,284.4,171.1,286.0,67.7,18.0,2762.1,96.8,342.0,1951.6,371.7
35,lakshadweep,1984,71.1,114.9,96.7,65.1,46.7,318.9,271.5,124.9,83.1,218.3,155.4,25.0,1591.6,186.0,208.5,798.4,398.7
