,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1986,14.8,0.6,1.5,8.2,302.6,312.2,308.5,444.0,408.9,176.1,163.5,47.0,2187.8,15.4,312.3,1473.6,386.5
1,arunachal pradesh,1986,19.3,90.1,122.8,335.3,101.8,402.5,453.7,355.3,387.6,176.6,36.6,14.0,2495.6,109.5,559.8,1599.1,227.2
2,assam & meghalaya,1986,16.4,11.7,28.0,282.8,159.7,404.2,465.0,416.4,441.1,300.5,59.5,7.4,2592.8,28.1,470.6,1726.6,367.5
3,naga mani mizo tripura,1986,8.8,7.3,17.7,263.4,153.0,325.5,376.9,364.6,355.8,311.7,131.2,26.3,2342.3,16.1,434.1,1422.8,469.3
4,sub himalayan west bengal & sikkim,1986,1.3,5.8,7.9,122.4,152.1,436.4,545.4,363.2,493.9,215.1,15.5,6.4,2365.4,7.1,282.4,1838.9,237.0
5,gangetic west bengal,1986,9.6,6.3,7.1,48.5,146.1,227.9,313.4,181.2,522.2,201.5,106.4,20.6,1791.0,15.9,201.7,1244.8,328.5
6,orissa,1986,25.8,35.8,12.6,41.9,74.5,291.7,348.7,301.8,183.0,134.9,92.2,17.0,1560.0,61.6,129.1,1125.2,244.1
7,jharkhand,1986,6.9,21.2,3.8,25.0,74.8,253.0,352.2,212.9,188.5,128.2,31.1,37.9,1335.6,28.1,103.7,1006.6,197.2
8,bihar,1986,1.1,13.9,0.5,16.0,94.3,168.4,395.7,263.5,221.1,124.2,1.3,22.1,1322.1,15.0,110.8,1048.6,147.6
9,east uttar pradesh,1986,7.1,36.5,0.9,5.6,26.0,116.9,301.0,245.3,121.2,31.6,1.0,42.5,935.3,43.5,32.4,784.4,75.0
10,west uttar pradesh,1986,14.8,46.5,5.7,3.9,29.8,95.3,202.6,181.0,105.5,15.1,2.1,13.0,715.2,61.3,39.5,584.3,30.1
11,uttarakhand,1986,3.8,68.4,85.4,70.7,149.7,141.6,418.3,281.7,155.5,61.6,13.8,63.9,1514.5,72.2,305.9,997.1,139.3
