,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1960,104.2,72.4,12.1,53.5,535.4,541.5,308.4,270.7,442.4,400.0,191.7,92.8,3025.0,176.6,601.0,1563.0,684.5
1,arunachal pradesh,1960,8.0,26.8,53.2,137.1,210.7,653.9,1296.8,251.3,1034.8,13.0,13.4,10.4,3709.4,34.8,401.0,3236.8,36.8
2,assam & meghalaya,1960,0.1,11.1,38.7,45.9,315.2,454.8,553.7,349.2,479.4,60.9,29.3,3.9,2342.2,11.2,399.9,1837.0,94.0
3,naga mani mizo tripura,1960,0.0,6.1,24.9,34.2,193.8,406.4,374.9,286.6,255.6,165.9,51.3,0.3,1799.9,6.1,252.8,1323.5,217.5
4,sub himalayan west bengal & sikkim,1960,0.1,6.5,52.0,4.8,293.2,407.2,764.5,387.2,623.0,71.9,0.0,0.0,2610.5,6.6,350.0,2182.0,71.9
5,gangetic west bengal,1960,0.6,1.4,30.9,0.9,122.3,117.5,336.5,317.4,246.3,71.1,0.6,0.0,1245.5,2.0,154.2,1017.7,71.6
6,orissa,1960,5.4,0.8,51.6,12.4,42.7,211.4,444.1,461.7,214.6,130.8,3.6,13.9,1593.0,6.2,106.8,1331.8,148.2
7,jharkhand,1960,6.6,0.5,29.3,1.9,32.1,115.6,310.1,432.7,274.6,44.8,0.6,0.0,1248.8,7.0,63.3,1133.0,45.4
8,bihar,1960,1.4,0.1,42.7,5.2,49.9,117.6,357.4,285.5,348.1,37.9,2.0,0.0,1247.9,1.5,97.9,1108.7,39.9
9,east uttar pradesh,1960,9.6,0.1,36.3,2.9,5.9,75.2,411.0,317.2,174.5,136.7,0.6,0.0,1170.0,9.7,45.1,977.8,137.4
10,west uttar pradesh,1960,11.6,0.0,33.9,2.3,5.8,64.9,334.9,391.9,94.7,187.7,0.0,1.9,1129.8,11.7,42.1,886.4,189.7
11,uttarakhand,1960,80.0,1.4,97.1,33.5,24.0,132.4,466.7,420.7,189.2,76.6,2.2,16.3,1540.1,81.5,154.6,1209.0,95.1
12,haryana delhi & chandigarh,1960,11.3,0.0,24.4,4.2,1.3,33.1,249.9,339.0,15.6,35.2,0.0,8.9,722.9,11.3,30.0,637.5,44.1
13,punjab,1960,14.2,0.1,33.3,4.7,4.0,44.1,243.1,234.1,8.6,0.5,0.0,20.3,606.9,14.3,42.0,529.9,20.8
14,himachal pradesh,1960,82.9,0.7,134.2,66.2,20.8,78.3,355.3,226.8,72.9,7.2,3.8,66.2,1115.1,83.6,221.1,733.3,77.2
15,jammu & kashmir,1960,48.2,9.9,144.7,47.0,29.3,23.3,202.3,183.3,34.2,1.1,4.1,39.0,766.4,58.0,221.0,443.1,44.2
16,west rajasthan,1960,0.2,0.0,3.0,0.2,1.6,25.1,102.3,76.1,3.2,0.0,0.0,6.1,217.8,0.2,4.9,206.7,6.1
17,east rajasthan,1960,1.8,0.0,7.0,1.2,5.3,63.1,152.1,332.0,20.2,7.4,0.0,1.5,591.6,1.8,13.5,567.3,8.9
18,west madhya pradesh,1960,25.2,0.0,12.4,1.4,6.6,132.5,203.2,392.9,53.6,53.2,0.0,1.5,882.3,25.2,20.3,782.1,54.6
19,east madhya pradesh,1960,46.8,0.1,24.6,6.2,1.3,113.1,376.3,495.3,82.7,104.8,0.0,0.8,1252.0,46.9,32.1,1067.4,105.6
20,gujarat region,1960,1.6,0.0,0.2,0.0,8.0,131.4,218.3,210.6,73.1,6.3,0.0,0.1,649.6,1.6,8.2,633.3,6.5
21,saurashtra & kutch,1960,0.1,0.0,0.5,0.0,5.9,122.4,132.5,42.9,32.4,0.5,0.0,0.0,337.2,0.1,6.4,330.2,0.6
22,konkan & goa,1960,0.0,0.0,0.0,1.1,81.0,920.1,1140.9,501.8,285.1,82.0,15.3,0.5,3027.7,0.0,82.1,2847.8,97.7
23,madhya maharashtra,1960,3.6,0.0,3.0,5.1,61.3,146.4,235.0,138.0,229.0,44.9,18.8,0.8,885.9,3.6,69.5,748.4,64.4
24,matathwada,1960,3.6,0.0,18.1,1.0,49.2,163.6,136.6,66.8,206.8,78.5,14.0,0.1,738.3,3.6,68.3,573.8,92.6
25,vidarbha,1960,38.8,0.0,41.0,6.7,8.2,195.2,378.5,199.9,114.8,78.5,1.1,2.4,1065.0,38.8,55.9,888.4,81.9
