,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
13,himachal pradesh,1956,96.5,44.7,206.5,58.0,26.8,118.8,293.9,266.1,113.1,222.3,8.3,86.6,1541.6,141.2,291.4,791.9,317.1
14,jammu & kashmir,1956,136.4,63.9,180.9,115.1,18.5,113.0,356.8,292.5,49.3,134.0,2.5,57.8,1520.8,200.3,314.5,811.6,194.4
15,west rajasthan,1956,3.1,0.2,6.1,1.0,0.1,20.6,208.0,76.4,12.1,45.1,0.0,1.4,374.2,3.3,7.3,317.1,46.5
16,east rajasthan,1956,6.0,0.6,9.8,0.2,1.7,35.1,440.6,215.4,51.5,161.9,0.8,5.3,928.8,6.5,11.7,742.6,168.0
17,west madhya pradesh,1956,10.9,0.8,3.5,0.4,49.1,112.1,411.4,235.5,127.8,95.8,12.8,5.7,1065.8,11.7,53.0,886.8,114.3
18,east madhya pradesh,1956,14.1,5.5,6.6,1.7,25.9,187.9,525.3,415.2,184.9,73.3,53.7,21.8,1515.8,19.6,34.1,1313.3,148.8
19,gujarat region,1956,0.0,0.1,0.0,0.1,26.5,102.9,661.3,329.8,135.0,107.4,2.2,1.4,1366.6,0.1,26.6,1229.0,110.9
20,saurashtra & kutch,1956,0.3,0.2,0.0,0.2,1.2,81.3,318.8,175.4,100.4,59.0,1.8,0.4,739.1,0.5,1.4,675.9,61.2
21,konkan & goa,1956,0.0,0.3,0.0,5.8,176.4,780.2,1325.8,700.8,433.4,195.0,46.0,0.0,3663.7,0.3,182.2,3240.2,241.0
22,madhya maharashtra,1956,1.5,0.2,1.1,11.3,91.2,111.0,360.5,252.0,165.8,148.0,90.1,1.1,1233.8,1.7,103.6,889.3,239.2
23,matathwada,1956,1.2,1.9,0.1,4.1,78.4,154.1,310.0,134.6,202.5,70.7,79.7,0.0,1037.3,3.1,82.6,801.2,150.4
24,vidarbha,1956,1.3,1.9,0.8,0.5,52.8,248.7,370.5,163.4,198.0,40.1,37.3,9.3,1124.6,3.2,54.1,980.6,86.7
25,chhattisgarh,1956,2.2,13.9,7.1,3.0,68.4,278.0,468.5,404.3,227.3,69.6,10.7,4.0,1557.0,16.1,78.5,1378.1,84.2
26,coastal andhra pradesh,1956,4.2,3.2,0.5,28.6,89.1,210.1,305.2,163.7,209.3,331.1,60.9,2.7,1408.5,7.5,118.1,888.3,394.7
27,telangana,1956,0.7,1.5,1.9,5.9,52.9,220.1,393.8,133.3,156.9,94.5,59.1,0.0,1120.5,2.2,60.6,904.1,153.5
28,rayalseema,1956,3.6,0.1,0.0,56.2,59.4,90.6,144.0,72.3,168.6,220.3,79.7,36.0,931.0,3.7,115.6,475.6,336.0
29,tamil nadu,1956,22.9,0.5,1.0,34.3,35.1,98.0,46.0,99.2,126.4,255.8,225.5,45.1,989.7,23.4,70.4,369.6,526.3
30,coastal karnataka,1956,0.0,0.8,1.0,78.4,412.7,1001.0,1155.8,520.0,267.6,288.5,129.9,0.7,3856.6,0.8,492.1,2944.5,419.1
31,north interior karnataka,1956,0.0,2.8,1.1,30.2,64.0,96.8,314.1,117.9,144.9,164.6,100.1,2.4,1039.0,2.8,95.3,673.7,267.1
32,south interior karnataka,1956,0.4,1.4,2.5,68.5,62.5,209.6,251.3,137.1,120.1,265.0,124.0,1.2,1243.7,1.8,133.5,718.1,390.3
33,kerala,1956,7.9,11.7,15.1,151.6,351.3,755.4,466.8,319.5,178.4,353.3,178.2,9.1,2798.4,19.6,518.0,1720.1,540.6
34,lakshadweep,1956,13.6,27.7,1.3,40.8,269.5,356.1,109.8,91.6,148.0,175.6,48.5,4.9,1287.4,41.3,311.6,705.5,229.0
