,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
12,haryana delhi & chandigarh,1967,0.0,2.4,43.4,0.9,13.0,33.1,224.3,336.0,96.3,7.8,13.8,68.9,839.9,2.4,57.3,689.7,90.5
13,punjab,1967,0.2,13.1,84.8,1.8,1.1,14.7,211.6,197.8,61.5,14.2,1.9,77.6,680.4,13.3,87.8,485.6,93.6
14,himachal pradesh,1967,30.8,99.1,181.5,31.4,48.1,99.3,386.3,403.3,105.7,36.9,23.8,112.4,1558.5,129.9,260.9,994.5,173.2
15,jammu & kashmir,1967,17.5,114.0,156.9,88.1,54.5,52.0,137.9,160.6,115.9,47.1,15.7,131.2,1091.3,131.5,299.5,466.3,194.0
16,west rajasthan,1967,0.0,0.0,59.0,2.1,2.0,25.2,63.1,96.0,64.2,3.3,3.7,21.7,340.3,0.0,63.2,248.5,28.7
17,east rajasthan,1967,0.0,0.0,57.4,1.4,2.6,87.3,157.3,250.9,163.1,1.1,1.3,37.7,759.9,0.0,61.3,658.5,40.1
18,west madhya pradesh,1967,0.0,0.0,31.9,2.5,0.9,125.9,223.5,253.8,222.2,2.3,0.1,82.5,945.6,0.0,35.3,825.4,84.9
19,east madhya pradesh,1967,0.2,0.0,53.3,1.1,2.1,118.5,396.5,481.2,262.0,5.8,1.1,86.0,1407.8,0.2,56.5,1258.3,92.9
20,gujarat region,1967,0.0,0.0,42.1,0.4,0.2,132.7,413.2,204.1,123.8,1.0,0.0,21.1,938.7,0.0,42.7,873.8,22.1
21,saurashtra & kutch,1967,0.0,0.0,46.2,0.7,0.2,106.2,467.4,61.2,30.8,0.1,0.0,25.6,738.6,0.0,47.1,665.8,25.8
22,konkan & goa,1967,0.0,0.0,7.7,0.8,7.5,768.9,1109.2,416.9,317.1,109.6,0.7,14.0,2752.3,0.0,16.0,2612.0,124.2
23,madhya maharashtra,1967,0.0,0.1,4.7,13.3,7.8,130.4,367.4,139.0,146.7,43.1,2.1,58.6,913.0,0.1,25.8,783.4,103.7
24,matathwada,1967,0.0,0.0,4.0,1.0,5.9,146.0,224.0,104.1,136.0,26.4,0.0,112.4,759.8,0.0,10.8,610.1,138.9
25,vidarbha,1967,0.5,0.0,50.0,7.4,1.6,184.6,406.8,244.8,101.6,8.0,1.1,121.8,1128.4,0.5,59.0,937.9,130.9
26,chhattisgarh,1967,1.7,0.0,96.8,15.5,12.2,184.3,397.9,508.3,188.5,9.2,0.4,57.6,1472.5,1.7,124.5,1279.0,67.2
27,coastal andhra pradesh,1967,13.1,0.1,71.8,18.6,19.7,124.3,245.6,124.6,141.5,27.9,4.6,51.4,843.1,13.1,110.1,635.9,84.0
28,telangana,1967,0.3,0.0,62.7,8.5,1.1,166.7,320.8,183.7,139.4,5.6,0.2,53.1,942.1,0.3,72.3,810.6,58.8
29,rayalseema,1967,16.8,0.0,34.7,7.3,51.5,62.7,127.3,48.9,140.9,100.3,43.2,104.2,737.6,16.8,93.4,379.9,247.6
30,tamil nadu,1967,28.9,1.0,40.4,19.3,47.6,69.1,69.4,81.2,76.2,182.3,127.1,156.7,899.1,29.9,107.2,295.9,466.1
31,coastal karnataka,1967,2.0,0.0,0.1,18.5,86.7,658.7,1368.5,673.4,237.1,124.8,7.4,4.5,3181.8,2.0,105.3,2937.8,136.8
32,north interior karnataka,1967,1.2,0.0,11.8,34.6,32.5,74.1,187.1,72.5,141.9,80.0,1.7,8.4,645.7,1.2,78.8,475.6,90.1
33,south interior karnataka,1967,5.7,0.0,4.7,25.7,77.8,136.3,350.4,157.3,57.8,96.2,12.3,16.0,940.3,5.7,108.3,701.8,124.6
34,kerala,1967,14.3,0.1,24.6,70.1,244.9,541.7,741.4,508.4,145.8,172.7,74.0,31.1,2569.1,14.4,339.6,1937.3,277.8
35,lakshadweep,1967,7.8,2.7,0.0,0.0,148.3,301.2,380.1,196.9,100.4,92.3,24.5,33.1,1287.3,10.5,148.3,978.6,149.9
