,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1955,57.3,28.2,9.9,68.8,663.6,651.1,298.4,356.9,341.8,466.5,362.9,44.2,3349.6,85.5,742.2,1648.3,873.6
1,assam & meghalaya,1955,9.2,9.5,143.5,210.2,328.8,546.5,567.0,415.8,283.3,149.3,89.6,8.5,2761.2,18.7,682.5,1812.6,247.4
2,naga mani mizo tripura,1955,6.2,5.7,161.3,213.6,280.6,461.4,559.2,514.7,253.8,183.5,220.2,5.1,2865.0,11.9,655.5,1789.0,408.7
3,sub himalayan west bengal & sikkim,1955,4.6,2.8,34.6,71.5,220.5,541.0,1064.6,626.2,365.0,51.3,6.1,4.6,2992.9,7.4,326.6,2596.9,62.0
4,gangetic west bengal,1955,2.9,2.3,11.4,24.3,48.0,174.7,338.8,251.9,188.1,151.9,73.9,0.1,1268.2,5.2,83.8,953.4,225.9
5,orissa,1955,0.1,0.2,8.4,29.6,76.5,201.7,238.0,355.9,371.4,262.7,52.3,0.3,1597.0,0.3,114.4,1167.0,315.3
6,jharkhand,1955,43.6,9.8,5.9,5.1,23.9,137.7,347.1,240.5,155.4,96.9,14.8,0.1,1080.8,53.4,34.8,880.7,111.8
7,bihar,1955,20.0,6.7,2.3,11.9,28.2,172.5,505.7,268.7,192.2,35.7,0.3,0.1,1244.2,26.7,42.5,1139.0,36.1
8,east uttar pradesh,1955,34.4,9.6,1.2,1.9,4.5,202.1,529.9,310.8,230.7,99.1,0.0,0.1,1424.3,44.0,7.6,1273.6,99.2
9,west uttar pradesh,1955,44.8,5.7,2.4,3.3,2.1,98.1,199.4,295.2,216.2,193.7,0.0,0.0,1060.9,50.5,7.7,808.9,193.7
10,uttarakhand,1955,84.7,14.2,51.9,41.1,19.8,151.4,356.1,429.0,236.3,271.2,0.0,11.3,1666.9,98.9,112.8,1172.8,282.4
11,haryana delhi & chandigarh,1955,32.8,1.9,7.7,7.3,12.7,66.1,100.3,173.1,159.3,129.4,2.8,0.6,694.1,34.7,27.7,498.8,132.8
12,punjab,1955,33.0,3.6,24.9,20.5,18.6,38.0,148.7,169.7,144.2,370.3,0.0,2.6,973.9,36.5,64.0,500.6,372.8
13,himachal pradesh,1955,165.0,42.0,141.4,87.7,114.7,86.2,320.9,337.5,194.4,413.6,0.3,15.5,1919.2,207.0,343.8,939.0,429.4
14,jammu & kashmir,1955,47.9,14.9,124.4,64.4,113.5,20.8,160.0,329.4,89.2,170.6,0.0,21.4,1156.4,62.8,302.2,599.3,192.0
15,west rajasthan,1955,2.4,2.1,3.3,0.9,8.7,22.6,7.7,230.6,91.7,21.0,0.0,0.3,391.3,4.6,12.9,352.5,21.3
