,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1934,7.3,172.9,6.9,131.4,62.0,708.4,323.5,924.9,761.1,338.1,240.2,46.1,3722.8,180.2,200.3,2717.9,624.4
1,arunachal pradesh,1934,84.9,88.3,128.3,595.1,454.5,1024.6,935.9,640.9,382.6,141.6,77.0,21.9,4575.7,173.2,1177.9,2984.0,240.6
2,assam & meghalaya,1934,18.5,68.2,27.1,301.2,444.6,754.5,553.2,361.8,246.8,232.8,59.8,6.3,3074.9,86.8,773.0,1916.3,298.9
3,naga mani mizo tripura,1934,16.0,135.1,57.1,191.1,313.2,567.2,618.6,368.3,336.4,227.7,197.3,12.8,3040.8,151.1,561.3,1890.6,437.9
4,sub himalayan west bengal & sikkim,1934,10.5,60.2,0.4,86.8,227.5,517.2,656.2,455.6,436.3,151.4,4.0,6.8,2612.9,70.7,314.7,2065.4,162.2
5,gangetic west bengal,1934,5.5,19.6,0.6,39.9,58.6,200.0,209.0,269.6,197.1,85.0,14.9,17.8,1117.4,25.1,99.0,875.6,117.7
6,orissa,1934,0.1,1.4,4.2,11.0,21.0,230.6,371.8,425.4,300.1,102.6,17.4,3.3,1488.9,1.5,36.2,1327.9,123.3
7,jharkhand,1934,24.0,10.3,1.8,13.1,13.6,166.7,324.2,341.4,230.5,55.9,12.0,3.9,1197.4,34.3,28.4,1062.8,71.9
8,bihar,1934,30.1,13.7,3.0,9.1,22.0,165.5,432.6,251.3,231.2,55.2,9.8,2.8,1226.1,43.7,34.1,1080.6,67.7
9,east uttar pradesh,1934,33.7,1.6,12.5,1.0,1.5,148.7,360.7,257.3,236.4,9.5,1.5,3.9,1068.4,35.3,15.0,1003.1,14.9
10,west uttar pradesh,1934,28.1,1.8,27.7,1.0,0.9,120.7,217.2,343.3,144.1,1.0,0.8,11.1,897.7,29.9,29.6,825.3,12.9
11,uttarakhand,1934,66.3,10.4,21.0,8.6,20.6,201.7,459.4,410.4,97.1,1.6,0.5,41.5,1339.0,76.7,50.2,1168.6,43.5
12,haryana delhi & chandigarh,1934,21.6,1.0,47.6,0.7,2.0,64.6,140.8,199.1,18.3,0.0,0.0,5.6,501.4,22.6,50.4,422.8,5.6
13,punjab,1934,18.3,1.7,37.5,2.4,6.0,51.0,150.9,136.6,14.9,0.0,0.0,9.9,429.2,20.0,46.0,353.3,9.9
14,himachal pradesh,1934,91.8,12.8,40.3,82.3,59.9,70.7,281.0,241.1,30.4,0.9,1.3,69.5,982.1,104.7,182.5,623.2,71.7
15,jammu & kashmir,1934,110.1,27.2,71.1,96.8,36.2,60.7,146.3,158.9,16.8,3.5,2.0,73.5,803.1,137.3,204.1,382.7,79.0
16,west rajasthan,1934,0.8,0.0,8.2,0.2,1.6,60.7,46.8,185.3,16.4,0.0,0.0,2.4,322.4,0.8,10.0,309.2,2.4
17,east rajasthan,1934,4.5,0.0,13.3,0.3,0.2,118.3,136.1,420.4,105.0,0.0,2.0,8.7,808.9,4.5,13.8,779.8,10.7
18,west madhya pradesh,1934,7.0,0.0,6.0,0.8,0.1,124.7,237.6,415.7,340.5,2.9,24.8,4.8,1164.9,7.0,6.9,1118.5,32.6
19,east madhya pradesh,1934,15.9,0.1,10.5,2.2,0.2,228.5,320.7,447.1,395.1,19.9,20.9,12.1,1473.3,16.0,12.9,1391.4,53.0
20,gujarat region,1934,0.1,0.0,0.7,0.3,0.0,219.7,266.1,392.9,81.2,0.9,17.6,0.0,979.6,0.1,1.1,959.9,18.5
21,saurashtra & kutch,1934,0.0,0.0,0.6,0.1,0.0,161.6,114.9,104.8,11.4,0.9,4.0,0.0,398.4,0.0,0.8,392.7,4.9
22,konkan & goa,1934,0.7,0.0,0.3,2.7,0.7,1060.2,893.0,870.7,329.7,60.3,53.5,0.5,3272.3,0.7,3.7,3153.5,114.4
23,madhya maharashtra,1934,3.7,0.0,1.9,7.3,8.0,138.2,217.0,222.3,136.8,41.2,82.0,0.0,858.3,3.7,17.2,714.2,123.2
24,matathwada,1934,6.0,0.0,0.0,11.9,1.3,95.8,248.6,256.8,159.9,16.8,79.5,0.0,876.6,6.0,13.2,761.2,96.3
25,vidarbha,1934,2.2,0.0,0.3,8.5,0.3,169.1,335.1,390.9,254.4,10.8,46.6,0.1,1218.3,2.2,9.1,1149.6,57.5
26,chhattisgarh,1934,1.8,0.0,1.5,11.5,0.0,263.1,412.0,483.4,305.3,37.0,12.3,1.1,1529.2,1.8,13.0,1463.9,50.5
27,coastal andhra pradesh,1934,0.0,0.2,0.6,19.9,21.7,100.5,202.2,207.5,131.5,116.2,80.6,3.2,884.2,0.2,42.3,641.7,200.1
28,telangana,1934,0.1,0.0,0.1,18.3,1.2,111.7,296.9,280.2,162.3,15.2,42.0,0.0,927.9,0.1,19.6,851.1,57.1
29,rayalseema,1934,21.5,0.0,0.0,23.2,29.3,84.7,115.0,49.9,57.8,151.5,72.9,5.6,611.5,21.5,52.4,307.5,230.1
30,tamil nadu,1934,99.8,0.1,11.6,34.6,49.6,73.5,57.5,56.4,38.1,303.4,99.2,15.9,839.7,99.9,95.9,225.5,418.4
31,coastal karnataka,1934,7.4,0.6,1.0,16.0,24.4,1095.6,827.5,678.2,184.2,143.2,32.7,1.0,3011.8,8.0,41.5,2785.3,176.9
32,north interior karnataka,1934,1.2,0.0,0.3,29.5,9.9,70.8,212.3,98.9,67.5,58.9,41.8,0.0,591.2,1.2,39.7,449.5,100.7
33,south interior karnataka,1934,5.9,0.4,1.1,40.9,52.6,149.4,158.7,137.5,27.7,173.5,38.3,0.3,786.3,6.3,94.6,473.3,212.1
