,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1993,14.9,0.0,129.9,43.7,181.4,257.1,391.7,226.7,437.0,299.3,189.0,66.7,2237.4,14.9,355.0,1312.5,555.0
1,arunachal pradesh,1993,95.7,125.4,134.4,130.6,408.3,569.5,619.2,691.9,323.1,228.6,14.7,7.5,3348.9,221.1,673.3,2203.7,250.8
2,assam & meghalaya,1993,73.3,96.9,86.1,138.5,374.0,619.5,576.9,477.5,296.0,130.3,8.2,2.0,2879.2,170.2,598.6,1969.9,140.5
3,naga mani mizo tripura,1993,11.1,139.3,92.8,155.4,499.4,539.6,530.9,428.9,302.9,165.4,16.0,0.0,2881.7,150.4,747.7,1802.3,181.4
4,sub himalayan west bengal & sikkim,1993,37.6,35.2,58.8,136.9,320.5,449.6,723.9,521.6,352.2,228.8,28.4,2.4,2895.9,72.9,516.2,2047.3,259.6
5,gangetic west bengal,1993,0.3,3.8,40.8,78.6,116.2,328.5,280.0,357.7,421.4,94.2,38.2,0.0,1759.7,4.0,235.6,1387.6,132.5
6,orissa,1993,0.0,1.3,11.4,56.1,82.2,257.5,328.5,327.0,287.9,88.7,7.5,0.0,1448.0,1.3,149.6,1200.9,96.2
7,jharkhand,1993,1.7,2.0,16.1,32.0,50.5,203.2,214.4,245.9,372.4,49.6,16.2,0.0,1204.0,3.7,98.6,1035.9,65.9
8,bihar,1993,9.4,4.0,24.5,24.5,51.1,154.8,209.1,357.3,320.0,34.3,19.3,0.1,1208.3,13.4,100.1,1041.2,53.6
9,east uttar pradesh,1993,1.7,5.1,23.2,8.9,33.9,162.5,142.6,206.6,240.7,7.8,0.5,0.3,834.0,6.8,66.1,752.4,8.6
10,west uttar pradesh,1993,3.7,13.5,21.2,1.0,15.2,82.0,156.6,136.9,326.8,15.1,0.1,0.0,771.9,17.1,37.4,702.2,15.1
11,uttarakhand,1993,77.1,70.3,162.8,19.8,71.7,144.7,309.4,282.3,447.0,1.5,7.4,0.0,1594.1,147.3,254.4,1183.5,8.8
12,haryana delhi & chandigarh,1993,4.5,16.1,11.3,5.4,8.8,42.0,274.6,35.6,125.4,0.0,0.0,0.0,523.8,20.7,25.5,477.6,0.0
13,punjab,1993,8.5,12.7,29.5,9.4,13.3,38.7,352.6,17.4,98.4,0.3,2.1,0.0,583.1,21.2,52.3,507.2,2.4
14,himachal pradesh,1993,109.2,69.7,164.1,20.6,56.7,70.9,386.9,89.1,143.1,0.3,17.7,0.0,1128.3,178.8,241.5,690.0,18.0
15,jammu & kashmir,1993,114.9,123.6,233.1,31.8,106.5,93.6,324.7,63.4,84.3,13.2,54.4,0.2,1243.8,238.5,371.4,566.0,67.8
16,west rajasthan,1993,2.2,3.3,2.0,3.0,5.9,48.6,172.1,6.8,47.9,1.5,0.2,0.0,293.5,5.4,10.9,275.4,1.7
17,east rajasthan,1993,0.2,8.8,4.0,4.0,4.5,98.5,262.8,92.1,113.9,5.9,0.4,0.1,595.2,9.0,12.5,567.3,6.4
18,west madhya pradesh,1993,0.0,5.0,7.2,0.6,2.9,113.5,337.7,236.9,300.5,22.1,1.3,4.1,1031.9,5.0,10.7,988.7,27.5
19,east madhya pradesh,1993,0.0,12.2,15.8,1.0,5.5,105.6,252.9,288.1,415.9,21.7,0.1,0.0,1118.9,12.2,22.3,1062.5,21.9
20,gujarat region,1993,0.0,1.7,0.1,0.0,0.0,133.2,557.4,69.5,147.8,30.1,1.5,0.0,941.4,1.7,0.1,908.0,31.7
21,saurashtra & kutch,1993,1.5,4.8,0.0,0.0,0.0,41.4,140.6,4.0,70.1,30.5,17.2,2.5,312.7,6.4,0.0,256.2,50.1
22,konkan & goa,1993,0.0,0.0,0.6,0.1,11.4,587.7,1394.1,648.7,597.2,227.6,9.4,4.0,3480.9,0.0,12.1,3227.8,241.0
23,madhya maharashtra,1993,0.0,0.1,3.0,5.7,11.5,147.6,289.2,162.4,162.6,192.8,10.7,34.3,1019.8,0.1,20.1,761.9,237.7
24,matathwada,1993,0.0,1.0,5.6,1.7,9.1,87.5,216.3,166.2,121.8,136.3,5.8,55.1,806.3,1.0,16.4,591.8,197.2
25,vidarbha,1993,0.5,3.6,17.9,2.8,5.0,145.8,365.6,222.0,171.3,77.7,0.5,10.4,1023.0,4.1,25.7,904.7,88.5
26,chhattisgarh,1993,0.0,5.3,7.1,4.7,10.0,167.2,351.0,299.5,298.6,60.1,1.9,0.0,1205.3,5.3,21.7,1116.3,61.9
27,coastal andhra pradesh,1993,2.2,9.8,16.6,26.6,71.7,73.2,166.2,99.3,172.9,196.2,17.5,17.5,869.7,12.0,114.9,511.7,231.2
28,telangana,1993,4.9,2.0,12.9,13.1,29.4,83.9,291.8,146.4,187.0,100.9,0.1,13.2,885.6,7.0,55.3,709.0,114.2
29,rayalseema,1993,0.0,6.7,17.0,11.3,49.3,41.9,109.5,123.7,128.0,172.7,132.3,94.5,887.1,6.7,77.6,403.2,399.6
30,tamil nadu,1993,0.1,7.0,9.9,11.2,46.6,68.2,60.3,88.8,96.7,214.5,315.9,163.1,1082.3,7.1,67.7,314.0,693.5
31,coastal karnataka,1993,0.0,0.1,6.7,21.7,68.3,591.2,1397.3,742.0,214.3,347.4,40.8,51.5,3481.3,0.1,96.7,2944.8,439.8
32,north interior karnataka,1993,0.0,0.1,6.5,11.4,37.6,69.3,134.9,128.1,94.8,201.9,10.8,36.4,731.8,0.1,55.5,427.1,249.1
33,south interior karnataka,1993,0.0,0.5,6.2,22.9,66.4,149.0,204.7,189.9,105.3,234.5,25.0,33.7,1038.1,0.5,95.5,648.9,293.2
34,kerala,1993,0.0,17.8,20.1,66.5,159.0,657.1,776.1,301.9,88.0,431.2,153.8,46.2,2717.7,17.8,245.6,1823.1,631.3
35,lakshadweep,1993,1.2,0.5,0.2,0.2,56.5,276.1,346.7,154.4,161.0,131.6,280.5,40.8,1449.7,1.7,56.9,938.2,452.9
