,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1982,8.8,2.8,6.6,97.5,229.2,448.7,410.5,347.6,369.0,164.5,238.8,60.5,2384.5,11.6,333.3,1575.8,463.8
1,arunachal pradesh,1982,6.4,100.4,151.2,335.3,241.4,429.8,593.0,197.0,526.6,82.3,53.8,62.2,2779.5,106.8,727.9,1746.4,198.3
2,assam & meghalaya,1982,1.8,31.1,50.6,254.3,215.5,517.2,539.9,377.2,286.4,62.0,29.9,16.4,2382.2,32.9,520.4,1720.6,108.3
3,naga mani mizo tripura,1982,0.1,54.8,73.8,224.6,103.3,371.9,373.6,466.3,284.5,32.8,38.1,3.7,2027.5,54.9,401.7,1496.3,74.5
4,sub himalayan west bengal & sikkim,1982,0.2,9.9,47.0,125.6,174.5,499.0,749.5,305.5,341.6,54.1,20.0,10.6,2337.7,10.1,347.1,1895.7,84.8
5,gangetic west bengal,1982,2.4,35.8,87.2,70.9,37.1,196.0,224.5,308.9,101.1,29.2,17.9,0.0,1111.0,38.2,195.2,830.4,47.1
6,orissa,1982,5.5,32.3,80.1,51.8,38.2,191.4,223.2,466.4,129.8,33.8,6.1,0.0,1258.5,37.8,170.1,1010.7,39.8
7,jharkhand,1982,8.4,23.6,77.3,30.9,33.4,183.9,180.8,358.7,118.1,52.7,15.7,1.8,1085.3,32.0,141.5,841.5,70.2
8,bihar,1982,4.4,6.1,28.2,14.7,31.0,222.4,227.2,164.5,170.5,42.1,21.5,1.0,933.5,10.5,73.9,784.6,64.6
9,east uttar pradesh,1982,34.7,9.9,40.3,11.1,44.9,120.1,215.2,316.6,281.9,10.4,20.5,5.0,1110.6,44.6,96.3,933.8,35.9
10,west uttar pradesh,1982,30.5,8.3,61.8,23.8,40.5,53.1,231.1,403.4,81.8,8.7,14.4,11.6,969.1,38.8,126.2,769.4,34.7
11,uttarakhand,1982,61.9,58.6,143.2,78.2,77.1,90.6,264.0,435.1,110.7,17.8,1.4,33.5,1372.1,120.5,298.5,900.4,52.7
12,haryana delhi & chandigarh,1982,21.4,20.0,70.7,33.1,57.3,29.9,99.2,150.4,5.4,3.2,2.4,13.6,506.6,41.4,161.1,284.9,19.2
