,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1926,122.1,0.0,0.0,0.5,198.4,370.0,195.3,523.7,719.3,443.8,148.4,560.7,3282.2,122.1,198.9,1808.3,1152.9
1,arunachal pradesh,1926,38.1,40.8,179.1,249.7,248.1,675.2,978.7,445.6,286.9,311.5,18.6,49.3,3521.6,78.9,676.9,2386.4,379.4
2,assam & meghalaya,1926,23.4,23.2,156.9,140.8,253.9,559.3,576.5,354.7,189.2,193.7,6.4,33.6,2511.7,46.6,551.6,1679.7,233.8
3,naga mani mizo tripura,1926,24.0,70.1,155.5,177.1,229.7,361.1,477.6,441.7,287.3,155.6,36.4,47.1,2463.2,94.1,562.3,1567.7,239.1
4,sub himalayan west bengal & sikkim,1926,12.7,2.9,66.5,43.7,236.1,580.8,853.8,396.4,331.8,102.8,0.2,9.9,2637.7,15.6,346.4,2162.8,112.9
5,gangetic west bengal,1926,26.4,9.5,111.3,25.6,85.5,103.7,579.3,431.3,243.7,78.9,0.9,9.1,1705.4,35.9,222.4,1358.1,89.0
6,orissa,1926,34.8,11.3,83.2,34.1,59.2,71.7,296.5,565.3,288.9,88.1,0.0,2.6,1535.8,46.1,176.5,1222.4,90.7
7,jharkhand,1926,33.5,3.4,95.0,13.5,41.5,55.7,466.5,391.2,309.6,44.6,2.9,21.0,1478.4,36.9,150.0,1223.0,68.5
8,bihar,1926,16.3,0.6,29.7,12.8,47.0,48.1,451.5,276.0,211.6,17.6,1.8,8.7,1121.8,16.9,89.6,987.2,28.1
9,east uttar pradesh,1926,11.3,2.5,44.6,14.0,19.0,18.7,365.5,259.8,225.2,26.8,0.5,1.5,989.5,13.8,77.6,869.3,28.8
10,west uttar pradesh,1926,13.0,8.2,53.7,14.6,24.9,15.9,282.3,312.4,168.2,22.2,1.3,0.4,917.0,21.1,93.2,778.8,23.8
11,uttarakhand,1926,22.0,28.2,143.0,52.0,57.8,34.8,475.3,400.7,133.3,10.2,22.0,2.0,1381.2,50.2,252.8,1044.1,34.2
12,haryana delhi & chandigarh,1926,9.4,9.3,39.2,10.3,33.4,18.4,190.0,257.4,45.5,0.6,2.4,0.1,615.9,18.7,82.8,511.3,3.0
13,punjab,1926,14.1,7.5,50.2,16.2,34.9,7.2,189.0,228.4,54.1,0.1,1.3,4.4,607.3,21.6,101.2,478.7,5.8
14,himachal pradesh,1926,52.9,48.6,179.7,86.3,114.4,23.9,349.6,422.9,127.9,4.2,25.1,14.3,1450.0,101.5,380.5,924.3,43.7
15,jammu & kashmir,1926,52.6,61.7,182.4,123.9,92.0,33.9,185.8,245.1,109.2,0.3,2.5,34.1,1123.6,114.4,398.3,574.0,36.9
16,west rajasthan,1926,5.4,0.3,19.4,0.8,21.4,4.0,95.6,179.4,113.6,0.0,0.0,0.3,440.2,5.7,41.6,392.6,0.3
17,east rajasthan,1926,6.1,1.1,28.7,2.5,18.6,13.9,216.1,342.6,202.3,0.2,0.0,0.2,832.4,7.3,49.8,774.9,0.4
