,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
19,east madhya pradesh,1950,15.1,27.7,35.9,1.7,2.5,75.3,461.1,408.4,114.3,13.1,0.2,22.6,1177.9,42.8,40.2,1059.1,35.9
20,gujarat region,1950,0.0,0.0,0.0,0.0,0.1,11.7,730.7,76.9,306.6,3.3,0.0,0.0,1129.3,0.0,0.1,1125.9,3.3
21,saurashtra & kutch,1950,0.2,0.0,0.0,0.0,0.0,3.1,386.8,21.0,62.5,0.0,0.0,0.0,473.6,0.2,0.0,473.4,0.0
22,konkan & goa,1950,0.0,0.0,0.2,0.2,21.3,364.1,1336.1,302.6,777.5,119.1,8.1,0.0,2929.2,0.0,21.7,2780.3,127.1
23,madhya maharashtra,1950,0.0,0.2,1.5,5.9,23.2,59.5,400.2,102.9,248.8,87.3,2.2,0.8,932.6,0.2,30.6,811.4,90.3
24,matathwada,1950,0.0,11.9,4.1,0.4,7.1,67.6,141.1,113.9,271.0,38.8,0.0,1.6,657.4,11.9,11.5,593.6,40.4
25,vidarbha,1950,0.1,27.3,14.9,0.7,5.6,84.6,375.0,143.7,116.3,13.3,0.3,11.9,793.5,27.4,21.2,719.5,25.5
26,chhattisgarh,1950,0.4,40.1,50.9,1.3,10.0,172.4,457.2,374.7,148.9,16.7,19.6,0.0,1292.2,40.5,62.2,1153.2,36.3
27,coastal andhra pradesh,1950,0.0,17.2,31.0,7.0,52.8,97.8,221.8,132.3,192.5,130.1,103.2,0.3,986.0,17.2,90.7,644.4,233.6
28,telangana,1950,0.0,34.7,14.2,0.2,11.6,78.4,222.7,118.5,254.1,21.8,4.7,0.5,761.3,34.7,25.9,673.7,26.9
29,rayalseema,1950,0.2,5.9,3.4,0.7,38.3,31.4,66.8,85.2,136.4,101.5,40.9,0.2,510.9,6.1,42.4,319.8,142.6
30,tamil nadu,1950,2.4,68.0,16.8,11.8,54.5,31.2,56.1,125.3,85.5,160.6,100.7,34.6,747.5,70.4,83.1,298.1,296.0
31,coastal karnataka,1950,0.0,1.0,0.2,3.9,89.3,801.6,1506.7,456.1,716.5,136.6,54.1,0.1,3766.1,1.0,93.4,3481.0,190.8
32,north interior karnataka,1950,0.0,6.8,4.0,8.2,51.9,94.9,122.6,120.8,180.4,109.8,7.0,0.0,706.5,6.8,64.0,518.8,116.9
33,south interior karnataka,1950,0.1,13.3,0.8,6.5,61.3,91.2,268.8,148.7,154.5,133.7,77.1,0.4,956.5,13.4,68.7,663.3,211.2
34,kerala,1950,0.1,53.7,31.1,68.5,242.0,638.3,905.7,387.3,411.6,250.4,149.2,8.8,3146.6,53.8,341.5,2342.9,408.4
35,lakshadweep,1950,8.5,38.7,25.1,69.9,158.6,203.1,405.0,266.5,135.3,52.7,31.0,99.7,1494.1,47.2,253.6,1009.9,183.4
