,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1963,79.9,26.8,7.4,69.5,259.9,434.7,303.3,601.2,614.3,295.5,109.3,179.9,2981.7,106.7,336.8,1953.5,584.7
1,arunachal pradesh,1963,14.6,35.2,168.6,262.6,346.4,755.4,817.4,1199.3,366.4,136.4,20.0,15.7,4138.0,49.8,777.6,3138.5,172.1
2,assam & meghalaya,1963,3.3,7.9,51.1,183.3,288.4,596.0,557.3,432.0,211.7,144.1,29.4,7.2,2511.8,11.2,522.8,1797.1,180.7
3,naga mani mizo tripura,1963,0.0,4.6,50.7,179.3,278.5,687.9,510.3,383.0,494.6,373.4,6.5,1.2,2970.0,4.6,508.4,2075.9,381.1
4,sub himalayan west bengal & sikkim,1963,2.1,0.7,32.2,103.9,323.6,409.4,676.1,611.9,267.7,152.5,21.7,3.0,2604.7,2.7,459.7,1965.1,177.2
5,gangetic west bengal,1963,0.4,2.4,5.7,61.6,103.6,258.8,277.6,167.1,270.9,131.5,9.5,0.5,1289.5,2.7,170.9,974.4,141.5
6,orissa,1963,0.2,6.9,9.1,47.0,90.0,218.7,310.6,361.9,306.9,204.9,3.9,2.0,1562.0,7.0,146.1,1198.1,210.8
7,jharkhand,1963,2.8,7.8,9.9,23.3,67.7,171.5,301.6,249.0,241.3,228.6,11.2,0.2,1315.0,10.6,100.8,963.4,240.1
8,bihar,1963,3.4,1.7,9.4,17.5,78.9,154.0,375.4,273.5,255.7,138.7,17.8,0.2,1326.1,5.1,105.9,1058.6,156.6
9,east uttar pradesh,1963,14.8,2.4,10.0,8.6,19.4,99.9,320.8,339.9,146.1,24.9,8.0,1.7,996.3,17.1,38.0,906.7,34.5
10,west uttar pradesh,1963,13.6,5.0,5.2,3.5,9.7,70.9,165.4,361.4,279.5,0.3,10.9,4.3,929.7,18.5,18.4,877.2,15.6
