,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1975,276.9,27.5,8.0,24.2,362.9,706.3,173.6,357.4,351.8,373.6,323.7,99.7,3085.7,304.4,395.2,1589.1,797.0
1,arunachal pradesh,1975,17.3,76.9,101.7,165.1,188.0,268.5,427.0,185.2,297.0,451.6,21.5,13.6,2213.3,94.2,454.8,1177.7,486.6
2,assam & meghalaya,1975,10.0,22.3,18.8,227.9,321.2,337.6,522.4,314.8,299.1,172.7,18.0,5.8,2270.6,32.3,567.9,1473.9,196.5
3,naga mani mizo tripura,1975,1.2,24.5,17.5,164.2,243.7,348.8,526.6,252.9,278.9,205.1,146.1,0.3,2209.7,25.7,425.3,1407.1,351.5
4,sub himalayan west bengal & sikkim,1975,20.4,29.9,15.6,83.7,251.1,493.2,808.2,263.8,515.7,174.6,1.0,6.6,2663.6,50.2,350.4,2080.8,182.2
5,gangetic west bengal,1975,9.9,18.7,10.6,38.1,65.8,156.6,364.9,331.1,286.3,141.6,42.6,0.0,1466.2,28.6,114.5,1138.9,184.2
6,orissa,1975,1.8,17.7,21.5,18.2,18.4,193.3,279.5,437.0,251.7,135.1,17.5,0.3,1392.0,19.5,58.1,1161.4,153.0
7,jharkhand,1975,17.2,13.4,26.0,10.1,30.1,121.0,477.6,339.2,224.3,102.5,0.1,0.0,1361.3,30.6,66.1,1162.1,102.6
8,bihar,1975,9.1,4.1,12.0,11.0,34.4,143.2,403.1,155.2,245.3,51.7,0.0,0.0,1069.1,13.2,57.5,946.7,51.7
9,east uttar pradesh,1975,13.5,7.6,13.1,0.8,8.0,234.9,405.9,312.5,188.9,40.3,0.0,0.0,1225.5,21.1,21.9,1142.2,40.3
10,west uttar pradesh,1975,13.4,7.8,7.0,0.8,2.5,159.7,273.1,245.6,256.9,22.6,0.0,0.0,989.5,21.2,10.3,935.3,22.6
11,uttarakhand,1975,75.4,70.5,69.6,1.1,36.4,219.9,403.1,359.6,322.8,21.8,0.0,0.0,1580.3,145.8,107.1,1305.5,21.9
12,haryana delhi & chandigarh,1975,20.3,2.9,9.3,0.3,5.6,57.9,182.6,180.1,142.4,20.6,0.0,0.0,622.1,23.2,15.3,563.0,20.6
13,punjab,1975,21.1,20.4,20.0,1.3,3.3,60.0,230.6,195.1,148.8,5.2,0.0,0.0,705.9,41.4,24.7,634.5,5.3
14,himachal pradesh,1975,137.8,124.7,126.3,25.4,35.1,86.9,214.0,191.8,95.3,13.8,0.2,2.7,1054.1,262.5,186.8,587.9,16.8
15,jammu & kashmir,1975,71.5,94.3,180.1,83.5,98.4,39.6,262.7,256.5,73.5,1.8,12.8,5.8,1180.4,165.8,362.0,632.2,20.3
16,west rajasthan,1975,1.1,0.3,0.8,0.1,2.7,56.8,184.6,145.6,135.2,26.2,0.0,0.5,553.8,1.3,3.6,522.2,26.7
17,east rajasthan,1975,1.2,0.5,1.4,0.2,2.3,87.1,271.0,317.6,173.9,42.6,0.1,0.0,897.9,1.7,3.9,849.6,42.7
18,west madhya pradesh,1975,1.2,3.4,0.6,0.2,3.4,136.2,265.4,357.7,245.3,51.0,0.0,0.3,1064.6,4.6,4.2,1004.6,51.2
19,east madhya pradesh,1975,11.8,11.3,13.1,0.1,1.4,190.4,371.8,568.5,171.8,94.0,0.1,0.0,1434.5,23.1,14.6,1302.5,94.2
20,gujarat region,1975,0.0,0.0,0.7,0.0,0.1,156.0,219.5,449.6,318.5,48.2,0.0,0.0,1192.7,0.0,0.9,1143.6,48.2
21,saurashtra & kutch,1975,0.7,0.0,0.0,0.0,0.0,101.2,87.5,189.3,200.0,103.3,0.0,0.0,682.1,0.7,0.0,578.1,103.3
22,konkan & goa,1975,0.0,0.1,0.0,1.0,13.6,856.9,1027.0,848.0,556.0,192.7,20.2,0.0,3515.4,0.1,14.6,3287.8,212.9
23,madhya maharashtra,1975,0.4,1.1,0.1,1.0,15.4,165.6,228.0,223.2,242.8,158.3,4.8,0.0,1040.7,1.5,16.4,859.7,163.1
24,matathwada,1975,2.1,8.3,7.3,0.0,11.3,117.2,249.0,231.7,309.9,113.9,0.1,0.0,1050.9,10.5,18.6,907.8,114.0
25,vidarbha,1975,3.5,22.4,7.0,1.1,6.4,264.3,321.3,316.0,288.9,92.8,0.3,0.0,1324.1,26.0,14.5,1190.6,93.0
26,chhattisgarh,1975,9.7,7.4,11.3,3.7,8.7,202.5,403.3,421.3,265.7,140.8,0.9,0.0,1475.5,17.2,23.8,1292.7,141.7
27,coastal andhra pradesh,1975,0.2,10.5,0.3,2.6,33.5,200.7,154.2,210.9,230.8,300.8,47.6,0.3,1192.4,10.7,36.4,796.5,348.7
28,telangana,1975,12.9,10.5,7.7,3.0,21.8,138.8,269.4,194.0,347.0,204.9,5.7,0.0,1215.8,23.4,32.6,949.2,210.6
29,rayalseema,1975,0.8,0.1,4.9,3.8,46.8,46.0,176.9,133.7,156.7,345.5,121.0,5.3,1041.6,0.9,55.5,513.4,471.8
30,tamil nadu,1975,6.0,4.3,34.8,20.8,80.8,46.8,129.1,121.3,147.8,165.3,130.3,36.4,923.6,10.3,136.3,445.0,332.0
31,coastal karnataka,1975,0.3,0.0,7.0,8.0,103.0,1327.8,1095.5,958.6,537.1,199.5,63.1,0.1,4300.0,0.3,118.0,3919.1,262.6
32,north interior karnataka,1975,8.2,1.1,5.6,7.2,59.6,104.2,238.6,109.6,214.8,323.1,21.6,0.1,1093.7,9.3,72.5,667.2,344.8
33,south interior karnataka,1975,4.1,3.2,15.5,21.0,93.0,224.8,260.6,252.8,224.0,157.7,76.3,1.3,1334.3,7.3,129.4,962.2,235.3
34,kerala,1975,5.2,21.4,63.4,123.8,162.2,864.4,531.3,675.9,457.7,368.9,204.3,19.9,3498.4,26.6,349.3,2529.3,593.1
35,lakshadweep,1975,8.6,0.7,18.4,92.9,282.2,250.0,278.0,348.4,299.5,111.6,155.2,45.0,1890.5,9.3,393.5,1175.9,311.8
