,SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
0,andaman & nicobar islands,1906,36.6,0.0,0.0,0.0,556.1,733.3,247.7,320.5,164.3,267.8,128.9,79.2,2534.4,36.6,556.1,1465.8,475.9
1,assam & meghalaya,1906,9.7,59.2,88.4,263.5,271.3,388.4,541.8,585.9,264.2,165.7,24.9,0.2,2663.4,68.9,623.3,1780.4,190.8
2,naga mani mizo tripura,1906,7.0,71.5,72.5,99.0,302.7,417.4,475.2,439.2,439.1,142.8,44.9,3.2,2514.4,78.5,474.2,1770.9,190.9
3,sub himalayan west bengal & sikkim,1906,9.3,49.2,30.4,13.0,198.1,438.0,706.4,816.0,208.6,140.5,8.0,0.4,2618.0,58.5,241.5,2169.0,149.0
4,gangetic west bengal,1906,46.8,123.6,53.3,1.1,81.3,172.0,307.1,264.6,193.2,140.0,12.5,0.0,1395.6,170.4,135.7,936.9,152.6
5,orissa,1906,19.8,88.3,40.9,5.0,46.3,219.0,348.8,261.8,251.7,86.2,13.0,27.4,1408.2,108.1,92.2,1081.3,126.7
6,jharkhand,1906,45.8,128.5,35.9,1.7,33.9,170.9,355.6,251.6,185.4,96.8,7.1,1.1,1314.3,174.3,71.5,963.5,105.0
7,bihar,1906,14.4,56.9,8.6,0.9,44.7,191.3,366.2,430.1,118.7,32.9,0.4,0.0,1265.1,71.3,54.2,1106.2,33.3
8,east uttar pradesh,1906,5.7,58.2,6.7,0.0,13.5,140.6,341.2,290.9,135.5,5.1,0.0,0.1,997.7,64.0,20.3,908.2,5.2
9,west uttar pradesh,1906,3.3,63.2,21.5,0.2,3.4,206.5,240.5,172.6,260.6,1.1,0.0,5.7,978.7,66.5,25.2,880.2,6.8
10,uttarakhand,1906,26.1,162.0,36.8,10.1,44.6,195.6,363.9,440.9,232.2,11.6,0.4,13.8,1537.9,188.1,91.5,1232.6,25.8
11,haryana delhi & chandigarh,1906,3.6,64.1,31.4,0.1,1.4,70.2,128.9,103.8,185.2,0.0,0.0,5.0,593.6,67.7,32.9,488.0,5.0
12,punjab,1906,5.3,83.1,50.5,1.5,4.7,38.3,99.4,190.5,181.5,0.5,0.0,22.2,677.5,88.4,56.6,509.8,22.7
13,himachal pradesh,1906,44.1,143.9,89.5,5.3,29.9,152.6,168.7,433.7,230.9,2.9,0.0,15.9,1317.5,188.0,124.7,986.0,18.8
14,jammu & kashmir,1906,81.0,160.4,167.2,49.3,39.4,52.2,107.0,257.4,237.0,5.3,0.0,36.9,1193.1,241.4,255.9,653.6,42.1
15,west rajasthan,1906,0.1,39.1,7.8,0.0,0.2,19.9,53.7,58.6,87.1,0.7,0.0,2.4,269.5,39.1,8.0,219.3,3.1
16,east rajasthan,1906,0.2,23.1,6.2,0.0,1.6,61.9,262.5,95.5,191.4,1.9,0.0,3.0,647.4,23.4,7.8,611.3,4.9
17,west madhya pradesh,1906,0.0,11.0,6.8,0.0,0.5,180.0,344.5,198.6,266.2,1.5,0.2,0.9,1010.2,11.0,7.3,989.3,2.6
18,east madhya pradesh,1906,12.1,28.3,30.8,0.0,3.5,226.1,444.2,190.1,417.0,7.1,1.7,8.8,1369.7,40.4,34.4,1277.3,17.6
19,gujarat region,1906,0.0,12.7,0.0,0.0,0.1,177.5,311.5,247.1,134.8,5.9,0.0,0.9,890.6,12.7,0.2,870.9,6.8
20,saurashtra & kutch,1906,0.9,28.2,0.0,0.0,0.0,126.0,161.0,152.2,56.6,14.9,0.0,0.6,540.3,29.1,0.0,495.7,15.5
21,konkan & goa,1906,5.0,0.9,0.0,0.0,2.9,547.4,1090.9,506.7,222.5,31.6,10.2,0.7,2418.9,5.9,2.9,2367.5,42.6
22,madhya maharashtra,1906,10.5,0.8,0.0,0.1,9.3,184.8,199.3,205.0,88.8,19.1,15.5,11.1,744.3,11.3,9.4,677.8,45.8
23,matathwada,1906,19.8,0.0,0.1,0.0,0.2,220.6,254.9,156.9,82.1,19.8,3.9,12.4,770.7,19.8,0.3,714.5,36.1
24,vidarbha,1906,12.9,3.3,11.9,0.2,6.1,328.1,350.4,325.8,113.3,6.9,14.3,18.1,1191.2,16.2,18.2,1117.5,39.2
25,chhattisgarh,1906,25.0,91.0,52.5,0.0,4.1,210.1,445.2,258.3,242.3,41.2,10.2,14.7,1394.6,115.9,56.7,1155.8,66.1
26,coastal andhra pradesh,1906,3.9,23.5,9.9,2.3,11.0,252.6,155.8,241.1,126.9,92.1,21.5,80.8,1021.5,27.4,23.2,776.4,194.5
27,telangana,1906,22.5,1.2,13.4,2.4,0.7,211.1,210.8,226.7,96.3,20.5,14.9,34.8,855.2,23.7,16.5,744.8,70.2
28,rayalseema,1906,115.3,7.2,6.8,2.1,9.6,84.1,127.9,154.4,130.4,107.7,35.0,132.2,912.6,122.4,18.5,496.8,274.9
29,tamil nadu,1906,52.4,12.9,17.0,8.5,39.6,43.6,76.0,195.2,65.3,162.8,189.1,127.7,990.2,65.4,65.1,380.0,479.6
30,coastal karnataka,1906,23.0,0.0,0.0,0.5,29.8,593.6,1173.4,535.0,273.3,128.5,22.1,56.8,2836.0,23.0,30.3,2575.2,207.5
31,north interior karnataka,1906,21.3,0.0,0.2,2.6,30.0,142.0,120.3,182.1,116.0,86.2,24.3,58.9,783.8,21.3,32.7,560.4,169.4
32,south interior karnataka,1906,14.1,1.5,2.2,4.8,46.1,116.4,211.3,256.3,109.5,173.4,16.5,52.6,1004.5,15.6,53.1,693.5,242.4
33,kerala,1906,26.7,7.4,9.9,59.4,160.8,414.9,954.2,442.8,131.2,251.7,163.1,86.0,2708.0,34.1,230.0,1943.1,500.8
34,lakshadweep,1906,17.8,0.0,24.4,33.8,213.0,465.0,348.6,260.5,25.9,252.3,106.5,63.8,1811.6,17.8,271.2,1100.0,422.6
